DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-01-25 00:00:00;13;18;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 00:15:00;14;14;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 00:30:00;11;15;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 00:45:00;21;14;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 01:00:00;13;6;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 01:15:00;10;7;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 01:30:00;8;11;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 01:45:00;9;6;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 02:00:00;3;3;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 02:15:00;10;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 02:30:00;7;5;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 02:45:00;5;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 03:00:00;7;5;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 03:15:00;7;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 03:30:00;6;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 03:45:00;4;3;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 04:00:00;6;2;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 04:15:00;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 04:30:00;10;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 04:45:00;9;3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 05:00:00;18;7;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 05:15:00;13;7;13;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 05:30:00;19;20;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 05:45:00;22;26;18;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 06:00:00;26;19;26;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 06:15:00;29;23;27;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 06:30:00;29;17;17;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 06:45:00;20;16;12;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 07:00:00;25;14;18;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 07:15:00;28;21;18;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 07:30:00;29;16;15;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 07:45:00;26;36;23;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 08:00:00;39;40;31;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 08:15:00;56;50;28;53;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 08:30:00;51;61;27;72;4;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2020-01-25 08:45:00;74;50;41;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 09:00:00;57;60;30;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 09:15:00;81;68;49;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 09:30:00;62;73;44;94;4;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0
2020-01-25 09:45:00;109;124;68;146;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 10:00:00;81;98;67;123;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 10:15:00;106;101;61;128;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 10:30:00;88;116;55;110;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-01-25 10:45:00;105;121;65;129;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 11:00:00;96;114;80;141;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 11:15:00;118;112;75;128;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-01-25 11:30:00;100;81;86;141;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 11:45:00;134;153;97;151;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 12:00:00;125;124;88;140;6;1;0;0;4;5;0;0;0;0;0;0;0;0;0;0
2020-01-25 12:15:00;136;107;80;132;2;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-01-25 12:30:00;119;123;101;148;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 12:45:00;110;124;68;133;12;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0
2020-01-25 13:00:00;114;119;82;141;3;1;10;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-25 13:15:00;128;148;86;163;5;1;0;1;6;11;1;1;0;0;0;0;0;0;0;0
2020-01-25 13:30:00;117;124;84;166;0;5;0;0;13;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 13:45:00;142;167;75;175;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 14:00:00;130;140;298;186;14;5;0;0;5;7;0;0;0;0;0;0;0;0;0;0
2020-01-25 14:15:00;122;152;76;152;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 14:30:00;126;133;96;177;2;1;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 14:45:00;139;148;113;193;0;3;0;0;10;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 15:00:00;120;131;86;169;5;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0
2020-01-25 15:15:00;114;140;93;170;1;12;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 15:30:00;117;131;100;167;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 15:45:00;115;129;90;154;1;3;0;0;7;0;3;0;0;0;0;0;0;0;0;0
2020-01-25 16:00:00;114;145;82;160;4;2;0;1;3;0;1;0;0;0;0;0;0;0;0;0
2020-01-25 16:15:00;115;143;103;159;8;5;0;0;16;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 16:30:00;103;127;87;159;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 16:45:00;131;151;87;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 17:00:00;117;123;98;193;0;4;0;2;11;0;3;0;0;0;0;0;0;0;0;0
2020-01-25 17:15:00;115;120;105;186;3;6;0;0;6;2;0;0;0;0;0;0;0;0;0;0
2020-01-25 17:30:00;117;131;110;183;2;3;0;0;14;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 17:45:00;116;107;97;187;1;4;0;0;20;1;0;0;0;0;0;0;0;0;0;0
2020-01-25 18:00:00;111;133;98;171;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 18:15:00;112;117;103;186;7;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-01-25 18:30:00;95;116;68;147;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 18:45:00;86;105;70;149;4;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-01-25 19:00:00;103;97;71;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 19:15:00;73;79;58;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 19:30:00;92;84;76;141;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 19:45:00;65;72;49;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 20:00:00;61;47;93;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 20:15:00;69;59;67;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 20:30:00;48;49;32;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 20:45:00;63;54;39;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 21:00:00;51;34;44;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 21:15:00;52;40;49;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 21:30:00;32;38;29;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 21:45:00;45;44;36;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 22:00:00;54;28;31;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 22:15:00;41;37;33;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 22:30:00;50;38;42;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 22:45:00;34;29;29;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 23:00:00;43;48;33;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 23:15:00;24;28;22;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 23:30:00;41;23;20;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-25 23:45:00;22;21;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
