DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-01-11 00:00:00;10;22;3;0;0;0;0;0
2020-01-11 00:15:00;7;22;12;0;0;0;0;0
2020-01-11 00:30:00;10;19;6;0;0;0;0;0
2020-01-11 00:45:00;7;20;11;0;0;0;0;0
2020-01-11 01:00:00;5;24;10;0;0;0;0;0
2020-01-11 01:15:00;12;19;3;0;0;0;0;0
2020-01-11 01:30:00;6;15;7;0;0;0;0;0
2020-01-11 01:45:00;6;9;9;0;0;0;0;0
2020-01-11 02:00:00;3;13;10;0;0;0;0;0
2020-01-11 02:15:00;13;15;5;0;0;0;0;0
2020-01-11 02:30:00;5;13;10;0;0;0;0;0
2020-01-11 02:45:00;9;12;7;0;0;0;0;0
2020-01-11 03:00:00;8;8;5;0;0;0;0;0
2020-01-11 03:15:00;5;6;2;0;0;0;0;0
2020-01-11 03:30:00;3;2;4;0;0;0;0;0
2020-01-11 03:45:00;3;4;5;0;0;0;0;0
2020-01-11 04:00:00;8;13;3;0;0;0;0;0
2020-01-11 04:15:00;5;8;9;0;0;0;0;0
2020-01-11 04:30:00;5;5;7;0;0;0;0;0
2020-01-11 04:45:00;7;9;5;0;0;0;0;0
2020-01-11 05:00:00;16;15;10;0;0;0;0;0
2020-01-11 05:15:00;10;19;8;0;0;0;0;0
2020-01-11 05:30:00;18;26;15;0;0;0;0;0
2020-01-11 05:45:00;25;30;11;0;0;0;0;0
2020-01-11 06:00:00;17;43;15;0;0;0;0;0
2020-01-11 06:15:00;10;23;13;0;0;0;0;0
2020-01-11 06:30:00;16;21;24;0;0;0;0;0
2020-01-11 06:45:00;16;25;14;0;0;0;2;0
2020-01-11 07:00:00;17;26;14;0;0;0;0;0
2020-01-11 07:15:00;18;40;11;0;0;0;0;0
2020-01-11 07:30:00;26;62;13;0;0;0;0;0
2020-01-11 07:45:00;24;50;21;0;0;0;0;0
2020-01-11 08:00:00;27;48;25;0;0;0;0;0
2020-01-11 08:15:00;23;52;18;0;0;0;3;0
2020-01-11 08:30:00;30;53;25;0;0;0;3;1
