DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-04-12 00:00:00;1;3;5;0;2;2;0;1;3;4;0;0;0;0
2020-04-12 00:15:00;3;3;4;0;0;1;5;0;0;1;0;0;0;0
2020-04-12 00:30:00;0;3;5;0;2;0;0;0;2;4;0;0;0;0
2020-04-12 00:45:00;2;4;0;0;4;0;1;2;4;3;0;0;0;0
2020-04-12 01:00:00;2;4;6;0;2;2;1;0;3;2;0;0;0;0
2020-04-12 01:15:00;1;0;1;1;3;1;0;0;2;0;0;0;0;0
2020-04-12 01:30:00;0;0;1;0;0;2;2;0;0;2;0;0;0;0
2020-04-12 01:45:00;2;4;4;0;3;1;0;0;0;1;0;0;0;0
2020-04-12 02:00:00;1;2;2;0;1;0;2;2;1;0;0;0;0;0
2020-04-12 02:15:00;1;1;0;0;2;2;0;0;0;0;0;0;0;0
2020-04-12 02:30:00;1;2;2;0;1;0;0;0;0;1;0;0;0;0
2020-04-12 02:45:00;1;2;1;0;0;1;0;0;0;1;0;0;0;0
2020-04-12 03:00:00;1;1;2;0;1;0;0;0;0;1;0;0;0;0
2020-04-12 03:15:00;0;0;0;0;0;1;2;1;0;1;0;0;0;0
2020-04-12 03:30:00;2;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-04-12 03:45:00;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-04-12 04:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-04-12 04:15:00;0;3;2;0;0;0;1;0;0;0;0;0;0;0
2020-04-12 04:30:00;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-04-12 04:45:00;1;1;1;0;1;0;0;0;0;2;0;0;0;0
2020-04-12 05:00:00;2;0;0;0;1;2;0;1;3;0;0;0;0;0
2020-04-12 05:15:00;2;2;6;0;2;4;6;0;1;0;0;0;0;0
2020-04-12 05:30:00;2;3;7;1;2;1;4;2;1;0;0;0;0;0
2020-04-12 05:45:00;4;3;8;1;4;2;3;1;2;1;0;0;0;0
2020-04-12 06:00:00;4;0;2;0;2;0;1;0;2;4;0;0;0;0
2020-04-12 06:15:00;2;5;8;1;4;6;9;1;3;4;0;0;0;0
2020-04-12 06:30:00;1;2;5;2;4;6;5;2;6;3;0;0;0;0
2020-04-12 06:45:00;2;4;5;2;5;5;1;2;5;4;0;0;0;0
2020-04-12 07:00:00;2;2;8;1;4;0;2;1;6;4;0;0;0;0
2020-04-12 07:15:00;5;3;8;2;5;8;0;0;8;2;0;0;0;0
2020-04-12 07:30:00;3;5;7;1;4;7;1;0;1;0;0;0;0;0
2020-04-12 07:45:00;3;7;7;1;3;6;6;0;6;5;0;0;0;0
2020-04-12 08:00:00;7;7;6;2;5;3;1;3;7;2;0;0;0;0
2020-04-12 08:15:00;6;7;9;0;5;5;4;2;9;6;0;0;0;0
2020-04-12 08:30:00;13;7;11;3;5;6;4;1;11;5;0;0;0;0
2020-04-12 08:45:00;5;9;8;3;6;2;4;3;16;5;0;0;0;0
2020-04-12 09:00:00;9;9;17;1;10;3;7;1;13;4;0;0;0;0
2020-04-12 09:15:00;12;6;8;3;7;6;3;0;10;8;0;0;0;0
2020-04-12 09:30:00;16;8;15;6;15;10;4;4;14;14;0;0;0;0
2020-04-12 09:45:00;14;13;19;4;16;11;5;1;13;9;0;0;0;0
2020-04-12 10:00:00;9;12;19;3;10;7;5;5;15;12;0;0;0;0
2020-04-12 10:15:00;19;8;21;9;9;11;5;2;21;14;0;0;0;0
2020-04-12 10:30:00;15;15;19;7;10;10;13;1;18;16;0;0;0;0
2020-04-12 10:45:00;10;19;19;6;19;22;9;3;29;12;0;0;0;0
2020-04-12 11:00:00;21;20;11;4;15;15;7;7;23;13;0;0;0;0
2020-04-12 11:15:00;22;16;22;6;21;13;5;3;19;15;0;0;0;0
2020-04-12 11:30:00;28;18;20;6;15;8;15;6;20;15;0;0;0;0
2020-04-12 11:45:00;23;22;25;11;21;14;16;7;16;11;0;0;0;0
2020-04-12 12:00:00;23;22;21;8;11;15;8;7;17;19;0;0;0;0
2020-04-12 12:15:00;27;23;18;4;14;11;9;3;15;24;0;0;0;0
2020-04-12 12:30:00;18;12;27;13;27;15;6;4;16;11;0;0;0;0
2020-04-12 12:45:00;18;19;24;7;19;12;5;2;13;23;0;0;0;0
2020-04-12 13:00:00;21;24;27;4;15;10;8;3;24;21;0;0;0;0
2020-04-12 13:15:00;24;13;27;9;15;12;8;3;20;18;0;0;0;0
2020-04-12 13:30:00;17;15;24;3;18;16;7;1;28;19;0;0;0;0
2020-04-12 13:45:00;19;17;22;8;20;18;15;5;22;19;0;0;0;0
2020-04-12 14:00:00;23;23;24;10;14;12;13;3;31;30;0;0;0;0
2020-04-12 14:15:00;21;15;19;9;14;16;6;6;23;18;0;0;0;0
2020-04-12 14:30:00;34;23;24;10;16;13;8;4;17;23;0;0;0;0
2020-04-12 14:45:00;36;26;21;8;19;18;7;2;22;20;0;0;0;0
2020-04-12 15:00:00;30;17;25;6;15;17;10;5;24;15;0;0;0;0
2020-04-12 15:15:00;30;12;19;5;16;15;8;3;23;19;0;0;0;0
2020-04-12 15:30:00;18;19;29;11;20;19;6;3;28;15;0;0;0;0
2020-04-12 15:45:00;26;16;19;4;14;17;3;1;18;18;0;0;0;0
2020-04-12 16:00:00;26;22;17;6;21;10;8;2;21;18;0;0;0;0
2020-04-12 16:15:00;22;21;25;9;15;19;8;3;23;15;0;0;0;0
2020-04-12 16:30:00;26;22;21;8;13;11;13;3;20;17;0;0;0;0
2020-04-12 16:45:00;28;20;22;7;21;16;12;2;19;20;0;0;0;0
2020-04-12 17:00:00;34;19;16;8;27;16;10;4;23;22;0;0;0;0
2020-04-12 17:15:00;31;17;27;12;16;16;4;6;16;14;0;0;0;0
2020-04-12 17:30:00;23;16;26;6;21;16;16;9;19;16;0;0;0;0
2020-04-12 17:45:00;30;25;30;9;27;21;9;5;21;18;0;0;0;0
2020-04-12 18:00:00;30;26;20;7;24;20;11;5;17;18;0;0;0;0
2020-04-12 18:15:00;29;19;26;8;18;20;12;5;19;18;0;0;0;0
2020-04-12 18:30:00;28;20;24;8;16;15;14;4;14;16;0;0;0;0
2020-04-12 18:45:00;34;28;23;13;21;17;11;2;13;21;0;0;0;0
2020-04-12 19:00:00;32;25;22;5;20;18;4;3;21;13;0;0;0;0
2020-04-12 19:15:00;19;19;16;3;16;14;9;5;14;19;0;0;0;0
2020-04-12 19:30:00;22;21;19;11;17;12;11;3;19;20;0;0;0;0
2020-04-12 19:45:00;21;20;20;5;13;18;4;2;11;7;0;0;0;0
2020-04-12 20:00:00;16;15;14;6;11;13;10;4;9;10;0;0;0;0
2020-04-12 20:15:00;14;12;15;3;15;18;3;3;8;12;0;0;0;0
2020-04-12 20:30:00;19;10;23;6;14;9;4;4;12;16;0;0;0;0
2020-04-12 20:45:00;14;14;12;2;8;11;5;3;10;12;0;0;0;0
2020-04-12 21:00:00;8;7;9;1;10;11;5;3;6;5;0;0;0;0
2020-04-12 21:15:00;11;9;14;2;8;3;5;0;1;4;0;0;0;0
2020-04-12 21:30:00;6;3;7;1;8;5;4;1;8;3;0;0;0;0
2020-04-12 21:45:00;10;9;16;1;3;7;5;2;3;6;0;0;0;0
2020-04-12 22:00:00;7;6;11;0;8;6;6;0;2;5;0;0;0;0
2020-04-12 22:15:00;3;1;9;1;8;7;5;2;3;5;0;0;0;0
