DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-05-05 00:00:00;2;2;0;2;1;2;0;1;0;0;0
2020-05-05 00:15:00;0;1;0;4;0;1;0;1;0;0;0
2020-05-05 00:30:00;0;1;0;1;0;0;0;1;0;0;0
2020-05-05 00:45:00;1;2;0;1;0;0;0;0;0;0;0
2020-05-05 01:00:00;0;2;0;1;0;0;0;0;0;0;0
2020-05-05 01:15:00;1;1;0;0;0;0;0;2;0;0;0
2020-05-05 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:15:00;0;1;0;3;1;2;0;1;0;0;0
2020-05-05 02:30:00;0;1;0;0;0;0;0;1;0;0;0
2020-05-05 02:45:00;0;4;0;1;0;1;0;0;0;0;0
2020-05-05 03:00:00;1;3;0;1;0;1;0;0;0;0;0
2020-05-05 03:15:00;2;1;0;1;1;1;0;1;0;0;0
2020-05-05 03:30:00;1;1;0;1;0;1;0;1;0;0;0
2020-05-05 03:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-05-05 04:00:00;1;1;0;2;1;1;0;0;0;0;0
2020-05-05 04:15:00;1;1;0;1;0;1;0;1;0;0;0
2020-05-05 04:30:00;0;0;0;1;0;1;0;0;0;0;0
2020-05-05 04:45:00;2;1;0;2;0;2;0;1;0;0;0
2020-05-05 05:00:00;3;5;0;0;0;0;1;1;0;0;0
2020-05-05 05:15:00;7;4;0;9;3;7;3;10;0;0;0
2020-05-05 05:30:00;3;3;0;9;0;5;0;6;0;0;0
2020-05-05 05:45:00;18;17;0;9;1;6;2;6;0;0;0
2020-05-05 06:00:00;10;12;0;21;5;15;1;4;0;0;0
2020-05-05 06:15:00;37;32;0;39;11;27;1;17;0;0;0
2020-05-05 06:30:00;30;32;0;31;7;29;4;13;0;0;0
2020-05-05 06:45:00;52;46;0;23;9;19;5;27;0;2;0
2020-05-05 07:00:00;48;45;0;25;9;19;7;19;0;0;0
2020-05-05 07:15:00;58;93;0;32;11;23;5;23;0;0;0
2020-05-05 07:30:00;65;78;0;42;14;34;5;25;0;0;0
2020-05-05 07:45:00;75;60;0;31;10;27;10;16;0;0;0
2020-05-05 08:00:00;44;47;0;47;15;38;5;15;0;0;0
2020-05-05 08:15:00;18;17;0;14;5;10;1;5;0;0;0
2020-05-05 08:30:00;32;30;0;40;8;28;6;11;0;0;0
2020-05-05 08:45:00;34;48;0;30;2;23;9;5;0;0;0
2020-05-05 09:00:00;37;35;0;37;4;21;5;8;0;0;0
2020-05-05 09:15:00;41;39;0;44;7;35;8;10;0;0;0
2020-05-05 09:30:00;38;31;0;55;9;37;7;12;2;0;0
2020-05-05 09:45:00;39;45;0;33;8;31;6;13;1;0;0
2020-05-05 10:00:00;34;30;0;58;5;47;6;17;0;0;0
2020-05-05 10:15:00;32;34;0;45;6;35;4;8;0;0;0
2020-05-05 10:30:00;30;41;0;55;6;39;6;11;0;0;0
2020-05-05 10:45:00;37;41;0;50;10;38;8;17;0;0;0
2020-05-05 11:00:00;37;28;0;47;2;33;7;12;0;0;0
2020-05-05 11:15:00;31;39;0;47;5;35;9;15;0;1;0
2020-05-05 11:30:00;31;33;0;54;8;34;5;12;0;0;0
2020-05-05 11:45:00;31;39;0;55;5;40;1;17;0;0;0
2020-05-05 12:00:00;29;31;0;64;6;47;5;9;0;9;0
2020-05-05 12:15:00;24;33;0;67;9;49;8;14;0;2;0
2020-05-05 12:30:00;40;27;0;56;13;60;8;12;0;0;0
2020-05-05 12:45:00;32;41;0;61;8;45;15;29;0;3;0
2020-05-05 13:00:00;39;37;0;71;8;51;5;13;0;0;0
2020-05-05 13:15:00;27;33;0;60;9;40;4;12;0;1;0
2020-05-05 13:30:00;41;29;0;48;13;34;8;8;1;0;0
2020-05-05 13:45:00;32;34;0;56;11;38;8;17;0;2;1
2020-05-05 14:00:00;27;28;0;46;4;35;4;13;0;0;0
2020-05-05 14:15:00;31;36;0;63;9;47;6;13;0;0;0
2020-05-05 14:30:00;38;35;0;61;8;44;11;13;0;0;0
2020-05-05 14:45:00;41;41;0;52;7;37;12;15;0;3;0
2020-05-05 15:00:00;27;28;0;74;11;48;7;16;0;0;0
2020-05-05 15:15:00;35;38;0;57;12;48;9;22;0;0;1
2020-05-05 15:30:00;28;39;0;68;8;51;13;25;0;0;0
2020-05-05 15:45:00;31;45;0;71;4;45;10;16;0;0;0
2020-05-05 16:00:00;28;35;0;77;11;57;15;25;1;1;0
2020-05-05 16:15:00;26;34;0;96;5;59;19;27;0;0;0
2020-05-05 16:30:00;26;41;0;88;12;55;7;22;6;1;0
2020-05-05 16:45:00;34;45;0;89;7;66;9;23;0;1;0
2020-05-05 17:00:00;24;42;0;70;9;45;14;26;0;0;0
2020-05-05 17:15:00;32;45;0;99;11;67;7;22;0;2;1
2020-05-05 17:30:00;27;28;0;72;7;57;7;20;0;0;0
2020-05-05 17:45:00;30;47;0;56;3;43;7;15;0;0;0
2020-05-05 18:00:00;20;28;0;69;11;54;10;19;0;0;0
2020-05-05 18:15:00;28;32;0;57;5;35;6;19;0;1;0
2020-05-05 18:30:00;23;25;0;56;6;44;8;17;0;0;0
2020-05-05 18:45:00;26;28;0;40;5;24;5;9;3;0;0
2020-05-05 19:00:00;21;27;0;42;6;38;4;7;0;0;0
2020-05-05 19:15:00;18;34;0;41;6;26;5;10;0;0;0
2020-05-05 19:30:00;17;24;0;31;3;16;4;7;0;0;0
2020-05-05 19:45:00;20;24;0;30;3;20;2;6;0;0;0
2020-05-05 20:00:00;8;20;0;27;6;21;4;8;0;0;0
2020-05-05 20:15:00;17;19;0;25;3;13;2;7;0;0;0
2020-05-05 20:30:00;9;14;0;16;1;10;4;8;0;0;0
2020-05-05 20:45:00;6;10;0;22;5;18;5;7;0;0;0
2020-05-05 21:00:00;6;6;0;13;1;5;5;6;0;0;0
