DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-10-29 00:00:00;0;4;3;0;1;3;3;2;1;0;2;1;0
2020-10-29 00:15:00;0;3;3;1;4;4;0;6;2;0;2;7;5
2020-10-29 00:30:00;0;1;3;0;2;6;0;5;4;1;3;6;0
2020-10-29 00:45:00;0;2;2;2;1;2;0;3;1;0;5;3;1
2020-10-29 01:00:00;0;1;0;0;3;2;0;5;0;0;3;4;2
2020-10-29 01:15:00;0;0;1;0;0;2;0;2;2;1;4;2;0
2020-10-29 01:30:00;0;2;0;0;0;0;0;1;1;2;3;3;0
2020-10-29 01:45:00;0;0;0;0;0;5;2;1;0;0;1;1;1
2020-10-29 02:00:00;0;3;0;0;2;2;0;1;0;0;0;0;1
2020-10-29 02:15:00;0;1;0;0;0;1;0;2;1;0;2;3;3
2020-10-29 02:30:00;0;0;1;1;0;4;2;2;1;1;2;0;0
2020-10-29 02:45:00;0;4;1;0;0;3;0;3;1;0;1;1;0
2020-10-29 03:00:00;0;7;2;1;0;1;0;0;1;0;2;2;0
2020-10-29 03:15:00;0;1;1;0;2;4;0;3;0;0;2;4;0
2020-10-29 03:30:00;0;0;2;0;1;7;2;3;1;1;2;4;1
2020-10-29 03:45:00;0;0;0;0;1;3;1;1;0;1;3;3;2
2020-10-29 04:00:00;0;1;0;0;1;2;0;3;1;1;3;0;1
2020-10-29 04:15:00;0;1;2;0;3;7;3;2;0;0;11;6;3
2020-10-29 04:30:00;0;4;2;0;5;8;3;3;2;2;8;6;4
2020-10-29 04:45:00;0;7;3;0;3;13;5;12;3;1;20;19;3
2020-10-29 05:00:00;0;6;5;1;7;17;9;23;12;5;56;61;5
2020-10-29 05:15:00;0;12;8;0;14;27;12;37;32;7;62;70;9
2020-10-29 05:30:00;0;21;14;1;15;44;21;53;43;4;64;69;17
2020-10-29 05:45:00;0;22;23;1;40;70;17;45;44;3;53;70;32
2020-10-29 06:00:00;0;26;29;4;38;81;36;52;36;2;48;55;22
2020-10-29 06:15:00;0;29;30;4;28;63;25;64;70;3;64;73;13
2020-10-29 06:30:00;0;37;29;5;30;52;18;87;92;3;87;83;47
2020-10-29 06:45:00;0;34;30;2;32;39;11;95;99;4;76;76;37
2020-10-29 07:00:00;0;37;26;5;27;53;13;99;120;4;57;65;41
2020-10-29 07:15:00;0;38;50;8;41;72;23;120;150;3;58;64;50
2020-10-29 07:30:00;0;60;58;6;59;78;36;144;162;11;89;92;95
2020-10-29 07:45:00;0;53;55;7;55;71;25;109;118;18;66;73;64
2020-10-29 08:00:00;0;61;54;13;50;70;29;94;103;11;66;78;84
2020-10-29 08:15:00;0;54;40;6;42;62;27;90;93;13;64;66;60
2020-10-29 08:30:00;0;63;40;8;57;94;24;90;81;5;52;47;55
2020-10-29 08:45:00;0;53;24;6;38;65;27;90;70;14;60;58;43
2020-10-29 09:00:00;0;42;29;11;36;56;15;58;49;11;48;42;42
2020-10-29 09:15:00;0;49;49;5;36;54;22;65;52;14;47;51;50
2020-10-29 09:30:00;0;51;44;8;39;63;21;71;63;12;58;55;38
2020-10-29 09:45:00;0;56;49;18;52;67;30;73;66;11;55;55;51
2020-10-29 10:00:00;0;66;49;9;39;47;25;61;47;15;52;46;42
2020-10-29 10:15:00;0;42;43;5;48;61;21;61;36;13;50;50;29
2020-10-29 10:30:00;0;59;46;14;51;66;26;70;41;21;67;52;48
2020-10-29 10:45:00;0;61;51;12;56;73;25;68;47;12;56;59;55
2020-10-29 11:00:00;0;55;53;7;46;47;27;66;55;10;67;60;44
2020-10-29 11:15:00;0;63;62;8;49;60;33;63;46;10;86;54;42
2020-10-29 11:30:00;0;60;48;6;49;64;32;83;55;11;56;54;44
2020-10-29 11:45:00;0;65;53;9;44;69;29;74;52;12;47;66;48
2020-10-29 12:00:00;0;55;64;12;41;67;28;66;54;11;60;49;41
2020-10-29 12:15:00;0;79;64;9;35;57;30;59;43;27;68;66;41
2020-10-29 12:30:00;0;67;67;16;50;66;20;70;61;11;68;66;50
2020-10-29 12:45:00;0;90;78;12;47;56;25;76;58;11;70;66;55
2020-10-29 13:00:00;0;79;98;16;44;71;39;71;50;11;68;67;57
2020-10-29 13:15:00;0;83;96;25;50;72;35;91;63;7;95;95;66
2020-10-29 13:30:00;0;81;81;14;60;58;24;93;92;18;97;101;52
2020-10-29 13:45:00;0;64;70;16;68;84;31;105;101;18;91;95;47
2020-10-29 14:00:00;0;92;138;9;62;83;47;74;56;11;83;86;58
2020-10-29 14:15:00;0;79;84;10;64;90;22;72;60;17;57;48;49
2020-10-29 14:30:00;0;87;80;10;85;113;37;85;66;19;71;65;40
2020-10-29 14:45:00;0;77;90;11;80;102;38;81;58;19;73;72;58
2020-10-29 15:00:00;0;90;86;12;85;115;26;72;49;11;64;67;37
2020-10-29 15:15:00;0;112;128;10;69;99;32;68;50;22;78;73;44
2020-10-29 15:30:00;0;99;100;8;73;97;34;88;78;24;74;82;59
2020-10-29 15:45:00;0;105;102;11;73;92;52;82;59;19;65;75;60
2020-10-29 16:00:00;0;103;145;10;80;95;48;87;82;18;89;87;65
2020-10-29 16:15:00;0;100;118;13;55;72;29;80;59;22;67;75;59
2020-10-29 16:30:00;0;117;136;17;79;93;37;94;71;25;66;71;51
2020-10-29 16:45:00;0;111;115;18;62;78;48;96;72;11;69;74;55
