DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-11-12 00:00:00;1;4;5;3;2;3;0;2
2020-11-12 00:15:00;3;4;2;4;2;4;0;2
2020-11-12 00:30:00;1;1;2;4;0;2;0;2
2020-11-12 00:45:00;2;5;4;4;5;3;0;2
2020-11-12 01:00:00;2;1;0;0;1;1;0;0
2020-11-12 01:15:00;0;1;1;1;1;1;0;0
2020-11-12 01:30:00;0;0;1;0;0;0;0;1
2020-11-12 01:45:00;2;0;1;1;1;4;0;0
2020-11-12 02:00:00;0;1;1;0;0;0;0;0
2020-11-12 02:15:00;0;0;0;0;0;1;0;0
2020-11-12 02:30:00;1;1;0;3;1;0;0;0
2020-11-12 02:45:00;2;1;0;0;0;1;0;0
2020-11-12 03:00:00;1;1;1;1;1;0;0;0
2020-11-12 03:15:00;1;0;0;1;1;1;0;1
2020-11-12 03:30:00;1;3;2;0;5;0;0;0
2020-11-12 03:45:00;0;3;3;2;2;0;0;0
2020-11-12 04:00:00;2;3;1;0;0;1;0;0
2020-11-12 04:15:00;2;0;0;1;1;1;0;1
2020-11-12 04:30:00;1;3;4;1;3;2;0;0
2020-11-12 04:45:00;5;8;7;3;2;2;0;6
2020-11-12 05:00:00;15;17;27;8;4;10;0;2
2020-11-12 05:15:00;14;27;71;5;5;25;0;12
2020-11-12 05:30:00;21;32;55;14;11;23;0;15
2020-11-12 05:45:00;41;44;56;48;23;13;0;23
2020-11-12 06:00:00;26;23;36;52;35;17;0;22
2020-11-12 06:15:00;39;39;45;28;53;18;0;14
2020-11-12 06:30:00;50;39;57;16;23;33;0;28
2020-11-12 06:45:00;42;44;71;22;37;21;0;29
2020-11-12 07:00:00;68;53;41;12;26;25;0;33
2020-11-12 07:15:00;92;79;64;37;87;41;0;43
2020-11-12 07:30:00;121;101;70;49;83;51;0;70
2020-11-12 07:45:00;106;99;88;28;32;71;0;88
2020-11-12 08:00:00;70;68;64;23;31;47;0;49
2020-11-12 08:15:00;53;30;57;38;33;28;0;45
2020-11-12 08:30:00;68;50;35;33;37;38;0;43
2020-11-12 08:45:00;54;47;32;24;28;27;0;37
2020-11-12 09:00:00;57;45;24;19;81;31;0;34
2020-11-12 09:15:00;72;33;25;33;43;25;0;29
2020-11-12 09:30:00;50;38;25;33;41;29;0;31
2020-11-12 09:45:00;58;39;28;34;30;32;0;39
2020-11-12 10:00:00;65;26;26;28;25;27;0;29
2020-11-12 10:15:00;49;41;26;20;25;31;0;33
2020-11-12 10:30:00;62;32;20;24;28;35;0;37
2020-11-12 10:45:00;68;42;34;23;58;19;0;35
2020-11-12 11:00:00;49;38;21;29;22;33;0;35
2020-11-12 11:15:00;61;48;22;33;44;26;0;45
2020-11-12 11:30:00;58;37;30;30;30;42;0;44
2020-11-12 11:45:00;47;42;26;23;28;33;0;40
2020-11-12 12:00:00;56;36;22;32;39;25;0;49
2020-11-12 12:15:00;59;30;23;26;34;29;0;52
2020-11-12 12:30:00;48;51;32;25;41;32;0;46
2020-11-12 12:45:00;73;48;31;29;36;38;0;58
2020-11-12 13:00:00;81;64;41;29;44;50;0;77
2020-11-12 13:15:00;72;51;55;28;71;41;0;46
2020-11-12 13:30:00;52;42;73;40;50;45;0;48
2020-11-12 13:45:00;58;52;73;35;50;51;0;54
2020-11-12 14:00:00;59;53;38;55;51;65;0;59
2020-11-12 14:15:00;63;59;41;61;50;32;0;53
2020-11-12 14:30:00;63;63;30;55;60;31;0;42
2020-11-12 14:45:00;56;67;37;49;51;30;0;47
2020-11-12 15:00:00;63;59;28;50;58;69;0;66
2020-11-12 15:15:00;84;65;19;87;47;30;0;59
2020-11-12 15:30:00;84;56;23;85;117;36;0;61
2020-11-12 15:45:00;90;79;32;77;52;42;0;82
2020-11-12 16:00:00;72;71;33;79;69;49;0;87
2020-11-12 16:15:00;82;75;46;91;86;45;0;72
2020-11-12 16:30:00;72;68;26;54;41;38;0;75
2020-11-12 16:45:00;59;55;29;51;40;46;0;59
2020-11-12 17:00:00;69;62;32;59;40;57;0;60
2020-11-12 17:15:00;74;55;30;45;59;40;0;67
2020-11-12 17:30:00;54;50;25;44;64;47;0;56
2020-11-12 17:45:00;56;44;26;52;41;37;0;55
2020-11-12 18:00:00;50;35;19;43;24;30;0;43
2020-11-12 18:15:00;34;33;22;48;38;36;0;53
2020-11-12 18:30:00;43;30;21;34;20;21;0;29
2020-11-12 18:45:00;35;31;20;26;22;25;0;36
2020-11-12 19:00:00;33;23;19;31;22;25;0;28
2020-11-12 19:15:00;27;22;15;28;18;26;0;22
2020-11-12 19:30:00;28;13;10;29;17;14;0;19
2020-11-12 19:45:00;26;24;10;13;12;23;0;19
2020-11-12 20:00:00;23;19;18;16;23;22;0;27
2020-11-12 20:15:00;14;10;11;13;10;20;0;17
2020-11-12 20:30:00;18;15;11;13;9;12;0;21
2020-11-12 20:45:00;18;17;18;12;7;14;0;16
