DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-01-13 00:00:00;1;5;3;11;4;0;0;0;0;0;0;0;0
2020-01-13 00:15:00;1;5;6;13;10;0;0;0;0;0;0;0;0
2020-01-13 00:30:00;1;9;5;7;6;1;0;0;0;0;0;0;0
2020-01-13 00:45:00;3;4;6;8;8;1;0;0;0;0;0;0;0
2020-01-13 01:00:00;3;6;6;5;3;0;0;0;0;0;0;0;0
2020-01-13 01:15:00;2;4;1;3;3;1;0;0;0;0;0;0;0
2020-01-13 01:30:00;1;1;1;4;5;0;0;0;0;0;0;0;0
2020-01-13 01:45:00;1;1;2;4;4;0;0;1;0;0;0;0;0
2020-01-13 02:00:00;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-01-13 02:15:00;2;1;2;7;2;0;0;0;0;0;0;0;0
2020-01-13 02:30:00;3;3;1;5;1;0;0;0;0;0;0;0;0
2020-01-13 02:45:00;0;6;1;6;5;0;0;0;0;0;0;0;0
2020-01-13 03:00:00;0;2;5;5;1;0;0;0;0;0;0;0;0
2020-01-13 03:15:00;2;0;2;5;2;0;0;0;0;0;0;0;0
2020-01-13 03:30:00;0;3;1;6;0;0;0;0;0;0;0;0;0
2020-01-13 03:45:00;1;5;0;4;0;0;0;0;0;0;0;0;0
2020-01-13 04:00:00;1;5;3;9;9;0;0;0;0;0;0;0;0
2020-01-13 04:15:00;2;8;1;8;8;0;0;0;0;0;0;0;0
2020-01-13 04:30:00;4;13;5;23;13;0;0;0;0;0;0;0;0
2020-01-13 04:45:00;6;7;7;33;23;1;0;0;0;0;0;0;0
2020-01-13 05:00:00;3;17;8;58;50;1;0;0;0;0;0;0;0
2020-01-13 05:15:00;5;18;9;70;75;2;0;0;0;0;0;0;0
2020-01-13 05:30:00;12;30;17;87;104;3;0;0;0;0;0;5;0
2020-01-13 05:45:00;13;40;19;86;93;1;0;1;0;0;0;0;0
