DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-11-03 00:00:00;1;1;1;0;0;5;0;0;5;1;0;0;0;0;0;0;0
2020-11-03 00:15:00;0;3;1;0;0;4;0;0;6;0;0;1;0;0;0;0;0
2020-11-03 00:30:00;0;4;2;1;1;2;1;1;3;1;0;0;0;0;0;0;0
2020-11-03 00:45:00;0;1;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-03 01:00:00;0;3;3;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-11-03 01:15:00;0;5;0;0;0;5;0;0;5;1;0;0;0;0;0;0;0
2020-11-03 01:30:00;2;3;4;0;0;2;0;0;1;0;0;2;0;0;0;0;0
2020-11-03 01:45:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-03 02:00:00;1;5;0;1;1;1;0;1;2;1;0;0;0;0;0;0;0
2020-11-03 02:15:00;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-03 02:30:00;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-03 02:45:00;1;2;0;0;0;4;0;0;4;1;0;0;0;0;0;0;0
2020-11-03 03:00:00;0;4;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-03 03:15:00;1;4;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-03 03:30:00;0;2;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-11-03 03:45:00;1;3;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-11-03 04:00:00;2;5;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-03 04:15:00;1;6;2;0;0;1;0;0;2;0;1;5;0;0;0;0;0
2020-11-03 04:30:00;3;6;2;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-11-03 04:45:00;1;15;6;0;0;3;0;0;3;0;0;0;2;0;0;0;0
2020-11-03 05:00:00;4;11;1;0;0;9;0;0;9;1;2;6;0;0;0;0;0
2020-11-03 05:15:00;6;18;8;1;1;9;1;1;9;1;0;2;0;0;0;0;0
2020-11-03 05:30:00;6;46;14;0;0;27;0;0;24;2;0;3;0;0;0;0;0
2020-11-03 05:45:00;19;37;16;5;0;45;7;0;48;6;2;6;0;0;0;0;0
2020-11-03 06:00:00;10;31;8;8;5;46;7;2;52;5;2;7;0;0;0;0;0
2020-11-03 06:15:00;14;41;19;1;0;57;1;0;59;1;3;3;0;0;0;0;0
2020-11-03 06:30:00;11;43;30;1;1;100;2;0;97;1;2;1;0;0;0;0;0
2020-11-03 06:45:00;12;63;31;4;1;77;4;1;80;5;5;12;0;0;0;0;0
2020-11-03 07:00:00;5;56;40;5;2;97;4;1;93;5;4;5;0;0;0;0;0
2020-11-03 07:15:00;9;56;41;4;1;122;3;2;118;3;8;12;0;0;0;0;0
2020-11-03 07:30:00;13;68;39;8;4;121;9;4;124;9;5;12;0;0;0;0;0
2020-11-03 07:45:00;4;62;39;5;5;111;5;2;107;9;14;20;0;0;0;0;0
2020-11-03 08:00:00;6;53;30;6;2;89;8;2;92;8;4;12;0;0;0;0;0
2020-11-03 08:15:00;8;45;32;8;8;71;8;6;78;7;5;14;0;0;0;0;0
2020-11-03 08:30:00;15;49;30;2;2;84;4;1;80;4;4;10;1;0;0;0;0
2020-11-03 08:45:00;9;53;37;4;2;68;4;2;68;2;4;16;2;0;0;0;0
2020-11-03 09:00:00;9;53;34;1;0;59;1;0;62;1;3;7;0;0;0;0;0
2020-11-03 09:15:00;14;65;33;2;0;62;3;0;63;2;3;4;1;0;0;0;0
2020-11-03 09:30:00;12;55;48;5;1;62;5;2;66;5;2;6;0;0;0;0;0
2020-11-03 09:45:00;13;80;50;6;1;50;7;0;55;5;6;13;0;0;0;0;0
2020-11-03 10:00:00;7;63;39;2;2;62;2;1;63;4;7;16;0;0;0;0;0
2020-11-03 10:15:00;7;66;40;2;1;66;2;1;63;7;3;5;0;0;0;0;0
2020-11-03 10:30:00;11;72;45;5;1;72;5;1;67;6;5;7;0;0;0;0;0
2020-11-03 10:45:00;9;71;50;4;3;54;6;2;60;2;6;7;0;0;0;0;0
2020-11-03 11:00:00;15;81;58;4;3;56;4;1;55;3;2;5;0;0;0;0;0
2020-11-03 11:15:00;7;74;56;0;1;48;0;1;45;2;7;7;0;0;0;0;0
2020-11-03 11:30:00;12;79;49;3;4;68;4;2;68;13;2;5;0;0;0;0;0
