2020-04-01 00:00:00;4;5;3;0;0;4;0;1;1;2;1;1;0;0;0;0
2020-04-01 00:15:00;9;6;7;0;1;6;0;0;1;1;1;1;0;0;0;0
2020-04-01 00:30:00;4;10;6;0;1;10;0;0;2;2;2;2;0;0;0;0
2020-04-01 00:45:00;3;7;8;0;1;6;0;2;2;3;2;2;0;0;0;0
2020-04-01 01:00:00;4;3;4;1;1;4;0;4;1;1;1;1;0;0;0;0
2020-04-01 01:15:00;1;7;6;0;2;8;1;0;2;2;2;2;0;0;0;0
2020-04-01 01:30:00;10;4;4;0;0;5;0;2;0;0;0;0;0;0;0;0
2020-04-01 01:45:00;8;3;3;0;1;2;0;2;0;0;0;0;0;0;0;0
2020-04-01 02:00:00;8;4;4;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-01 02:15:00;5;10;6;0;1;2;0;5;0;0;0;0;0;0;0;0
2020-04-01 02:30:00;6;3;3;1;2;3;1;1;1;1;1;1;0;0;0;0
2020-04-01 02:45:00;0;3;4;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-04-01 03:00:00;6;8;4;0;4;4;0;1;2;2;3;3;0;0;0;0
2020-04-01 03:15:00;0;1;3;0;2;2;0;1;0;0;0;0;0;0;0;0
2020-04-01 03:30:00;9;6;5;0;0;7;0;1;0;0;0;0;0;0;0;0
2020-04-01 03:45:00;7;6;7;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-04-01 04:00:00;3;9;10;0;1;10;0;1;2;2;1;1;0;0;0;0
2020-04-01 04:15:00;8;4;4;0;4;3;1;0;3;4;4;4;0;0;0;0
2020-04-01 04:30:00;7;8;6;1;4;9;0;1;1;1;1;1;0;0;0;0
2020-04-01 04:45:00;9;13;13;1;3;13;0;0;3;3;3;3;0;0;0;0
2020-04-01 05:00:00;12;22;15;2;5;19;1;3;2;4;2;2;0;0;0;0
2020-04-01 05:15:00;24;23;17;2;10;15;6;11;3;2;2;2;0;0;0;0
2020-04-01 05:30:00;36;46;30;0;11;50;0;8;20;20;19;20;0;0;0;0
2020-04-01 05:45:00;50;69;40;2;11;65;0;7;15;13;16;15;0;0;0;0
2020-04-01 06:00:00;49;41;26;6;11;40;0;6;20;20;17;20;0;0;0;0
2020-04-01 06:15:00;56;50;35;5;17;51;2;8;19;16;15;15;0;0;0;0
2020-04-01 06:30:00;86;90;50;6;21;84;2;16;28;27;24;24;0;0;0;0
2020-04-01 06:45:00;79;106;60;8;19;102;4;27;35;32;36;35;0;0;0;0
2020-04-01 07:00:00;78;91;60;11;24;86;1;31;32;34;30;34;0;0;0;1
2020-04-01 07:15:00;89;125;49;17;24;117;5;27;35;34;33;34;0;0;0;0
2020-04-01 07:30:00;106;127;82;21;25;121;2;38;29;29;29;29;0;0;1;0
2020-04-01 07:45:00;84;129;83;18;35;111;1;46;30;31;29;29;0;0;0;0
2020-04-01 08:00:00;83;89;69;19;21;81;8;37;40;36;36;36;0;0;0;0
2020-04-01 08:15:00;76;84;56;78;46;74;3;28;29;29;29;31;0;0;0;0
2020-04-01 08:30:00;80;101;68;18;35;90;5;25;28;29;29;28;0;0;4;0
2020-04-01 08:45:00;78;79;49;25;26;77;2;28;21;21;23;23;0;0;0;0
2020-04-01 09:00:00;63;101;69;18;28;91;8;24;35;36;37;37;0;0;0;0
2020-04-01 09:15:00;80;86;51;17;31;71;5;30;35;33;26;29;0;0;0;0
2020-04-01 09:30:00;72;97;65;17;23;90;3;27;33;33;33;36;0;0;0;0
2020-04-01 09:45:00;76;95;72;21;29;93;6;21;39;44;33;34;0;0;0;0
2020-04-01 10:00:00;75;95;63;36;34;84;3;21;43;42;37;41;2;0;0;2
2020-04-01 10:15:00;95;101;81;23;27;86;4;34;29;30;27;30;0;0;0;0
2020-04-01 10:30:00;117;113;79;29;33;110;10;26;36;34;32;33;0;0;2;0
2020-04-01 10:45:00;93;103;79;33;31;93;6;35;40;41;42;39;3;0;0;0
2020-04-01 11:00:00;97;104;79;26;29;90;8;40;37;36;37;39;0;0;0;0
2020-04-01 11:15:00;102;103;73;22;34;95;11;34;48;44;36;39;0;0;2;0
2020-04-01 11:30:00;91;82;64;34;36;67;4;33;42;40;36;38;0;0;1;1
2020-04-01 11:45:00;92;99;68;31;27;86;7;47;36;39;34;39;0;0;0;0
2020-04-01 12:00:00;94;92;69;26;29;79;9;35;29;28;274;18;0;0;0;0
2020-04-01 12:15:00;78;119;66;42;32;117;5;32;39;39;35;35;0;0;2;0
2020-04-01 12:30:00;87;95;75;31;31;85;3;22;48;53;47;51;0;0;4;0
2020-04-01 12:45:00;89;88;57;32;24;91;7;38;41;41;36;36;0;0;0;0
2020-04-01 13:00:00;77;73;52;31;31;92;7;26;41;40;24;24;0;0;0;0
2020-04-01 13:15:00;91;90;68;25;29;93;6;29;28;32;26;27;1;0;0;0
2020-04-01 13:30:00;99;74;64;18;32;95;4;32;25;24;22;26;0;0;0;0
2020-04-01 13:45:00;125;83;63;34;39;87;5;32;26;27;24;25;0;0;3;0
2020-04-01 14:00:00;86;90;68;36;29;103;10;32;37;36;33;35;1;0;2;0
2020-04-01 14:15:00;115;50;55;37;40;71;6;36;40;36;31;32;0;0;0;2
2020-04-01 14:30:00;111;56;46;47;26;79;7;32;38;38;35;36;6;0;6;4
2020-04-01 14:45:00;88;81;53;21;29;78;8;33;35;38;33;35;0;0;1;0
2020-04-01 15:00:00;95;59;58;36;37;77;10;27;38;40;35;36;0;0;1;0
2020-04-01 15:15:00;93;71;49;24;24;72;5;36;32;30;35;35;1;2;4;0
2020-04-01 15:30:00;109;64;48;18;29;61;5;30;42;43;32;33;0;0;0;1
2020-04-01 15:45:00;98;93;70;25;43;101;2;41;38;40;29;33;1;1;2;0
2020-04-01 16:00:00;97;105;65;33;40;104;2;24;47;44;36;38;0;0;0;0
2020-04-01 16:15:00;91;95;65;42;31;84;5;41;29;34;31;30;0;0;0;0
2020-04-01 16:30:00;112;81;57;34;29;83;11;37;31;32;30;29;2;0;1;1
2020-04-01 16:45:00;103;86;52;30;29;79;9;39;44;44;38;40;3;0;0;0
2020-04-01 17:00:00;119;97;72;26;41;94;7;37;37;35;36;35;2;0;1;0
2020-04-01 17:15:00;99;83;59;26;37;70;4;44;47;46;40;41;0;1;2;0
2020-04-01 17:30:00;80;73;55;26;39;70;8;40;25;26;23;22;0;0;0;1
2020-04-01 17:45:00;74;70;52;30;32;58;9;39;37;36;35;36;0;0;0;0
2020-04-01 18:00:00;58;70;69;25;32;71;7;45;30;28;26;28;0;0;0;0
2020-04-01 18:15:00;79;68;59;28;28;65;3;38;29;27;23;22;0;0;0;0
2020-04-01 18:30:00;52;69;69;22;20;63;1;26;30;32;30;32;0;0;12;0
2020-04-01 18:45:00;64;58;45;17;28;54;3;26;22;22;19;19;0;1;0;0
2020-04-01 19:00:00;44;272;270;15;28;45;1;25;18;18;18;20;2;0;2;0
2020-04-01 19:15:00;56;3;3;10;25;48;2;30;28;27;23;24;0;0;1;0
2020-04-01 19:30:00;41;44;34;13;15;43;2;26;16;16;16;16;0;0;1;0
2020-04-01 19:45:00;48;38;30;10;22;43;8;9;15;14;14;14;1;0;1;0
2020-04-01 20:00:00;39;32;27;7;16;35;4;7;13;14;11;12;0;0;4;0
2020-04-01 20:15:00;37;46;30;3;13;38;2;15;9;9;8;10;0;0;0;0
2020-04-01 20:30:00;35;24;17;8;15;24;2;10;7;7;5;6;0;0;0;0
2020-04-01 20:45:00;22;39;25;3;6;34;2;8;6;6;8;6;0;0;0;0
2020-04-01 21:00:00;15;25;19;2;8;28;0;5;12;11;11;11;0;0;0;0
2020-04-01 21:15:00;29;28;20;1;3;24;0;3;4;4;3;3;0;0;0;0
2020-04-01 21:30:00;29;14;13;1;8;13;0;5;3;3;3;3;0;0;0;0
2020-04-01 21:45:00;14;14;11;1;2;15;0;3;7;6;6;6;0;0;0;0
2020-04-01 22:00:00;19;15;15;1;12;22;1;8;8;9;5;5;0;0;0;0
2020-04-01 22:15:00;20;13;10;1;5;15;1;2;3;3;3;3;0;0;0;0
2020-04-01 22:30:00;14;12;12;2;3;14;2;3;2;2;1;2;0;0;0;1
2020-04-01 22:45:00;7;8;8;1;0;11;4;4;5;5;6;7;0;0;0;0
2020-04-01 23:00:00;10;11;10;4;2;10;0;3;2;2;2;2;0;0;0;0
2020-04-01 23:15:00;11;4;4;0;1;7;0;1;2;2;2;2;0;0;0;0
2020-04-01 23:30:00;5;13;13;0;0;11;0;4;2;2;2;2;0;0;0;0
2020-04-01 23:45:00;6;5;7;0;2;5;0;3;3;2;2;2;0;0;0;0
