DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-11-22 00:00:00;6;9;1;4;0;1;0;1;4;0;0;0;0;0
2019-11-22 00:15:00;6;9;2;2;0;0;0;1;10;0;0;0;0;0
2019-11-22 00:30:00;4;2;0;0;5;0;1;7;6;0;0;0;0;0
2019-11-22 00:45:00;2;5;0;0;0;1;1;6;7;0;0;0;0;0
2019-11-22 01:00:00;9;11;3;5;0;0;2;3;9;0;0;0;0;0
2019-11-22 01:15:00;1;6;0;1;0;4;0;5;5;0;0;0;0;0
2019-11-22 01:30:00;4;7;3;5;0;0;0;3;9;0;0;0;0;0
2019-11-22 01:45:00;2;6;2;1;0;0;0;6;12;0;0;0;0;0
2019-11-22 02:00:00;2;4;0;1;0;1;0;5;4;0;0;0;0;0
2019-11-22 02:15:00;2;4;0;2;0;0;0;3;8;0;0;0;0;0
2019-11-22 02:30:00;3;5;0;2;0;0;0;3;5;0;0;0;0;0
2019-11-22 02:45:00;1;1;0;1;0;0;0;3;6;0;0;0;0;0
2019-11-22 03:00:00;3;6;0;1;1;0;0;2;3;0;0;0;0;0
2019-11-22 03:15:00;3;7;3;3;0;0;0;2;5;0;0;0;0;0
2019-11-22 03:30:00;1;2;1;3;1;1;0;3;6;0;0;0;0;0
2019-11-22 03:45:00;7;12;2;3;0;0;0;4;8;0;0;0;0;0
2019-11-22 04:00:00;2;9;4;6;0;0;0;2;8;0;0;0;0;0
2019-11-22 04:15:00;3;8;1;4;0;0;0;3;7;0;0;0;0;0
2019-11-22 04:30:00;9;12;3;4;0;1;0;9;16;0;0;0;0;0
2019-11-22 04:45:00;7;9;1;3;2;0;0;24;46;0;0;0;0;0
2019-11-22 05:00:00;16;16;10;13;3;0;0;40;61;0;0;0;2;4
2019-11-22 05:15:00;6;12;14;15;23;1;0;71;159;2;0;0;2;0
2019-11-22 05:30:00;28;40;20;23;12;1;4;102;170;0;0;0;4;5
2019-11-22 05:45:00;62;114;27;38;12;10;269;70;93;0;0;0;3;6
2019-11-22 06:00:00;76;159;27;27;4;3;9;51;66;0;0;0;4;0
2019-11-22 06:15:00;37;44;37;42;9;2;0;71;83;0;0;0;5;4
2019-11-22 06:30:00;25;23;53;51;14;2;3;99;128;0;0;0;5;2
2019-11-22 06:45:00;27;27;67;71;20;5;3;92;123;0;0;0;4;3
2019-11-22 07:00:00;26;27;297;43;10;4;3;98;125;2;0;0;2;5
2019-11-22 07:15:00;47;58;36;39;14;1;0;82;108;3;0;2;3;1
2019-11-22 07:30:00;56;55;46;49;16;4;2;93;124;0;0;1;5;1
2019-11-22 07:45:00;38;26;46;52;22;3;1;113;135;1;0;0;6;3
