DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-12 00:00:00;0;8;8;11;8;0;0
2019-12-12 00:15:00;0;9;7;22;16;2;2
2019-12-12 00:30:00;0;14;8;10;7;1;1
2019-12-12 00:45:00;0;11;7;13;9;1;1
2019-12-12 01:00:00;0;8;3;11;7;0;0
2019-12-12 01:15:00;0;5;7;8;6;0;0
2019-12-12 01:30:00;0;4;0;6;1;0;0
2019-12-12 01:45:00;0;3;3;5;4;0;0
2019-12-12 02:00:00;0;4;0;9;3;0;0
2019-12-12 02:15:00;0;2;2;8;2;0;0
2019-12-12 02:30:00;0;0;1;4;2;0;0
2019-12-12 02:45:00;0;4;1;2;1;0;0
2019-12-12 03:00:00;0;6;4;3;2;0;0
2019-12-12 03:15:00;0;1;4;10;3;0;0
2019-12-12 03:30:00;0;3;3;7;3;0;0
2019-12-12 03:45:00;0;2;1;6;2;0;0
2019-12-12 04:00:00;0;6;3;5;3;0;0
2019-12-12 04:15:00;0;10;0;18;5;0;0
2019-12-12 04:30:00;0;14;6;12;9;0;0
2019-12-12 04:45:00;0;29;21;19;5;0;0
2019-12-12 05:00:00;0;58;51;29;13;0;0
2019-12-12 05:15:00;2;68;65;29;20;0;0
2019-12-12 05:30:00;2;65;77;33;28;1;1
2019-12-12 05:45:00;6;60;76;59;46;2;2
2019-12-12 06:00:00;1;70;73;58;66;5;5
2019-12-12 06:15:00;5;84;109;46;58;5;5
2019-12-12 06:30:00;62;117;130;68;70;6;7
2019-12-12 06:45:00;23;107;143;72;91;4;4
2019-12-12 07:00:00;7;141;163;72;67;3;3
2019-12-12 07:15:00;21;168;204;79;75;7;7
2019-12-12 07:30:00;26;152;156;100;93;4;4
2019-12-12 07:45:00;22;167;141;109;124;5;5
2019-12-12 08:00:00;5;135;132;116;111;6;6
2019-12-12 08:15:00;13;138;132;120;104;4;4
2019-12-12 08:30:00;5;125;114;94;111;3;3
2019-12-12 08:45:00;10;107;120;121;142;4;4
2019-12-12 09:00:00;9;111;100;82;96;4;3
2019-12-12 09:15:00;23;116;116;95;92;3;4
2019-12-12 09:30:00;3;124;112;108;108;4;4
2019-12-12 09:45:00;34;124;113;116;128;3;3
2019-12-12 10:00:00;2;105;111;116;111;3;3
2019-12-12 10:15:00;2;117;109;121;115;4;4
2019-12-12 10:30:00;1;112;95;127;120;3;3
2019-12-12 10:45:00;8;102;100;116;120;4;4
2019-12-12 11:00:00;14;99;101;107;116;4;4
2019-12-12 11:15:00;20;110;108;119;127;2;2
2019-12-12 11:30:00;17;117;89;132;129;7;7
2019-12-12 11:45:00;16;110;115;110;147;3;3
2019-12-12 12:00:00;7;114;107;112;124;4;4
2019-12-12 12:15:00;18;113;112;94;114;2;2
2019-12-12 12:30:00;6;110;100;121;149;4;3
2019-12-12 12:45:00;8;105;107;118;141;4;5
2019-12-12 13:00:00;44;125;117;127;144;3;3
2019-12-12 13:15:00;28;122;105;125;139;8;8
2019-12-12 13:30:00;44;120;125;109;130;7;7
2019-12-12 13:45:00;14;117;117;130;159;2;2
2019-12-12 14:00:00;7;94;99;131;135;4;4
2019-12-12 14:15:00;5;121;115;128;145;2;2
2019-12-12 14:30:00;6;119;111;141;147;3;3
2019-12-12 14:45:00;7;128;138;140;165;5;5
2019-12-12 15:00:00;17;118;106;136;156;4;4
2019-12-12 15:15:00;8;120;118;149;158;3;3
2019-12-12 15:30:00;34;130;124;152;168;4;4
2019-12-12 15:45:00;89;138;128;183;207;5;5
2019-12-12 16:00:00;28;134;123;157;186;2;2
2019-12-12 16:15:00;12;114;91;161;183;4;4
2019-12-12 16:30:00;32;122;115;170;188;4;4
2019-12-12 16:45:00;13;140;123;158;202;6;6
2019-12-12 17:00:00;6;153;129;151;197;2;2
2019-12-12 17:15:00;4;133;139;151;176;4;4
2019-12-12 17:30:00;10;129;115;163;199;4;4
2019-12-12 17:45:00;16;130;119;156;200;5;5
2019-12-12 18:00:00;22;122;98;173;187;2;2
2019-12-12 18:15:00;4;140;110;142;185;5;5
2019-12-12 18:30:00;76;122;100;130;157;4;4
2019-12-12 18:45:00;7;105;106;136;139;3;3
2019-12-12 19:00:00;12;103;91;110;104;3;3
2019-12-12 19:15:00;8;74;75;92;108;5;5
2019-12-12 19:30:00;9;71;79;109;105;4;4
2019-12-12 19:45:00;0;66;55;80;74;2;2
2019-12-12 20:00:00;8;57;51;96;79;2;1
2019-12-12 20:15:00;4;52;53;80;74;2;3
2019-12-12 20:30:00;27;57;51;79;65;2;2
2019-12-12 20:45:00;3;55;62;71;69;3;3
2019-12-12 21:00:00;6;56;51;76;57;3;3
2019-12-12 21:15:00;3;46;54;83;69;1;1
2019-12-12 21:30:00;0;46;46;69;58;1;1
2019-12-12 21:45:00;7;40;32;78;62;0;0
2019-12-12 22:00:00;5;45;36;83;74;2;2
2019-12-12 22:15:00;7;51;34;86;71;1;1
2019-12-12 22:30:00;0;29;27;82;62;2;2
2019-12-12 22:45:00;3;29;18;48;32;2;2
2019-12-12 23:00:00;5;35;25;52;43;2;2
2019-12-12 23:15:00;0;35;17;51;40;1;1
2019-12-12 23:30:00;2;37;21;46;24;1;1
2019-12-12 23:45:00;0;39;11;30;20;0;0
