DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-12-27 00:00:00;10;8;0;1;2;8;11;5;5;1;0;0
2019-12-27 00:15:00;16;7;4;0;5;10;16;11;7;5;0;0
2019-12-27 00:30:00;11;4;1;1;1;7;5;3;8;5;0;0
2019-12-27 00:45:00;17;5;0;0;1;6;8;6;10;1;0;0
2019-12-27 01:00:00;5;4;0;1;2;13;7;3;2;3;0;0
2019-12-27 01:15:00;6;7;2;1;4;5;9;4;1;3;0;0
2019-12-27 01:30:00;2;3;0;0;0;4;6;2;4;0;0;0
2019-12-27 01:45:00;8;6;0;0;0;7;7;1;3;2;0;0
2019-12-27 02:00:00;2;0;0;0;0;2;8;6;2;8;0;0
2019-12-27 02:15:00;5;4;0;1;1;8;6;2;2;2;0;0
2019-12-27 02:30:00;5;3;1;0;1;6;2;1;1;3;0;0
2019-12-27 02:45:00;1;2;0;1;2;4;3;1;2;1;0;0
2019-12-27 03:00:00;2;5;1;2;1;4;3;2;2;2;0;0
2019-12-27 03:15:00;1;0;1;1;3;5;8;6;2;2;0;0
2019-12-27 03:30:00;7;6;0;0;0;5;2;1;0;2;0;0
2019-12-27 03:45:00;4;8;0;0;1;8;8;7;1;2;0;0
2019-12-27 04:00:00;4;4;0;1;1;3;2;3;2;3;0;0
2019-12-27 04:15:00;3;6;1;0;1;8;7;2;1;0;0;0
2019-12-27 04:30:00;7;2;0;0;0;3;6;5;1;2;0;0
2019-12-27 04:45:00;4;3;0;2;2;3;2;1;3;5;0;0
2019-12-27 05:00:00;8;4;0;0;1;6;3;2;3;4;0;0
2019-12-27 05:15:00;13;7;1;1;2;24;16;11;11;6;0;0
2019-12-27 05:30:00;21;10;0;5;6;22;16;10;18;5;1;0
2019-12-27 05:45:00;12;9;0;3;6;35;20;10;20;5;0;0
2019-12-27 06:00:00;16;5;1;6;10;20;23;15;10;15;2;7
2019-12-27 06:15:00;19;14;1;3;5;31;30;20;13;13;1;10
2019-12-27 06:30:00;26;20;2;2;6;30;40;20;12;11;0;0
2019-12-27 06:45:00;12;16;2;7;9;27;39;27;16;20;1;2
2019-12-27 07:00:00;18;10;0;6;11;33;32;23;17;20;0;0
2019-12-27 07:15:00;27;10;3;6;9;37;53;29;34;14;4;2
2019-12-27 07:30:00;26;18;3;7;12;44;46;30;30;15;2;8
2019-12-27 07:45:00;41;19;2;9;12;49;51;42;36;18;3;1
2019-12-27 08:00:00;33;17;3;8;8;42;48;38;35;13;3;0
2019-12-27 08:15:00;37;20;5;6;8;52;58;36;27;15;5;13
2019-12-27 08:30:00;39;20;2;8;14;53;62;44;35;16;3;4
2019-12-27 08:45:00;51;26;3;8;12;54;49;32;51;13;2;4
2019-12-27 09:00:00;45;31;1;10;13;36;48;40;42;14;1;2
2019-12-27 09:15:00;47;26;3;8;10;50;52;37;50;14;1;3
2019-12-27 09:30:00;49;34;3;9;11;63;65;40;67;20;2;0
2019-12-27 09:45:00;63;46;1;6;13;74;79;55;73;20;2;3
2019-12-27 10:00:00;64;38;10;10;12;51;68;54;61;16;2;7
2019-12-27 10:15:00;67;47;3;9;12;63;91;59;42;14;6;8
2019-12-27 10:30:00;76;33;4;14;20;85;72;49;84;15;4;10
2019-12-27 10:45:00;71;56;5;13;14;60;79;68;75;16;3;24
2019-12-27 11:00:00;66;55;8;11;14;65;58;56;83;15;0;4
2019-12-27 11:15:00;77;51;2;15;18;64;65;61;71;15;2;16
2019-12-27 11:30:00;73;57;2;12;17;82;82;51;63;9;2;14
2019-12-27 11:45:00;79;53;4;9;15;115;83;65;83;14;1;12
2019-12-27 12:00:00;90;48;9;12;26;124;89;83;83;20;3;74
2019-12-27 12:15:00;69;55;8;13;20;72;84;54;56;16;1;0
2019-12-27 12:30:00;83;50;2;17;21;93;90;73;86;14;4;1
2019-12-27 12:45:00;69;32;10;7;24;100;73;71;73;16;5;2
2019-12-27 13:00:00;81;44;5;10;24;88;79;75;94;18;4;7
2019-12-27 13:15:00;93;78;7;14;21;125;120;89;86;17;2;28
2019-12-27 13:30:00;92;66;6;12;21;93;98;61;79;18;4;3
2019-12-27 13:45:00;87;54;6;12;16;99;116;80;94;13;8;24
2019-12-27 14:00:00;101;58;6;7;18;89;110;99;91;13;4;2
2019-12-27 14:15:00;88;62;5;12;22;113;90;90;80;15;9;6
2019-12-27 14:30:00;79;59;10;11;26;104;90;86;79;21;8;25
2019-12-27 14:45:00;76;43;4;12;21;114;99;92;96;17;7;0
2019-12-27 15:00:00;85;59;6;16;24;99;83;72;87;14;3;0
2019-12-27 15:15:00;81;66;5;14;20;101;96;85;96;23;6;2
2019-12-27 15:30:00;77;51;5;6;13;123;96;94;72;16;3;41
2019-12-27 15:45:00;88;64;3;13;17;88;109;78;74;11;2;35
2019-12-27 16:00:00;93;56;4;14;18;88;105;80;85;13;1;7
2019-12-27 16:15:00;83;50;3;9;18;109;103;75;62;19;5;9
2019-12-27 16:30:00;79;55;8;16;19;107;95;81;83;18;1;2
2019-12-27 16:45:00;75;54;2;7;17;110;98;98;83;19;3;10
2019-12-27 17:00:00;83;65;4;11;14;108;89;79;75;9;1;7
2019-12-27 17:15:00;83;55;5;17;22;104;102;77;60;8;3;15
2019-12-27 17:30:00;81;42;3;9;16;114;89;78;59;17;6;20
2019-12-27 17:45:00;79;53;5;6;14;90;103;94;45;13;1;1
2019-12-27 18:00:00;71;38;1;6;7;79;91;68;66;11;5;46
2019-12-27 18:15:00;70;46;1;7;14;78;80;86;64;16;3;10
2019-12-27 18:30:00;43;33;2;9;12;76;96;79;50;10;5;5
2019-12-27 18:45:00;60;30;2;8;8;81;68;76;55;12;4;3
2019-12-27 19:00:00;57;26;3;7;11;84;75;64;48;14;4;26
2019-12-27 19:15:00;50;20;7;6;11;77;54;59;44;7;2;5
2019-12-27 19:30:00;54;35;3;5;13;54;58;41;32;15;1;8
2019-12-27 19:45:00;50;28;3;6;8;57;57;32;51;16;3;4
2019-12-27 20:00:00;43;27;5;3;12;53;70;44;34;13;4;0
2019-12-27 20:15:00;42;28;1;1;10;60;72;46;31;8;5;2
2019-12-27 20:30:00;34;21;3;6;12;43;38;27;32;17;6;0
2019-12-27 20:45:00;38;21;5;2;9;46;37;23;29;12;0;0
2019-12-27 21:00:00;30;23;3;4;5;34;43;23;21;13;0;0
2019-12-27 21:15:00;35;17;3;6;11;27;35;20;30;14;0;0
2019-12-27 21:30:00;34;16;3;3;5;17;29;20;24;11;0;0
2019-12-27 21:45:00;24;20;2;3;7;25;28;16;27;9;0;0
2019-12-27 22:00:00;25;13;3;10;13;22;26;11;58;9;0;0
2019-12-27 22:15:00;24;14;2;2;4;23;24;16;33;9;0;0
2019-12-27 22:30:00;33;16;1;3;9;21;28;24;35;7;0;0
2019-12-27 22:45:00;29;20;0;0;1;18;21;12;33;9;0;0
2019-12-27 23:00:00;24;13;1;1;6;21;20;7;9;10;0;0
2019-12-27 23:15:00;23;15;1;0;3;17;11;4;15;4;0;0
2019-12-27 23:30:00;16;8;3;0;4;20;16;8;16;3;0;0
2019-12-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
