DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-01-23 00:00:00;6;2;7;5;0;0;0;0;0;0;0;0
2020-01-23 00:15:00;17;9;1;5;0;0;0;0;0;0;0;0
2020-01-23 00:30:00;7;3;10;7;0;0;0;0;0;0;0;0
2020-01-23 00:45:00;9;2;5;7;0;0;0;0;0;0;0;0
2020-01-23 01:00:00;4;3;6;5;0;0;0;0;0;0;0;0
2020-01-23 01:15:00;4;2;2;4;0;0;0;0;0;0;0;0
2020-01-23 01:30:00;8;0;1;1;0;0;0;0;0;0;0;0
2020-01-23 01:45:00;5;1;1;3;0;0;0;0;0;0;0;0
2020-01-23 02:00:00;0;3;5;5;0;0;0;0;0;0;0;0
2020-01-23 02:15:00;5;2;3;3;0;0;0;0;0;0;0;0
2020-01-23 02:30:00;4;2;4;2;0;0;0;0;0;0;0;0
2020-01-23 02:45:00;7;3;6;3;0;0;0;0;0;0;0;0
2020-01-23 03:00:00;3;0;4;2;0;0;0;0;0;0;0;0
2020-01-23 03:15:00;4;4;2;3;0;0;0;0;0;0;0;0
2020-01-23 03:30:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-01-23 03:45:00;12;7;3;5;0;0;0;0;0;0;0;0
2020-01-23 04:00:00;5;2;5;2;0;0;0;0;0;0;0;0
2020-01-23 04:15:00;5;0;6;6;0;0;0;0;0;0;0;0
2020-01-23 04:30:00;11;5;10;4;0;0;0;0;0;0;0;0
2020-01-23 04:45:00;16;5;18;17;0;0;0;0;0;0;0;0
2020-01-23 05:00:00;17;5;19;18;0;0;0;0;0;0;0;0
2020-01-23 05:15:00;40;15;25;25;0;0;0;0;0;0;0;0
2020-01-23 05:30:00;58;22;36;55;0;0;0;0;0;0;0;0
2020-01-23 05:45:00;83;42;46;40;0;0;0;0;0;0;0;0
2020-01-23 06:00:00;73;34;50;56;0;0;0;0;0;0;0;0
2020-01-23 06:15:00;99;42;51;81;0;0;0;0;0;0;0;0
2020-01-23 06:30:00;109;45;60;102;0;1;0;0;11;0;0;0
2020-01-23 06:45:00;127;54;72;94;5;12;0;4;7;1;0;0
2020-01-23 07:00:00;141;66;87;95;11;18;0;4;9;5;0;0
2020-01-23 07:15:00;137;78;90;110;2;18;0;0;12;1;1;0
2020-01-23 07:30:00;138;88;91;115;8;36;0;13;27;2;22;0
2020-01-23 07:45:00;142;103;99;124;0;12;0;0;27;16;0;1
2020-01-23 08:00:00;139;95;86;102;4;6;0;0;2;8;0;0
2020-01-23 08:15:00;153;83;77;88;22;8;0;0;7;15;0;4
2020-01-23 08:30:00;136;67;92;94;7;8;0;2;11;0;0;0
2020-01-23 08:45:00;132;87;82;87;11;5;0;0;1;4;0;0
2020-01-23 09:00:00;120;69;80;73;0;3;0;0;4;1;0;0
2020-01-23 09:15:00;130;84;68;63;0;9;0;0;6;0;0;0
2020-01-23 09:30:00;111;74;78;64;3;0;1;0;8;1;0;1
2020-01-23 09:45:00;122;85;65;66;4;4;0;0;8;3;0;0
2020-01-23 10:00:00;100;62;60;78;7;0;0;0;4;0;0;0
2020-01-23 10:15:00;98;70;78;87;21;6;0;0;4;11;0;0
2020-01-23 10:30:00;100;60;69;74;10;1;0;0;0;34;0;2
2020-01-23 10:45:00;101;57;75;99;14;0;0;0;3;9;0;0
2020-01-23 11:00:00;96;75;78;92;2;0;0;0;7;7;0;0
2020-01-23 11:15:00;101;67;68;88;1;4;0;0;1;8;0;0
2020-01-23 11:30:00;119;61;73;86;28;9;0;0;2;7;0;0
2020-01-23 11:45:00;99;67;91;89;3;9;0;0;1;8;0;0
2020-01-23 12:00:00;111;58;98;112;0;4;0;0;12;22;0;0
2020-01-23 12:15:00;113;72;100;117;38;4;0;0;15;10;1;0
2020-01-23 12:30:00;105;54;83;89;0;0;0;0;0;7;0;0
2020-01-23 12:45:00;110;65;84;106;0;5;0;0;10;9;0;1
2020-01-23 13:00:00;111;66;80;98;34;0;11;0;0;35;0;0
2020-01-23 13:15:00;107;52;91;99;7;9;0;0;0;32;0;2
2020-01-23 13:30:00;123;85;98;109;11;14;0;0;56;5;0;0
2020-01-23 13:45:00;122;74;81;98;2;0;1;0;11;7;4;0
2020-01-23 14:00:00;133;67;94;114;53;12;13;0;4;61;0;0
2020-01-23 14:15:00;133;91;109;117;17;29;0;9;3;23;0;0
2020-01-23 14:30:00;124;80;97;124;26;1;0;0;11;22;0;0
2020-01-23 14:45:00;138;88;107;103;15;2;2;0;3;42;0;3
2020-01-23 15:00:00;126;90;114;137;23;36;0;0;14;16;0;0
2020-01-23 15:15:00;129;78;115;145;4;0;0;0;4;3;0;0
2020-01-23 15:30:00;139;105;132;170;27;2;13;0;2;24;0;0
