DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-08-28 00:00:00;8;17;16;3;2;18;1;2;4;6;2;2;0;0;0;0
2019-08-28 00:15:00;15;13;13;2;1;18;3;5;2;2;3;3;0;0;0;0
2019-08-28 00:30:00;9;16;15;0;2;15;1;3;1;1;1;1;0;0;0;0
2019-08-28 00:45:00;9;13;12;1;3;12;0;3;2;2;2;2;0;0;0;0
2019-08-28 01:00:00;12;5;9;2;0;8;4;2;1;1;1;1;1;0;0;0
2019-08-28 01:15:00;14;17;17;0;1;17;0;0;2;2;2;2;0;0;0;0
2019-08-28 01:30:00;16;11;11;0;3;12;3;1;2;2;2;2;0;0;0;0
2019-08-28 01:45:00;9;8;8;0;0;8;0;1;3;4;4;3;0;0;0;0
2019-08-28 02:00:00;9;1;1;1;4;1;0;4;1;1;1;1;0;0;0;0
2019-08-28 02:15:00;4;7;6;2;2;9;1;2;1;1;2;2;0;0;0;0
2019-08-28 02:30:00;8;9;8;0;5;7;0;1;0;0;0;0;0;0;0;0
2019-08-28 02:45:00;8;5;4;0;4;6;1;0;1;1;5;2;0;0;0;0
2019-08-28 03:00:00;12;7;6;0;3;7;0;0;2;2;3;2;0;0;0;0
2019-08-28 03:15:00;6;3;3;0;1;2;0;2;0;0;0;0;0;0;0;0
2019-08-28 03:30:00;6;3;3;2;2;2;0;2;0;0;0;0;0;0;0;0
2019-08-28 03:45:00;4;10;9;1;1;8;0;1;2;2;2;3;1;0;0;0
2019-08-28 04:00:00;10;2;2;0;3;4;1;0;1;1;1;1;0;0;0;0
2019-08-28 04:15:00;12;11;9;0;3;10;0;0;3;3;3;3;0;0;0;0
2019-08-28 04:30:00;5;6;5;1;5;7;0;1;3;4;3;3;0;0;0;0
2019-08-28 04:45:00;14;8;9;1;3;10;0;2;1;1;1;1;0;0;0;0
2019-08-28 05:00:00;23;18;14;1;7;9;1;8;6;7;9;8;0;0;0;0
2019-08-28 05:15:00;35;26;19;1;6;24;0;10;8;8;9;8;0;0;0;0
2019-08-28 05:30:00;54;55;37;1;15;48;0;13;19;17;18;18;0;0;0;0
2019-08-28 05:45:00;49;68;34;2;11;69;2;19;31;31;26;27;0;0;0;0
2019-08-28 06:00:00;50;53;21;12;21;56;1;7;23;28;23;24;0;0;0;0
2019-08-28 06:15:00;72;80;40;4;18;93;3;15;24;23;23;22;0;0;0;0
2019-08-28 06:30:00;92;120;65;11;33;110;2;28;47;43;52;47;0;0;0;0
2019-08-28 06:45:00;96;140;72;8;17;138;0;36;55;51;48;49;0;0;0;0
2019-08-28 07:00:00;96;118;67;9;32;112;1;25;58;57;57;55;0;0;12;0
2019-08-28 07:15:00;115;132;71;18;42;132;5;44;47;49;51;51;0;1;0;0
2019-08-28 07:30:00;126;144;78;11;38;139;3;44;54;55;305;304;1;0;0;0
2019-08-28 07:45:00;106;166;85;25;33;161;1;57;62;66;59;62;0;3;0;2
2019-08-28 08:00:00;109;133;73;14;23;126;5;42;45;49;42;41;0;0;0;0
2019-08-28 08:15:00;123;103;70;21;27;99;4;36;81;80;77;80;0;0;0;0
2019-08-28 08:30:00;123;119;80;26;39;112;6;43;48;50;44;45;0;0;2;2
2019-08-28 08:45:00;128;150;92;25;45;158;4;52;49;44;41;42;0;0;0;0
2019-08-28 09:00:00;113;144;75;24;37;138;7;43;52;52;49;50;2;1;0;2
2019-08-28 09:15:00;133;147;91;20;45;137;7;58;40;39;35;38;0;0;2;1
2019-08-28 09:30:00;123;143;75;34;36;129;7;54;60;55;51;48;0;0;2;7
2019-08-28 09:45:00;137;162;76;33;47;146;5;43;62;57;59;60;0;1;0;2
2019-08-28 10:00:00;120;157;103;35;33;133;8;55;54;50;40;42;0;1;0;0
2019-08-28 10:15:00;135;151;79;44;45;141;8;42;48;50;46;48;1;1;0;0
2019-08-28 10:30:00;137;160;86;45;38;145;9;58;51;51;44;47;0;0;0;0
2019-08-28 10:45:00;164;153;91;25;51;129;12;66;76;54;58;56;1;0;3;2
2019-08-28 11:00:00;140;162;85;29;45;135;8;52;54;58;48;50;0;0;3;2
