DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-12-05 00:00:00;11;9;2;0;0;1;15;4;0;3;0
2019-12-05 00:15:00;10;8;1;0;0;2;17;4;0;2;0
2019-12-05 00:30:00;17;4;0;0;0;0;17;3;0;1;0
2019-12-05 00:45:00;11;6;2;1;0;2;9;1;0;2;0
2019-12-05 01:00:00;6;4;1;3;1;7;10;3;0;0;0
2019-12-05 01:15:00;7;5;1;0;1;4;8;1;0;1;0
2019-12-05 01:30:00;4;3;0;0;0;1;12;3;0;1;0
2019-12-05 01:45:00;6;4;1;0;0;3;6;1;0;0;0
2019-12-05 02:00:00;1;6;0;0;0;0;6;0;0;0;0
2019-12-05 02:15:00;5;4;1;1;0;1;9;1;0;0;0
2019-12-05 02:30:00;5;5;0;0;1;1;6;1;0;0;0
2019-12-05 02:45:00;4;4;2;0;0;0;10;4;0;1;0
2019-12-05 03:00:00;7;1;2;0;0;1;13;5;0;0;0
2019-12-05 03:15:00;5;3;0;1;0;2;12;0;0;1;0
2019-12-05 03:30:00;6;8;1;1;0;2;9;1;0;0;0
2019-12-05 03:45:00;3;2;0;0;0;0;14;3;0;1;0
2019-12-05 04:00:00;14;6;3;1;0;6;9;1;0;1;0
2019-12-05 04:15:00;11;10;1;0;0;1;20;3;0;0;0
2019-12-05 04:30:00;13;7;2;0;0;2;26;7;0;1;0
2019-12-05 04:45:00;22;22;7;1;1;4;45;29;0;2;0
2019-12-05 05:00:00;24;14;11;1;0;2;101;68;1;3;0
2019-12-05 05:15:00;32;24;19;3;2;6;113;100;0;4;0
2019-12-05 05:30:00;62;33;30;4;0;6;104;106;0;7;0
2019-12-05 05:45:00;98;42;31;19;3;29;121;112;0;4;0
2019-12-05 06:00:00;143;49;45;11;3;23;145;143;0;5;0
2019-12-05 06:15:00;135;56;61;29;8;38;126;136;1;10;1
2019-12-05 06:30:00;72;55;48;33;14;48;122;150;0;8;0
2019-12-05 06:45:00;85;46;47;32;13;45;139;168;1;10;0
2019-12-05 07:00:00;74;40;37;54;24;81;140;151;2;14;2
2019-12-05 07:15:00;94;32;49;64;37;93;139;160;1;18;0
2019-12-05 07:30:00;90;56;61;64;34;89;134;146;5;19;3
2019-12-05 07:45:00;117;52;70;44;22;72;132;140;4;16;0
2019-12-05 08:00:00;87;47;52;35;15;54;136;150;0;8;3
2019-12-05 08:15:00;102;45;48;41;15;68;122;130;2;13;2
2019-12-05 08:30:00;80;47;47;28;13;42;107;143;1;11;0
2019-12-05 08:45:00;96;44;31;29;14;48;103;134;2;18;4
2019-12-05 09:00:00;86;46;43;31;13;48;109;122;0;5;0
2019-12-05 09:15:00;86;45;38;22;5;37;97;111;1;8;0
2019-12-05 09:30:00;88;33;30;29;12;44;105;110;2;11;3
2019-12-05 09:45:00;122;46;38;28;6;34;102;112;6;14;1
2019-12-05 10:00:00;114;49;36;21;6;28;95;101;0;9;3
2019-12-05 10:15:00;111;45;52;25;2;27;101;105;2;9;1
2019-12-05 10:30:00;119;46;37;26;7;36;89;95;3;9;4
2019-12-05 10:45:00;90;38;37;15;3;20;106;86;3;8;0
2019-12-05 11:00:00;122;43;43;14;4;17;93;78;2;5;3
2019-12-05 11:15:00;138;48;47;16;10;25;65;66;4;15;5
2019-12-05 11:30:00;124;39;34;12;2;18;95;73;2;13;2
2019-12-05 11:45:00;120;52;50;22;9;29;96;75;1;12;5
2019-12-05 12:00:00;121;64;50;13;1;18;97;78;5;12;2
2019-12-05 12:15:00;138;48;45;16;3;21;101;76;1;16;2
2019-12-05 12:30:00;120;44;49;17;9;24;93;88;0;10;1
2019-12-05 12:45:00;144;46;42;21;9;29;97;90;1;14;0
2019-12-05 13:00:00;140;52;52;16;6;24;123;110;2;8;0
2019-12-05 13:15:00;137;53;58;15;9;27;118;127;3;11;1
2019-12-05 13:30:00;154;53;55;20;6;28;117;120;3;10;1
2019-12-05 13:45:00;136;61;62;20;4;27;124;108;2;9;1
2019-12-05 14:00:00;159;77;66;14;3;20;106;87;2;8;2
2019-12-05 14:15:00;217;92;92;20;3;24;117;117;4;11;1
2019-12-05 14:30:00;190;76;95;20;6;26;97;104;2;21;0
2019-12-05 14:45:00;204;88;89;24;5;29;108;103;6;16;0
2019-12-05 15:00:00;202;93;93;21;6;24;94;117;3;17;3
2019-12-05 15:15:00;186;95;93;20;5;24;116;125;2;17;1
2019-12-05 15:30:00;216;93;94;22;4;26;105;109;2;24;3
2019-12-05 15:45:00;225;95;104;27;6;34;91;116;2;17;1
2019-12-05 16:00:00;212;103;104;23;7;32;122;116;2;16;1
2019-12-05 16:15:00;189;102;112;18;2;21;102;111;3;15;1
2019-12-05 16:30:00;240;106;101;20;6;31;109;99;2;20;0
2019-12-05 16:45:00;206;105;106;33;5;42;113;99;2;24;1
2019-12-05 17:00:00;213;109;107;28;10;36;134;99;2;22;0
2019-12-05 17:15:00;223;96;87;29;9;34;107;116;1;17;2
2019-12-05 17:30:00;201;100;86;26;8;36;106;119;2;12;1
2019-12-05 17:45:00;163;96;91;30;12;40;116;98;0;11;1
2019-12-05 18:00:00;164;90;84;20;9;30;97;91;1;8;2
2019-12-05 18:15:00;152;86;75;19;3;19;108;100;4;10;1
2019-12-05 18:30:00;126;76;61;17;3;20;42;111;0;11;2
2019-12-05 18:45:00;97;51;34;22;7;26;0;132;1;6;0
2019-12-05 19:00:00;121;62;50;13;4;16;1;125;6;6;0
2019-12-05 19:15:00;106;33;24;12;5;19;0;132;5;9;1
2019-12-05 19:30:00;91;40;30;14;3;15;32;78;1;3;0
2019-12-05 19:45:00;85;32;24;14;3;20;75;37;0;5;0
2019-12-05 20:00:00;87;33;30;8;1;9;88;51;0;10;0
2019-12-05 20:15:00;91;34;24;10;1;13;64;35;2;9;2
2019-12-05 20:30:00;62;23;15;7;1;9;71;27;0;3;0
2019-12-05 20:45:00;44;21;9;8;2;12;79;65;3;5;0
2019-12-05 21:00:00;74;26;12;7;0;9;104;103;0;9;0
2019-12-05 21:15:00;46;17;10;10;1;13;80;70;1;4;0
2019-12-05 21:30:00;59;19;12;5;2;9;70;52;1;4;1
2019-12-05 21:45:00;106;44;32;6;0;5;52;22;1;2;0
2019-12-05 22:00:00;170;66;45;4;0;5;44;20;1;6;1
2019-12-05 22:15:00;106;53;38;5;0;4;44;37;1;11;1
2019-12-05 22:30:00;48;21;9;6;2;10;46;21;0;3;0
2019-12-05 22:45:00;24;10;11;6;1;9;36;14;0;4;1
2019-12-05 23:00:00;30;17;6;6;1;5;26;8;0;4;1
2019-12-05 23:15:00;31;13;2;6;1;9;27;11;0;2;0
2019-12-05 23:30:00;26;11;10;2;0;4;20;6;0;5;0
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
