DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-01-18 00:00:00;11;9;2;1;3;13;10;5;16;4;0;0
2020-01-18 00:15:00;15;11;1;0;2;14;8;4;18;5;0;0
2020-01-18 00:30:00;13;6;1;2;2;12;8;4;12;3;0;0
2020-01-18 00:45:00;15;5;0;2;6;7;15;9;10;10;0;0
2020-01-18 01:00:00;15;8;0;0;3;15;17;7;8;4;0;0
2020-01-18 01:15:00;14;8;1;2;3;14;7;6;10;4;0;0
2020-01-18 01:30:00;10;7;1;0;1;9;10;3;5;4;0;0
2020-01-18 01:45:00;7;4;0;0;1;11;11;8;12;5;0;0
2020-01-18 02:00:00;15;12;1;3;6;11;7;5;6;4;0;0
2020-01-18 02:15:00;9;5;0;0;1;8;8;5;7;4;0;0
2020-01-18 02:30:00;11;6;1;0;2;8;6;2;4;4;0;0
2020-01-18 02:45:00;10;3;0;3;3;4;4;3;2;4;0;0
2020-01-18 03:00:00;6;5;0;0;0;8;5;3;2;3;0;0
2020-01-18 03:15:00;8;3;0;0;0;1;6;4;3;5;0;0
2020-01-18 03:30:00;2;1;1;1;2;4;2;2;5;4;0;0
2020-01-18 03:45:00;9;3;1;1;3;2;8;7;2;4;0;0
2020-01-18 04:00:00;2;1;0;0;1;6;6;1;7;1;0;0
2020-01-18 04:15:00;4;5;1;1;2;4;9;5;1;3;0;0
2020-01-18 04:30:00;4;0;0;0;0;10;9;7;2;1;0;0
2020-01-18 04:45:00;6;3;0;0;0;2;6;3;10;8;0;0
2020-01-18 05:00:00;11;6;0;3;4;5;8;5;6;6;0;0
2020-01-18 05:15:00;18;7;0;2;5;19;18;10;11;5;0;0
2020-01-18 05:30:00;12;7;0;4;5;19;12;7;14;3;0;0
2020-01-18 05:45:00;18;17;1;6;7;13;10;4;9;6;0;0
2020-01-18 06:00:00;26;10;4;6;9;14;31;24;15;4;1;0
2020-01-18 06:15:00;21;14;1;5;4;20;23;18;10;8;0;0
2020-01-18 06:30:00;21;7;2;2;6;13;25;17;15;5;0;6
2020-01-18 06:45:00;19;5;0;3;4;18;22;15;21;18;0;0
2020-01-18 07:00:00;22;9;1;2;5;18;21;18;12;6;0;0
2020-01-18 07:15:00;27;13;1;2;3;20;16;19;10;6;4;2
2020-01-18 07:30:00;27;13;2;6;9;41;51;48;21;9;0;0
2020-01-18 07:45:00;37;9;2;7;10;44;56;38;33;10;0;0
2020-01-18 08:00:00;36;10;1;11;13;29;38;35;19;5;3;4
2020-01-18 08:15:00;37;16;1;6;10;44;55;52;35;10;2;8
2020-01-18 08:30:00;40;24;3;6;11;39;61;43;45;12;9;2
2020-01-18 08:45:00;53;26;5;9;19;52;61;56;54;11;5;5
2020-01-18 09:00:00;45;22;1;17;21;45;46;43;44;10;10;5
2020-01-18 09:15:00;43;25;2;8;10;62;60;47;45;8;2;4
2020-01-18 09:30:00;49;23;2;6;9;70;76;62;59;15;0;0
2020-01-18 09:45:00;54;29;2;11;17;69;84;56;66;11;0;1
2020-01-18 10:00:00;61;25;4;12;16;66;82;62;63;14;1;10
2020-01-18 10:15:00;74;28;4;12;17;64;91;71;77;15;2;5
2020-01-18 10:30:00;66;34;3;10;16;83;85;76;67;10;0;5
2020-01-18 10:45:00;86;42;3;9;16;77;72;60;71;21;1;11
2020-01-18 11:00:00;54;33;5;7;11;81;67;56;61;11;1;6
2020-01-18 11:15:00;79;42;6;18;25;69;76;63;78;22;1;0
2020-01-18 11:30:00;72;47;5;12;18;80;78;53;78;18;3;16
2020-01-18 11:45:00;86;49;6;11;21;76;67;51;67;16;7;15
2020-01-18 12:00:00;71;45;3;5;9;70;98;74;108;14;8;96
2020-01-18 12:15:00;85;56;2;11;22;69;75;59;77;11;2;0
2020-01-18 12:30:00;85;56;2;11;15;88;80;66;68;14;4;5
2020-01-18 12:45:00;64;43;7;16;27;83;88;60;72;16;3;3
2020-01-18 13:00:00;80;46;2;12;15;65;62;58;96;27;1;1
2020-01-18 13:15:00;80;47;3;11;15;87;88;64;74;33;7;29
2020-01-18 13:30:00;80;53;11;14;21;74;84;69;82;16;27;7
2020-01-18 13:45:00;75;39;10;18;23;90;83;77;77;23;5;5
2020-01-18 14:00:00;92;59;4;9;12;90;81;58;69;15;1;14
2020-01-18 14:15:00;78;55;2;10;15;91;83;61;67;10;3;0
2020-01-18 14:30:00;89;41;5;9;12;80;80;73;83;18;5;7
2020-01-18 14:45:00;85;48;3;15;12;83;66;77;78;13;9;8
2020-01-18 15:00:00;91;52;4;19;18;81;83;77;98;9;4;0
2020-01-18 15:15:00;68;46;6;8;13;81;83;73;86;11;6;5
2020-01-18 15:30:00;72;42;8;18;17;79;80;61;65;12;1;1
2020-01-18 15:45:00;82;48;12;12;17;94;79;67;86;18;4;5
2020-01-18 16:00:00;91;44;3;5;12;80;74;103;67;19;3;19
2020-01-18 16:15:00;75;47;2;9;12;74;57;69;81;21;4;16
2020-01-18 16:30:00;87;38;7;8;19;86;83;72;54;13;8;50
2020-01-18 16:45:00;71;34;6;10;19;73;69;52;72;16;8;27
2020-01-18 17:00:00;91;61;4;16;24;72;76;53;78;19;19;75
2020-01-18 17:15:00;95;48;4;14;19;70;67;55;65;20;2;11
2020-01-18 17:30:00;82;37;5;13;16;77;77;64;64;25;10;62
2020-01-18 17:45:00;73;40;5;8;18;77;84;74;87;12;7;125
2020-01-18 18:00:00;85;48;4;10;14;70;81;65;81;17;8;12
2020-01-18 18:15:00;65;40;5;13;21;71;78;60;56;18;1;7
2020-01-18 18:30:00;61;37;8;8;25;83;68;56;47;13;4;57
2020-01-18 18:45:00;66;35;5;3;9;73;79;66;53;22;1;19
2020-01-18 19:00:00;58;29;4;8;15;43;61;68;40;23;2;39
2020-01-18 19:15:00;60;39;4;4;12;59;80;75;50;11;3;23
2020-01-18 19:30:00;70;20;3;18;18;59;64;64;63;12;0;6
2020-01-18 19:45:00;59;28;2;6;9;58;64;53;47;17;0;5
2020-01-18 20:00:00;51;29;2;6;12;67;73;56;40;12;1;27
2020-01-18 20:15:00;44;38;3;2;11;55;66;47;32;11;1;1
2020-01-18 20:30:00;52;22;3;6;11;44;54;38;26;9;1;0
2020-01-18 20:45:00;39;20;3;9;13;29;41;34;25;23;0;0
2020-01-18 21:00:00;38;20;6;7;14;27;31;25;33;24;0;0
2020-01-18 21:15:00;27;18;6;4;12;26;31;23;21;14;0;0
2020-01-18 21:30:00;40;13;2;7;9;38;36;26;29;14;3;1
2020-01-18 21:45:00;23;8;1;2;4;36;33;23;35;11;0;0
2020-01-18 22:00:00;38;16;0;3;8;34;34;23;39;16;0;0
2020-01-18 22:15:00;27;24;2;1;6;45;27;11;52;14;3;0
2020-01-18 22:30:00;44;31;6;2;13;29;35;24;33;18;0;0
2020-01-18 22:45:00;36;20;2;3;4;33;17;11;17;11;0;0
2020-01-18 23:00:00;38;18;4;5;9;38;37;20;32;14;0;0
2020-01-18 23:15:00;27;10;2;2;4;27;28;18;24;6;0;0
2020-01-18 23:30:00;21;16;3;6;9;30;26;20;35;8;0;0
2020-01-18 23:45:00;17;12;2;2;7;24;25;18;27;5;0;0
