DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-01-25 00:00:00;9;6;1;2;3;10;10;8;12;3;0;0
2020-01-25 00:15:00;19;12;0;0;3;13;6;3;8;4;0;0
2020-01-25 00:30:00;13;7;1;1;2;10;5;2;9;3;0;0
2020-01-25 00:45:00;10;10;2;2;0;12;13;10;7;7;0;0
2020-01-25 01:00:00;10;2;0;1;2;12;10;5;5;8;0;0
2020-01-25 01:15:00;9;12;2;2;5;13;10;6;2;5;0;0
2020-01-25 01:30:00;7;4;0;1;1;11;13;5;4;2;0;0
2020-01-25 01:45:00;12;6;4;3;4;17;11;3;5;4;0;0
2020-01-25 02:00:00;3;5;1;0;2;3;5;3;7;6;0;0
2020-01-25 02:15:00;15;6;1;0;0;11;9;6;2;0;0;0
2020-01-25 02:30:00;8;0;1;2;4;5;5;4;5;3;0;0
2020-01-25 02:45:00;6;6;1;2;3;4;6;3;5;2;0;0
2020-01-25 03:00:00;12;7;0;0;0;4;7;5;3;7;0;0
2020-01-25 03:15:00;9;5;0;1;2;3;5;4;3;3;0;0
2020-01-25 03:30:00;6;4;0;0;0;1;1;1;1;3;0;0
2020-01-25 03:45:00;7;7;2;1;1;5;7;3;5;3;0;0
2020-01-25 04:00:00;2;0;0;2;3;2;2;1;1;2;0;0
2020-01-25 04:15:00;9;8;0;0;0;7;12;7;2;2;0;0
2020-01-25 04:30:00;10;4;0;2;1;5;2;0;3;1;0;0
2020-01-25 04:45:00;13;5;0;1;2;6;3;3;5;5;0;0
2020-01-25 05:00:00;7;6;0;3;4;10;13;6;7;4;0;0
2020-01-25 05:15:00;21;11;0;1;2;12;13;5;11;3;0;0
2020-01-25 05:30:00;20;8;1;4;6;15;9;9;14;4;3;0
2020-01-25 05:45:00;23;11;0;2;3;18;20;9;12;6;0;0
2020-01-25 06:00:00;36;10;4;6;7;14;24;18;14;4;0;0
2020-01-25 06:15:00;32;21;2;1;4;19;28;25;11;6;0;8
2020-01-25 06:30:00;20;12;5;4;8;24;20;9;9;4;0;0
2020-01-25 06:45:00;28;15;0;4;7;16;15;9;10;6;2;13
2020-01-25 07:00:00;21;9;1;8;13;21;26;14;21;3;1;1
2020-01-25 07:15:00;25;12;2;0;2;25;28;17;22;9;2;3
2020-01-25 07:30:00;28;14;2;3;7;45;42;31;13;6;0;13
2020-01-25 07:45:00;35;15;2;8;14;47;54;36;37;7;1;3
2020-01-25 08:00:00;32;18;2;6;9;31;37;22;17;6;1;0
2020-01-25 08:15:00;42;19;2;5;9;36;35;21;21;10;5;1
2020-01-25 08:30:00;37;22;3;7;14;44;46;36;38;11;1;0
2020-01-25 08:45:00;51;23;4;7;17;52;70;47;43;15;1;1
2020-01-25 09:00:00;57;21;4;5;10;51;69;58;38;10;0;0
2020-01-25 09:15:00;52;26;1;7;13;54;82;61;49;9;2;2
2020-01-25 09:30:00;54;20;6;8;18;62;67;61;66;15;2;5
2020-01-25 09:45:00;71;52;7;9;13;75;77;68;61;12;3;2
2020-01-25 10:00:00;75;41;3;8;14;69;63;49;67;19;0;4
2020-01-25 10:15:00;68;51;5;14;17;71;68;48;62;9;1;2
2020-01-25 10:30:00;62;32;4;14;20;64;69;56;67;13;0;4
2020-01-25 10:45:00;68;33;6;14;21;66;67;49;79;11;1;10
2020-01-25 11:00:00;67;33;4;14;24;56;74;59;80;20;5;30
2020-01-25 11:15:00;64;40;6;14;19;66;70;44;72;19;2;4
2020-01-25 11:30:00;59;52;3;14;17;61;80;68;76;6;2;49
2020-01-25 11:45:00;51;34;6;16;30;62;85;64;78;16;4;34
2020-01-25 12:00:00;75;55;6;15;22;87;76;62;65;9;7;5
2020-01-25 12:15:00;92;49;8;11;22;85;87;76;79;16;4;5
2020-01-25 12:30:00;68;40;8;15;27;72;95;74;76;10;6;17
2020-01-25 12:45:00;65;45;10;15;26;76;90;77;71;16;8;11
2020-01-25 13:00:00;74;54;6;17;27;79;82;73;88;12;2;5
2020-01-25 13:15:00;64;46;3;6;17;79;90;75;68;14;5;3
2020-01-25 13:30:00;63;38;6;13;16;102;112;80;82;17;5;0
2020-01-25 13:45:00;77;41;5;15;16;95;107;80;86;15;3;2
2020-01-25 14:00:00;71;45;8;13;18;102;96;81;84;17;3;17
2020-01-25 14:15:00;83;47;4;10;20;89;74;76;65;14;10;0
2020-01-25 14:30:00;73;40;3;12;23;86;87;83;86;22;4;3
2020-01-25 14:45:00;85;48;6;5;13;103;87;85;89;29;5;2
2020-01-25 15:00:00;92;54;5;17;24;71;86;59;61;14;10;9
2020-01-25 15:15:00;81;43;7;16;29;95;82;85;76;21;7;51
2020-01-25 15:30:00;80;63;7;10;14;77;78;61;76;11;8;116
2020-01-25 15:45:00;74;49;4;8;13;67;69;48;67;9;2;2
2020-01-25 16:00:00;85;48;2;13;17;70;76;69;75;10;3;4
2020-01-25 16:15:00;73;47;5;10;21;71;59;56;57;17;7;26
2020-01-25 16:30:00;80;45;6;8;18;86;76;56;60;14;3;15
2020-01-25 16:45:00;83;48;8;8;23;84;73;56;71;15;0;3
2020-01-25 17:00:00;80;37;6;15;25;85;87;67;79;13;7;18
2020-01-25 17:15:00;73;66;6;13;20;91;81;67;75;14;0;2
2020-01-25 17:30:00;77;43;9;12;24;90;92;67;77;13;4;6
2020-01-25 17:45:00;94;51;6;10;22;81;69;68;66;13;2;18
2020-01-25 18:00:00;76;43;5;11;19;72;75;65;68;22;1;13
2020-01-25 18:15:00;78;44;6;14;22;84;79;63;65;15;3;17
2020-01-25 18:30:00;54;30;2;11;16;57;71;52;54;16;3;7
2020-01-25 18:45:00;54;32;1;9;14;61;59;64;54;16;4;13
2020-01-25 19:00:00;46;25;9;4;15;54;68;80;31;15;5;30
2020-01-25 19:15:00;53;35;5;5;10;64;62;55;46;10;3;34
2020-01-25 19:30:00;51;23;4;3;10;52;59;54;31;8;9;13
2020-01-25 19:45:00;47;32;4;5;10;54;62;34;29;8;4;1
2020-01-25 20:00:00;49;26;1;7;16;51;68;60;32;13;1;0
2020-01-25 20:15:00;39;22;2;8;13;51;46;40;37;17;0;0
2020-01-25 20:30:00;33;19;5;5;10;42;60;45;27;8;0;3
2020-01-25 20:45:00;37;18;1;2;5;36;36;23;35;11;0;0
2020-01-25 21:00:00;51;20;3;8;12;36;32;25;23;14;0;0
