DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-09-21 00:00:00;10;9;0;0;0;8;9;0;0
2020-09-21 00:15:00;9;5;0;0;0;19;4;0;0
2020-09-21 00:30:00;10;5;0;0;0;13;12;0;0
2020-09-21 00:45:00;8;4;0;0;0;22;9;0;0
2020-09-21 01:00:00;5;6;0;0;0;4;1;0;0
2020-09-21 01:15:00;9;3;0;0;0;13;3;0;0
2020-09-21 01:30:00;10;3;0;0;0;6;4;0;0
2020-09-21 01:45:00;9;1;0;0;0;7;2;0;0
2020-09-21 02:00:00;10;3;0;0;0;3;0;0;0
2020-09-21 02:15:00;5;0;0;0;0;7;2;0;0
2020-09-21 02:30:00;9;2;1;1;0;4;2;0;0
2020-09-21 02:45:00;6;1;0;0;0;7;4;0;0
2020-09-21 03:00:00;8;5;0;0;0;5;1;0;0
2020-09-21 03:15:00;6;1;0;0;0;5;1;0;0
2020-09-21 03:30:00;8;2;0;0;0;6;1;0;0
2020-09-21 03:45:00;9;3;0;0;0;7;5;0;0
2020-09-21 04:00:00;14;8;0;0;0;10;3;0;0
2020-09-21 04:15:00;10;7;0;0;1;13;6;0;0
2020-09-21 04:30:00;15;8;1;0;0;31;9;0;0
2020-09-21 04:45:00;31;13;0;0;0;60;29;0;0
2020-09-21 05:00:00;40;17;0;1;0;93;57;0;0
2020-09-21 05:15:00;49;39;1;1;1;203;185;0;1
2020-09-21 05:30:00;57;54;1;1;3;177;164;0;2
2020-09-21 05:45:00;74;73;3;1;1;175;132;0;3
2020-09-21 06:00:00;76;87;0;1;1;117;108;0;5
2020-09-21 06:15:00;81;78;5;1;6;178;169;0;3
2020-09-21 06:30:00;81;87;8;4;8;195;194;5;7
2020-09-21 06:45:00;103;104;8;5;14;184;222;3;4
2020-09-21 07:00:00;76;112;10;13;10;146;190;3;6
2020-09-21 07:15:00;87;95;6;10;16;178;230;56;8
2020-09-21 07:30:00;124;128;11;9;7;230;262;8;7
2020-09-21 07:45:00;122;145;4;9;23;181;240;1;10
2020-09-21 08:00:00;101;115;6;11;22;198;238;4;5
2020-09-21 08:15:00;101;104;7;11;9;184;211;4;5
2020-09-21 08:30:00;101;120;11;18;11;131;161;15;5
2020-09-21 08:45:00;84;83;3;10;10;112;130;5;3
2020-09-21 09:00:00;99;110;10;14;17;137;154;2;0
2020-09-21 09:15:00;96;107;17;9;16;126;171;2;0
2020-09-21 09:30:00;113;106;7;23;22;109;141;5;3
2020-09-21 09:45:00;42;53;5;10;10;53;76;3;1
2020-09-21 10:00:00;
2020-09-21 10:15:00;
2020-09-21 10:30:00;
2020-09-21 10:45:00;
2020-09-21 11:00:00;101;74;11;23;13;77;105;12;1
2020-09-21 11:15:00;127;141;11;26;18;104;124;6;1
2020-09-21 11:30:00;125;142;13;28;28;94;132;22;2
2020-09-21 11:45:00;112;113;11;38;14;94;151;2;2
2020-09-21 12:00:00;136;155;11;27;13;101;129;0;1
2020-09-21 12:15:00;141;146;9;18;21;109;124;18;1
2020-09-21 12:30:00;128;148;12;25;12;117;139;7;6
2020-09-21 12:45:00;135;151;13;15;16;128;134;2;5
2020-09-21 13:00:00;128;150;10;26;19;124;152;13;0
2020-09-21 13:15:00;145;140;12;24;19;144;196;16;1
2020-09-21 13:30:00;150;157;15;20;16;162;186;3;1
2020-09-21 13:45:00;144;145;12;21;13;170;179;49;1
2020-09-21 14:00:00;198;199;18;22;11;144;158;7;2
2020-09-21 14:15:00;271;270;13;18;19;109;140;12;3
2020-09-21 14:30:00;279;293;20;22;13;98;145;12;1
2020-09-21 14:45:00;221;217;15;15;19;114;156;5;3
2020-09-21 15:00:00;223;227;10;30;11;122;142;22;2
2020-09-21 15:15:00;206;241;13;28;12;100;136;6;1
2020-09-21 15:30:00;211;223;11;30;7;124;151;3;5
2020-09-21 15:45:00;217;228;17;18;14;124;183;15;2
2020-09-21 16:00:00;247;246;11;23;13;117;142;8;0
2020-09-21 16:15:00;236;243;24;27;15;113;153;12;5
2020-09-21 16:30:00;207;232;21;34;15;117;158;36;0
2020-09-21 16:45:00;197;230;9;24;15;129;173;10;3
2020-09-21 17:00:00;202;213;17;33;6;113;149;31;4
2020-09-21 17:15:00;184;225;14;26;21;133;170;15;0
2020-09-21 17:30:00;183;193;14;26;13;118;146;9;4
2020-09-21 17:45:00;185;211;7;24;14;116;148;24;3
2020-09-21 18:00:00;179;161;8;17;8;105;130;29;5
2020-09-21 18:15:00;166;162;18;16;11;109;143;14;4
2020-09-21 18:30:00;143;141;6;19;7;96;118;22;3
2020-09-21 18:45:00;133;129;3;21;5;81;106;10;1
2020-09-21 19:00:00;121;127;4;20;4;82;86;7;3
2020-09-21 19:15:00;115;106;3;14;4;80;104;3;3
2020-09-21 19:30:00;98;105;2;5;2;75;70;12;5
2020-09-21 19:45:00;74;81;0;5;3;67;71;0;4
2020-09-21 20:00:00;86;92;0;2;1;77;81;0;2
2020-09-21 20:15:00;71;67;0;4;2;70;75;4;3
2020-09-21 20:30:00;54;63;4;1;1;67;54;0;0
2020-09-21 20:45:00;62;59;0;0;0;96;51;0;2
2020-09-21 21:00:00;54;53;2;1;1;132;102;0;4
2020-09-21 21:15:00;56;54;0;0;1;173;164;6;2
2020-09-21 21:30:00;60;43;1;0;0;113;84;0;4
2020-09-21 21:45:00;112;121;1;2;2;63;38;0;1
2020-09-21 22:00:00;154;158;1;3;2;41;30;0;0
2020-09-21 22:15:00;93;90;2;0;0;37;21;0;3
2020-09-21 22:30:00;34;29;2;1;0;33;26;0;2
2020-09-21 22:45:00;29;25;0;0;0;24;14;0;1
2020-09-21 23:00:00;31;16;0;1;0;22;17;0;0
2020-09-21 23:15:00;25;14;0;0;0;14;19;0;4
2020-09-21 23:30:00;26;10;0;0;0;23;9;0;0
2020-09-21 23:45:00;20;12;0;0;0;15;11;0;0
