DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-09 00:00:00;5;5;4;8;4;2;0;0;0;1;0
2020-04-09 00:15:00;5;9;4;7;4;8;2;3;0;1;1
2020-04-09 00:30:00;4;6;3;9;2;2;1;1;0;0;0
2020-04-09 00:45:00;7;7;6;8;3;1;0;2;0;1;0
2020-04-09 01:00:00;5;5;7;8;4;0;0;1;0;0;0
2020-04-09 01:15:00;3;3;2;7;3;0;0;3;0;0;1
2020-04-09 01:30:00;8;10;5;4;0;0;0;0;0;1;0
2020-04-09 01:45:00;4;4;3;3;0;0;0;0;0;0;0
2020-04-09 02:00:00;10;13;5;3;0;1;0;1;0;1;0
2020-04-09 02:15:00;4;8;2;8;2;3;7;0;0;0;0
2020-04-09 02:30:00;10;10;6;4;0;1;0;0;0;0;0
2020-04-09 02:45:00;8;8;6;6;2;1;1;1;0;0;1
2020-04-09 03:00:00;3;8;2;10;2;2;1;1;0;2;0
2020-04-09 03:15:00;4;8;3;2;1;2;2;0;0;0;0
2020-04-09 03:30:00;8;8;5;3;5;0;2;1;0;0;2
2020-04-09 03:45:00;3;6;3;4;2;1;1;1;0;0;0
2020-04-09 04:00:00;3;7;3;3;1;2;0;2;0;2;2
2020-04-09 04:15:00;14;18;7;8;3;0;0;1;0;0;0
2020-04-09 04:30:00;11;11;6;10;4;1;0;7;0;4;2
2020-04-09 04:45:00;18;22;14;10;8;4;2;4;0;3;2
2020-04-09 05:00:00;24;25;15;15;11;6;2;6;0;2;7
2020-04-09 05:15:00;35;40;22;9;19;11;1;8;0;1;4
2020-04-09 05:30:00;61;65;46;16;19;17;4;9;0;8;12
2020-04-09 05:45:00;62;71;52;24;17;2;1;8;0;9;13
2020-04-09 06:00:00;63;72;57;33;24;11;1;8;0;13;13
2020-04-09 06:15:00;66;70;65;43;31;14;3;20;0;11;17
2020-04-09 06:30:00;87;97;77;63;31;17;5;16;0;16;29
2020-04-09 06:45:00;79;102;66;59;44;16;6;16;0;12;18
2020-04-09 07:00:00;63;79;58;75;51;22;7;20;0;21;27
2020-04-09 07:15:00;79;99;73;72;44;20;23;17;0;18;31
2020-04-09 07:30:00;84;99;75;81;55;40;12;17;0;19;31
2020-04-09 07:45:00;77;99;82;66;61;19;19;28;0;20;33
2020-04-09 08:00:00;96;116;87;73;53;20;34;16;0;13;18
2020-04-09 08:15:00;69;81;60;69;51;22;6;25;0;17;23
2020-04-09 08:30:00;65;79;68;69;50;19;7;25;0;11;25
2020-04-09 08:45:00;85;99;89;72;55;21;7;27;0;21;20
2020-04-09 09:00:00;68;88;55;77;54;13;11;23;0;16;12
2020-04-09 09:15:00;81;97;49;76;55;21;25;39;0;20;23
2020-04-09 09:30:00;82;113;90;86;46;27;13;27;0;17;23
2020-04-09 09:45:00;99;116;89;72;69;28;14;38;0;24;27
2020-04-09 10:00:00;88;103;85;66;56;21;21;37;0;25;24
2020-04-09 10:15:00;84;103;72;88;76;34;7;45;0;23;25
2020-04-09 10:30:00;67;91;74;95;71;19;13;25;0;26;21
2020-04-09 10:45:00;82;102;78;95;62;21;11;42;0;17;23
2020-04-09 11:00:00;75;107;77;95;77;22;15;43;0;27;24
2020-04-09 11:15:00;87;113;91;91;60;92;8;43;0;25;23
2020-04-09 11:30:00;88;112;79;85;81;19;5;45;0;20;17
2020-04-09 11:45:00;104;138;93;85;50;19;10;56;0;21;24
2020-04-09 12:00:00;100;121;78;92;64;18;30;43;0;23;24
2020-04-09 12:15:00;81;112;77;101;83;26;5;45;0;15;14
2020-04-09 12:30:00;88;125;85;98;78;22;8;41;0;24;18
2020-04-09 12:45:00;95;130;86;91;85;23;37;44;0;22;18
2020-04-09 13:00:00;89;118;91;111;69;21;11;55;0;21;24
2020-04-09 13:15:00;100;127;86;93;76;21;10;47;0;11;23
2020-04-09 13:30:00;83;121;78;100;70;19;13;45;0;24;23
2020-04-09 13:45:00;109;134;98;99;78;27;13;54;0;36;29
2020-04-09 14:00:00;93;124;107;99;87;15;5;35;0;25;31
2020-04-09 14:15:00;97;122;85;104;90;21;9;33;0;18;19
2020-04-09 14:30:00;104;135;89;109;87;22;27;41;0;17;21
2020-04-09 14:45:00;91;126;96;93;65;20;8;43;0;21;30
2020-04-09 15:00:00;89;114;75;96;82;21;8;44;0;16;25
2020-04-09 15:15:00;103;133;85;102;86;27;10;45;0;14;21
2020-04-09 15:30:00;102;127;70;104;99;14;8;46;0;20;19
