DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-10-18 00:00:00;9;3;0;2;2;0;0;1;3;0;0;0;0;0;0
2020-10-18 00:15:00;14;8;0;4;4;4;0;4;5;0;0;0;0;0;0
2020-10-18 00:30:00;11;5;0;5;7;3;0;3;4;0;0;0;0;0;0
2020-10-18 00:45:00;2;5;1;5;5;2;0;3;3;0;0;0;0;0;0
2020-10-18 01:00:00;8;9;0;5;4;2;0;4;5;0;0;0;0;0;0
2020-10-18 01:15:00;11;6;0;7;6;0;0;2;1;0;0;0;0;0;0
2020-10-18 01:30:00;9;5;0;2;2;1;0;1;1;0;0;0;0;0;0
2020-10-18 01:45:00;6;3;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-18 02:00:00;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-10-18 02:15:00;5;1;0;1;1;5;0;3;2;0;0;0;0;0;0
2020-10-18 02:30:00;5;4;0;4;3;1;0;1;1;0;0;0;0;0;0
2020-10-18 02:45:00;3;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-10-18 03:00:00;2;1;0;1;1;2;0;3;3;0;0;0;0;0;0
2020-10-18 03:15:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-18 03:30:00;5;2;0;2;2;2;0;1;1;0;0;0;0;0;0
2020-10-18 03:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-18 04:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-18 04:15:00;3;2;0;0;0;3;0;1;1;0;0;0;0;0;0
2020-10-18 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-18 04:45:00;4;3;0;2;3;1;0;1;1;0;0;0;0;0;0
2020-10-18 05:00:00;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0
2020-10-18 05:15:00;4;4;0;3;3;3;0;0;0;0;0;0;0;0;0
2020-10-18 05:30:00;6;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-10-18 05:45:00;6;2;0;3;2;3;0;1;1;0;0;0;0;0;0
2020-10-18 06:00:00;1;3;0;3;3;2;0;0;0;0;0;0;0;0;0
2020-10-18 06:15:00;5;6;0;2;2;1;0;1;2;0;0;0;0;0;0
2020-10-18 06:30:00;4;2;0;2;2;6;0;1;1;0;0;0;0;0;0
2020-10-18 06:45:00;5;2;0;3;2;2;0;3;3;0;0;0;0;0;0
2020-10-18 07:00:00;7;1;0;0;0;3;0;1;1;0;0;0;0;0;0
2020-10-18 07:15:00;5;2;0;1;1;4;0;5;3;0;0;0;0;0;0
2020-10-18 07:30:00;4;5;0;4;4;0;0;3;3;0;0;0;0;0;0
2020-10-18 07:45:00;15;9;0;7;8;4;0;8;6;0;0;0;0;0;0
2020-10-18 08:00:00;13;7;0;6;6;3;0;2;2;0;0;0;0;0;0
2020-10-18 08:15:00;12;5;1;4;5;10;0;3;4;0;0;0;0;0;0
2020-10-18 08:30:00;13;7;1;6;6;5;0;9;9;0;0;0;0;0;0
2020-10-18 08:45:00;21;11;0;9;9;8;0;6;6;0;0;0;0;0;0
2020-10-18 09:00:00;22;12;0;12;11;4;0;7;7;0;0;0;0;0;0
2020-10-18 09:15:00;16;14;1;12;9;8;0;5;5;0;0;0;0;0;0
2020-10-18 09:30:00;23;11;1;11;13;14;0;8;10;0;0;0;0;1;0
2020-10-18 09:45:00;22;12;0;13;13;12;0;15;13;0;0;0;0;0;0
2020-10-18 10:00:00;30;16;0;15;14;10;0;11;11;1;0;0;0;0;0
2020-10-18 10:15:00;28;19;1;18;17;12;0;12;12;2;0;0;0;0;0
2020-10-18 10:30:00;30;11;0;9;9;16;0;12;12;0;0;0;0;0;0
2020-10-18 10:45:00;28;13;1;13;15;12;0;14;12;0;0;0;0;0;0
2020-10-18 11:00:00;23;12;0;13;13;12;0;13;14;0;0;0;0;0;0
2020-10-18 11:15:00;43;22;2;18;20;13;0;12;12;0;0;0;0;0;0
2020-10-18 11:30:00;40;29;2;29;23;8;0;9;10;0;2;0;0;1;0
2020-10-18 11:45:00;40;32;0;30;33;12;0;14;15;1;0;0;0;0;0
2020-10-18 12:00:00;43;21;0;20;20;20;0;10;10;0;0;0;0;0;0
2020-10-18 12:15:00;41;24;0;21;20;15;0;16;17;0;0;0;0;0;0
2020-10-18 12:30:00;39;26;1;23;32;12;0;12;10;0;0;0;0;0;0
2020-10-18 12:45:00;33;20;0;19;19;10;0;7;7;0;0;0;0;0;0
2020-10-18 13:00:00;36;20;2;16;16;14;0;18;15;0;0;0;0;0;0
2020-10-18 13:15:00;40;17;2;15;14;16;0;11;11;0;0;0;0;0;0
2020-10-18 13:30:00;41;21;2;21;20;20;0;16;13;0;0;0;0;0;0
2020-10-18 13:45:00;49;35;0;28;26;11;0;19;17;0;0;0;0;0;0
2020-10-18 14:00:00;45;29;0;26;27;19;0;20;19;0;1;0;0;0;0
2020-10-18 14:15:00;47;19;1;18;17;14;0;14;13;0;2;0;0;0;0
2020-10-18 14:30:00;45;31;0;28;20;15;0;16;17;0;0;0;0;0;0
2020-10-18 14:45:00;36;30;0;26;27;15;0;22;20;0;0;0;20;0;0
2020-10-18 15:00:00;40;28;2;24;24;20;0;8;8;0;1;0;0;0;0
2020-10-18 15:15:00;48;27;0;25;25;13;0;11;12;0;0;0;0;0;0
2020-10-18 15:30:00;47;32;1;29;27;12;0;11;9;1;1;1;1;0;0
2020-10-18 15:45:00;40;28;1;23;21;14;0;12;12;1;0;0;0;0;0
2020-10-18 16:00:00;48;27;0;22;24;18;0;14;15;5;1;22;0;0;0
