DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-08-07 00:00:00;7;14;7;4;4;11;7;9
2020-08-07 00:15:00;9;10;5;6;7;15;7;5
2020-08-07 00:30:00;5;14;7;5;6;9;10;7
2020-08-07 00:45:00;7;10;4;3;6;7;11;7
2020-08-07 01:00:00;2;10;1;2;1;3;7;3
2020-08-07 01:15:00;2;4;4;1;2;5;7;5
2020-08-07 01:30:00;5;3;6;4;3;5;5;0
2020-08-07 01:45:00;8;7;6;4;4;8;5;4
2020-08-07 02:00:00;6;7;4;3;2;5;6;2
2020-08-07 02:15:00;10;4;2;2;2;5;4;2
2020-08-07 02:30:00;2;2;1;3;2;4;5;2
2020-08-07 02:45:00;8;3;2;5;7;7;7;5
2020-08-07 03:00:00;3;3;2;3;2;3;5;6
2020-08-07 03:15:00;4;4;4;5;2;5;3;2
2020-08-07 03:30:00;5;2;2;2;0;4;4;7
2020-08-07 03:45:00;5;3;0;5;3;7;2;2
2020-08-07 04:00:00;3;2;2;5;4;11;9;1
2020-08-07 04:15:00;14;6;2;4;4;9;10;6
2020-08-07 04:30:00;14;7;4;8;6;13;3;6
2020-08-07 04:45:00;16;2;10;10;8;13;9;2
2020-08-07 05:00:00;14;16;13;9;10;15;16;3
2020-08-07 05:15:00;26;18;21;15;17;27;20;9
2020-08-07 05:30:00;40;31;20;22;17;38;30;18
2020-08-07 05:45:00;41;28;34;25;36;74;38;20
2020-08-07 06:00:00;32;30;31;23;19;49;44;28
2020-08-07 06:15:00;42;29;37;35;32;75;46;35
2020-08-07 06:30:00;54;50;35;42;62;129;51;42
2020-08-07 06:45:00;52;51;29;90;99;172;68;48
2020-08-07 07:00:00;45;52;38;59;71;140;52;54
2020-08-07 07:15:00;54;50;41;54;63;139;55;72
2020-08-07 07:30:00;57;61;40;72;74;146;61;73
2020-08-07 07:45:00;60;58;39;71;98;173;55;54
2020-08-07 08:00:00;68;67;33;54;69;123;53;44
2020-08-07 08:15:00;62;58;42;37;58;109;65;54
2020-08-07 08:30:00;61;61;37;75;61;124;68;76
2020-08-07 08:45:00;70;75;47;61;73;117;67;53
2020-08-07 09:00:00;68;65;35;51;71;115;62;68
2020-08-07 09:15:00;66;82;28;46;57;115;66;68
