DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-07-07 00:00:00;1;3;1;1;1;4;2;1;1;2;5;1;2;10;8;0;0;0;21;0;0;0;0;0
2020-07-07 00:15:00;1;4;7;2;0;6;5;2;3;5;14;5;7;11;8;0;0;1;30;0;0;0;0;0
2020-07-07 00:30:00;0;0;1;1;0;7;3;3;4;3;7;3;3;6;4;1;0;0;30;0;0;0;0;0
2020-07-07 00:45:00;1;0;0;0;1;7;4;1;2;0;1;2;6;9;5;1;0;0;30;0;0;0;0;0
2020-07-07 01:00:00;0;0;3;1;1;11;5;1;2;0;3;3;5;9;6;0;0;0;37;0;0;0;0;0
2020-07-07 01:15:00;0;0;0;2;1;2;3;0;3;1;1;0;4;6;5;2;0;1;36;0;0;0;0;0
2020-07-07 01:30:00;0;0;1;0;0;2;2;1;4;1;1;0;4;10;5;0;0;0;39;0;0;0;0;0
2020-07-07 01:45:00;0;0;0;0;0;2;0;0;2;0;0;0;8;12;6;0;0;0;39;0;0;0;0;0
2020-07-07 02:00:00;0;0;2;0;0;2;3;1;4;0;3;0;3;7;3;0;0;1;39;0;0;0;0;0
2020-07-07 02:15:00;1;2;1;1;1;4;3;2;3;0;1;0;5;9;6;0;0;0;39;0;0;0;0;0
2020-07-07 02:30:00;1;1;0;0;0;5;3;0;2;1;3;0;3;8;6;0;0;0;39;0;0;0;0;0
2020-07-07 02:45:00;0;1;1;0;2;5;4;1;2;0;3;2;4;10;6;0;0;3;39;0;0;0;0;0
2020-07-07 03:00:00;0;0;3;0;0;3;2;2;2;0;1;0;3;10;6;0;0;0;36;0;0;0;0;0
2020-07-07 03:15:00;0;0;1;2;1;5;2;3;4;0;4;3;6;15;10;1;0;1;39;0;0;0;0;0
2020-07-07 03:30:00;0;1;2;1;0;0;2;1;4;0;3;0;2;11;7;0;0;1;39;0;0;0;0;0
2020-07-07 03:45:00;1;1;1;0;2;6;5;1;2;0;3;1;4;9;7;2;0;1;39;0;0;0;0;0
2020-07-07 04:00:00;0;1;0;1;1;8;2;2;6;0;3;1;8;14;8;1;0;1;39;0;0;0;0;0
2020-07-07 04:15:00;0;0;1;1;0;6;4;1;6;2;5;0;16;23;11;0;0;0;39;0;0;0;0;0
2020-07-07 04:30:00;0;0;0;1;1;6;7;6;6;7;9;5;9;19;14;0;0;0;39;0;0;0;0;0
2020-07-07 04:45:00;0;0;2;1;0;9;4;5;4;2;10;2;11;31;16;0;0;0;36;0;0;0;0;0
2020-07-07 05:00:00;0;1;1;3;0;12;18;6;8;5;33;32;26;53;42;1;0;0;28;0;0;0;0;0
2020-07-07 05:15:00;1;1;2;3;1;23;12;10;9;7;55;52;27;60;47;5;0;1;30;0;0;0;0;0
2020-07-07 05:30:00;0;3;8;8;3;28;22;12;11;13;43;42;47;71;56;1;0;1;30;0;0;0;0;0
2020-07-07 05:45:00;4;6;10;7;7;29;28;22;17;18;32;33;55;82;72;3;0;0;30;0;0;0;0;0
2020-07-07 06:00:00;3;9;10;11;8;33;30;19;24;11;33;30;57;90;70;9;0;2;30;0;0;0;0;0
2020-07-07 06:15:00;4;9;16;15;10;44;35;18;18;23;53;52;78;100;92;14;0;0;30;0;0;0;0;0
2020-07-07 06:30:00;10;11;17;16;12;56;46;14;26;30;71;65;63;84;81;13;0;0;30;0;0;0;0;0
2020-07-07 06:45:00;9;9;20;11;22;55;54;27;28;29;63;63;58;67;79;9;0;0;30;0;0;0;0;0
2020-07-07 07:00:00;4;10;23;16;32;65;57;26;29;51;72;66;44;80;86;18;0;1;30;0;0;0;0;0
2020-07-07 07:15:00;9;13;30;18;46;68;73;32;40;71;71;69;78;78;75;31;0;0;30;0;0;0;0;0
2020-07-07 07:30:00;19;24;34;25;41;63;74;43;46;70;75;73;52;77;82;23;0;1;30;0;0;0;0;0
2020-07-07 07:45:00;18;19;18;28;35;73;78;50;44;54;69;69;87;90;92;35;0;1;30;0;0;0;0;0
2020-07-07 08:00:00;13;17;29;25;31;61;59;37;31;54;52;59;68;89;86;30;0;1;30;0;0;0;0;0
2020-07-07 08:15:00;11;19;24;24;38;63;66;47;36;53;59;55;70;103;95;32;0;1;30;0;0;0;0;0
2020-07-07 08:30:00;13;30;26;21;30;54;54;39;32;53;55;57;74;87;81;25;0;1;30;0;0;0;0;0
2020-07-07 08:45:00;18;23;26;16;25;52;62;46;35;42;51;45;76;100;90;13;0;0;30;0;0;0;0;0
2020-07-07 09:00:00;12;16;25;6;13;45;52;29;38;52;49;45;66;84;73;18;0;0;30;0;0;0;0;0
2020-07-07 09:15:00;14;14;18;15;18;58;52;33;35;39;52;42;65;85;83;11;0;0;30;0;0;0;0;0
