DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-08-22 00:00:00;1;3;0;14;17;11;9;10;5;3;3
2020-08-22 00:15:00;0;2;0;22;16;8;15;13;12;2;3
2020-08-22 00:30:00;8;7;4;19;14;5;9;15;15;5;4
2020-08-22 00:45:00;2;2;1;19;21;11;9;12;8;2;2
2020-08-22 01:00:00;5;1;0;17;13;4;7;12;13;3;4
2020-08-22 01:15:00;0;0;0;23;12;4;8;7;9;4;3
2020-08-22 01:30:00;0;2;0;11;10;6;5;13;12;0;0
2020-08-22 01:45:00;1;0;0;13;15;9;4;8;9;0;0
2020-08-22 02:00:00;1;3;0;17;12;5;2;2;9;5;3
2020-08-22 02:15:00;2;2;0;8;10;6;4;6;8;0;0
2020-08-22 02:30:00;1;2;0;16;10;4;2;3;9;2;3
2020-08-22 02:45:00;1;0;0;2;4;0;1;4;5;2;2
2020-08-22 03:00:00;0;0;0;10;6;1;2;4;6;1;1
2020-08-22 03:15:00;0;0;0;7;7;3;0;8;8;0;0
2020-08-22 03:30:00;1;2;0;3;5;2;1;5;0;1;1
2020-08-22 03:45:00;0;0;0;4;2;2;1;6;4;0;0
2020-08-22 04:00:00;0;0;0;3;3;1;2;0;1;1;0
2020-08-22 04:15:00;1;0;0;2;1;3;0;1;4;2;1
2020-08-22 04:30:00;0;3;0;4;10;8;0;3;6;2;1
2020-08-22 04:45:00;0;1;1;8;4;1;1;2;3;3;2
2020-08-22 05:00:00;0;1;1;6;3;0;1;4;5;2;1
2020-08-22 05:15:00;0;2;0;5;6;1;4;12;12;2;2
2020-08-22 05:30:00;1;4;0;14;7;2;3;5;12;3;3
2020-08-22 05:45:00;0;4;0;13;10;5;4;12;15;6;5
2020-08-22 06:00:00;1;4;2;14;4;4;4;10;11;4;2
2020-08-22 06:15:00;2;4;0;13;7;7;7;11;11;2;2
2020-08-22 06:30:00;0;6;1;6;8;6;6;14;17;5;5
2020-08-22 06:45:00;5;6;5;18;7;3;5;11;9;1;1
2020-08-22 07:00:00;0;3;3;18;12;7;5;18;8;1;1
2020-08-22 07:15:00;6;2;2;20;14;49;4;14;14;0;1
2020-08-22 07:30:00;1;5;3;26;11;62;8;15;17;2;2
2020-08-22 07:45:00;7;8;2;20;10;81;14;18;17;5;4
2020-08-22 08:00:00;3;12;1;27;9;120;8;16;18;3;0
2020-08-22 08:15:00;2;3;4;26;20;178;13;21;16;0;0
2020-08-22 08:30:00;5;5;1;36;22;41;14;35;25;7;5
2020-08-22 08:45:00;1;13;3;36;16;25;12;29;35;4;2
2020-08-22 09:00:00;4;11;2;45;25;26;13;37;43;4;3
2020-08-22 09:15:00;6;26;3;52;33;32;17;43;28;5;4
2020-08-22 09:30:00;7;27;2;44;34;13;13;45;36;1;2
2020-08-22 09:45:00;10;13;3;58;37;10;32;42;41;12;11
2020-08-22 10:00:00;7;16;2;67;35;10;21;49;42;7;6
2020-08-22 10:15:00;11;17;3;62;33;14;22;49;40;4;3
2020-08-22 10:30:00;6;17;7;61;37;58;17;44;57;13;9
2020-08-22 10:45:00;6;27;1;54;36;26;22;46;47;10;9
2020-08-22 11:00:00;10;19;2;72;43;60;20;71;52;9;8
2020-08-22 11:15:00;6;22;7;64;45;34;15;58;50;7;7
2020-08-22 11:30:00;8;21;1;63;35;16;36;54;44;11;5
2020-08-22 11:45:00;6;22;3;69;53;36;27;63;45;6;4
2020-08-22 12:00:00;9;24;1;82;53;13;25;66;53;9;5
2020-08-22 12:15:00;8;10;4;78;48;16;14;58;55;6;2
2020-08-22 12:30:00;4;25;1;73;52;29;26;68;48;11;8
2020-08-22 12:45:00;7;20;4;78;53;67;24;54;52;10;8
2020-08-22 13:00:00;12;27;6;80;44;73;22;59;43;9;8
2020-08-22 13:15:00;5;17;4;76;44;51;26;62;62;12;8
2020-08-22 13:30:00;11;23;3;86;61;34;29;68;53;9;7
2020-08-22 13:45:00;16;26;5;72;55;47;18;67;51;6;5
2020-08-22 14:00:00;6;19;2;78;59;35;26;72;54;12;9
2020-08-22 14:15:00;12;22;2;94;58;53;30;61;50;5;5
2020-08-22 14:30:00;14;123;3;79;66;21;31;65;40;3;3
2020-08-22 14:45:00;20;24;3;74;44;13;25;48;39;11;10
2020-08-22 15:00:00;9;18;2;77;61;20;20;53;36;6;7
2020-08-22 15:15:00;6;12;2;80;70;22;23;77;49;8;5
2020-08-22 15:30:00;12;18;4;59;49;27;30;47;42;3;3
2020-08-22 15:45:00;11;22;5;64;43;16;30;55;43;5;5
2020-08-22 16:00:00;7;26;1;73;59;23;24;55;47;5;6
2020-08-22 16:15:00;8;18;4;73;58;35;26;53;45;9;9
2020-08-22 16:30:00;5;17;2;62;43;52;27;63;44;9;9
2020-08-22 16:45:00;7;19;4;75;45;69;22;57;45;6;9
2020-08-22 17:00:00;10;18;1;65;36;17;35;61;46;7;6
2020-08-22 17:15:00;3;21;3;77;49;16;24;56;52;8;3
2020-08-22 17:30:00;8;26;3;79;41;12;31;56;47;6;3
2020-08-22 17:45:00;6;25;5;74;51;37;28;59;48;3;3
2020-08-22 18:00:00;18;23;2;72;59;10;22;51;44;6;5
2020-08-22 18:15:00;4;21;3;54;44;12;24;38;42;6;6
2020-08-22 18:30:00;5;20;2;58;38;26;21;53;47;4;1
2020-08-22 18:45:00;5;24;0;55;28;8;15;47;41;7;7
2020-08-22 19:00:00;13;22;3;60;33;39;19;43;41;6;7
2020-08-22 19:15:00;7;10;2;57;37;26;24;52;57;8;5
2020-08-22 19:30:00;11;17;1;53;30;23;19;33;40;6;6
2020-08-22 19:45:00;12;17;3;53;38;21;22;42;32;3;2
2020-08-22 20:00:00;6;14;3;62;50;15;12;58;50;8;4
2020-08-22 20:15:00;4;13;1;57;39;14;27;41;42;8;6
2020-08-22 20:30:00;7;11;3;45;30;10;24;32;36;12;8
2020-08-22 20:45:00;5;13;5;33;27;15;25;37;30;8;5
2020-08-22 21:00:00;5;9;2;37;31;11;16;28;30;5;3
2020-08-22 21:15:00;7;12;2;33;21;7;23;31;46;14;10
2020-08-22 21:30:00;8;8;0;37;23;5;17;23;20;7;3
2020-08-22 21:45:00;3;5;1;37;20;8;17;29;15;9;4
2020-08-22 22:00:00;4;10;0;46;27;4;10;24;26;3;3
2020-08-22 22:15:00;4;8;0;28;14;5;18;20;25;6;7
2020-08-22 22:30:00;6;5;0;44;22;4;18;18;16;1;1
2020-08-22 22:45:00;4;5;2;33;24;9;16;22;14;3;2
2020-08-22 23:00:00;3;5;1;31;24;5;11;14;13;7;4
2020-08-22 23:15:00;5;7;0;31;18;5;13;19;26;5;6
2020-08-22 23:30:00;3;5;0;24;19;9;11;15;14;6;5
2020-08-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
