DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-02 00:00:00;7;9;19;4;2;0;14;0;0
2019-11-02 00:15:00;2;6;9;3;2;3;13;0;0
2019-11-02 00:30:00;0;9;13;3;2;1;15;0;0
2019-11-02 00:45:00;0;6;11;1;0;0;10;0;0
2019-11-02 01:00:00;4;6;10;1;0;0;7;0;0
2019-11-02 01:15:00;4;7;7;0;0;1;6;0;0
2019-11-02 01:30:00;9;14;18;3;2;1;5;0;0
2019-11-02 01:45:00;10;7;16;1;0;0;8;0;0
2019-11-02 02:00:00;2;4;7;2;0;0;3;0;0
2019-11-02 02:15:00;0;2;6;6;3;1;5;0;0
2019-11-02 02:30:00;0;5;6;1;1;0;3;0;0
2019-11-02 02:45:00;2;4;4;0;0;0;6;0;0
2019-11-02 03:00:00;1;1;4;0;0;0;3;0;0
2019-11-02 03:15:00;3;3;4;0;0;0;1;0;0
2019-11-02 03:30:00;0;2;2;1;0;0;0;0;0
2019-11-02 03:45:00;5;3;4;0;0;0;0;0;0
2019-11-02 04:00:00;1;6;7;0;0;0;2;0;0
2019-11-02 04:15:00;0;2;3;0;0;0;2;0;0
2019-11-02 04:30:00;1;4;7;2;2;0;5;0;0
2019-11-02 04:45:00;3;3;5;0;0;0;2;0;0
2019-11-02 05:00:00;1;6;6;2;0;0;2;0;0
2019-11-02 05:15:00;2;6;12;2;2;1;11;0;0
2019-11-02 05:30:00;4;8;15;4;0;1;14;0;0
2019-11-02 05:45:00;6;10;15;2;0;0;18;0;0
2019-11-02 06:00:00;5;8;13;11;1;1;10;0;0
2019-11-02 06:15:00;5;6;11;7;0;0;11;0;0
2019-11-02 06:30:00;3;6;14;9;0;0;10;0;0
2019-11-02 06:45:00;9;7;14;5;3;1;8;0;0
2019-11-02 07:00:00;7;6;12;1;1;1;11;0;0
2019-11-02 07:15:00;8;11;19;2;1;2;13;0;0
2019-11-02 07:30:00;16;12;26;2;2;0;20;0;0
2019-11-02 07:45:00;15;10;30;4;2;5;27;0;0
2019-11-02 08:00:00;10;10;30;4;2;0;33;0;2
2019-11-02 08:15:00;18;15;39;6;5;0;29;4;0
2019-11-02 08:30:00;19;17;47;8;4;0;40;6;4
2019-11-02 08:45:00;19;22;48;7;4;2;41;2;0
2019-11-02 09:00:00;23;30;53;14;6;2;35;1;0
2019-11-02 09:15:00;17;24;56;6;5;1;50;2;0
2019-11-02 09:30:00;34;33;69;10;5;2;60;2;3
2019-11-02 09:45:00;23;33;53;5;3;2;57;8;1
2019-11-02 10:00:00;34;34;74;7;4;3;78;0;1
2019-11-02 10:15:00;32;53;85;12;5;1;74;3;10
2019-11-02 10:30:00;44;49;80;10;7;4;66;4;4
2019-11-02 10:45:00;41;36;80;8;5;2;51;4;1
2019-11-02 11:00:00;33;43;67;9;5;2;89;2;17
2019-11-02 11:15:00;38;45;75;19;9;8;88;23;2
2019-11-02 11:30:00;48;39;77;17;8;3;93;8;0
2019-11-02 11:45:00;39;45;68;9;9;3;82;43;9
2019-11-02 12:00:00;45;45;77;15;7;5;81;1;6
2019-11-02 12:15:00;44;38;71;119;6;2;79;4;8
2019-11-02 12:30:00;52;52;95;15;7;2;94;1;0
2019-11-02 12:45:00;44;44;75;11;10;5;90;0;1
2019-11-02 13:00:00;49;52;94;10;6;3;87;6;0
2019-11-02 13:15:00;38;28;66;7;4;2;72;0;1
2019-11-02 13:30:00;43;55;91;14;7;0;72;2;0
2019-11-02 13:45:00;47;46;75;8;5;2;75;0;6
2019-11-02 14:00:00;53;58;90;10;4;3;73;0;5
2019-11-02 14:15:00;49;67;90;11;7;2;60;7;5
2019-11-02 14:30:00;53;59;97;14;7;3;99;7;2
2019-11-02 14:45:00;59;40;75;8;6;2;78;5;5
2019-11-02 15:00:00;47;47;76;9;3;4;66;1;1
2019-11-02 15:15:00;44;31;69;17;9;4;64;1;3
2019-11-02 15:30:00;43;37;68;9;7;6;69;0;2
2019-11-02 15:45:00;33;45;70;6;5;2;58;6;7
2019-11-02 16:00:00;54;60;85;11;6;0;69;0;0
2019-11-02 16:15:00;33;46;77;15;10;3;69;2;7
2019-11-02 16:30:00;47;45;80;12;4;6;74;1;13
2019-11-02 16:45:00;41;46;81;8;8;3;56;4;2
2019-11-02 17:00:00;30;38;69;3;2;3;60;2;0
2019-11-02 17:15:00;50;41;80;8;7;3;88;4;0
2019-11-02 17:30:00;49;35;82;9;8;3;92;2;0
2019-11-02 17:45:00;31;42;72;15;7;2;72;5;5
2019-11-02 18:00:00;43;36;80;10;5;6;81;6;2
2019-11-02 18:15:00;26;28;61;12;9;3;56;0;1
2019-11-02 18:30:00;29;29;54;12;7;0;48;1;2
2019-11-02 18:45:00;37;39;68;6;7;8;58;1;6
2019-11-02 19:00:00;24;31;58;5;3;2;52;0;2
2019-11-02 19:15:00;22;23;50;11;6;4;68;9;3
2019-11-02 19:30:00;23;25;45;6;4;1;48;5;0
2019-11-02 19:45:00;22;25;34;9;8;3;51;0;3
2019-11-02 20:00:00;18;21;45;10;8;7;70;4;7
2019-11-02 20:15:00;13;20;33;2;1;1;37;0;0
2019-11-02 20:30:00;26;25;48;7;5;4;37;0;3
2019-11-02 20:45:00;18;20;39;6;6;6;35;0;2
2019-11-02 21:00:00;18;25;37;2;2;0;23;0;0
2019-11-02 21:15:00;12;23;34;8;5;1;23;0;0
2019-11-02 21:30:00;14;25;50;6;5;0;23;12;0
2019-11-02 21:45:00;9;18;24;5;5;4;31;0;0
2019-11-02 22:00:00;22;21;39;6;4;2;34;0;0
2019-11-02 22:15:00;8;26;33;2;1;0;28;0;0
2019-11-02 22:30:00;27;24;42;3;4;0;30;0;5
2019-11-02 22:45:00;24;22;40;3;3;1;29;3;0
2019-11-02 23:00:00;10;15;26;6;3;4;39;0;0
2019-11-02 23:15:00;19;15;25;2;0;1;23;0;0
2019-11-02 23:30:00;9;14;22;4;1;1;26;0;0
2019-11-02 23:45:00;6;13;19;5;1;0;10;0;0
