DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-05-22 00:00:00;10;4;0;0;15;5;2;2;0;0;9;4;5;20;5;0;0
2020-05-22 00:15:00;10;3;0;0;16;1;0;0;0;1;7;5;2;18;2;0;0
2020-05-22 00:30:00;7;6;0;0;11;3;3;3;1;0;7;6;5;13;4;0;0
2020-05-22 00:45:00;10;3;0;0;9;4;1;1;1;0;10;4;4;12;4;0;0
2020-05-22 01:00:00;3;1;0;0;4;4;0;0;0;0;3;1;5;8;5;0;0
2020-05-22 01:15:00;5;3;0;1;6;1;0;0;0;0;5;3;0;6;0;0;0
2020-05-22 01:30:00;5;2;0;0;4;0;0;0;0;0;5;2;0;4;0;0;0
2020-05-22 01:45:00;3;2;0;0;4;2;3;3;1;0;3;0;2;6;2;0;0
2020-05-22 02:00:00;7;1;0;0;4;1;1;1;0;0;7;0;1;5;1;0;0
2020-05-22 02:15:00;10;4;0;0;6;5;1;1;0;0;12;1;5;11;5;0;0
2020-05-22 02:30:00;11;0;0;0;2;0;1;1;0;0;11;0;0;2;0;0;0
2020-05-22 02:45:00;9;2;0;0;4;2;3;4;2;0;10;2;2;6;2;0;0
2020-05-22 03:00:00;7;0;0;0;5;1;2;2;1;0;7;0;1;5;1;0;0
2020-05-22 03:15:00;4;1;0;0;7;3;0;0;0;0;3;1;3;10;3;0;0
2020-05-22 03:30:00;6;0;0;0;8;2;0;0;0;0;6;1;2;10;2;0;0
2020-05-22 03:45:00;8;1;0;0;7;4;0;0;0;0;8;2;4;11;4;0;0
2020-05-22 04:00:00;7;0;0;0;9;2;0;0;0;0;7;0;2;11;2;0;0
2020-05-22 04:15:00;7;1;0;0;8;1;0;0;0;0;7;1;1;9;1;0;0
2020-05-22 04:30:00;16;5;0;0;14;2;2;2;3;0;14;4;2;14;2;0;0
2020-05-22 04:45:00;14;4;0;0;10;2;2;2;3;0;12;5;2;11;2;0;0
2020-05-22 05:00:00;24;9;0;0;19;2;4;4;4;0;21;9;1;20;1;0;0
2020-05-22 05:15:00;25;7;0;0;18;4;0;0;0;0;22;6;4;21;4;0;0
2020-05-22 05:30:00;27;11;0;1;19;7;2;2;2;0;26;12;7;22;8;0;0
2020-05-22 05:45:00;31;20;0;1;32;9;4;4;6;6;29;20;7;38;8;0;0
2020-05-22 06:00:00;30;14;1;1;21;6;3;3;3;1;30;16;6;28;7;0;0
2020-05-22 06:15:00;38;18;2;1;35;19;5;5;5;0;30;20;22;52;21;0;0
2020-05-22 06:30:00;42;32;2;0;39;12;3;3;0;0;34;28;12;51;12;0;0
2020-05-22 06:45:00;48;39;3;0;25;13;3;3;3;0;44;39;14;36;14;0;0
2020-05-22 07:00:00;57;45;1;0;56;32;2;2;1;2;46;42;33;80;33;0;1
2020-05-22 07:15:00;74;56;0;0;67;54;4;5;3;0;70;60;51;107;51;0;4
2020-05-22 07:30:00;81;63;1;2;70;43;8;8;2;1;62;67;38;100;41;0;1
2020-05-22 07:45:00;95;82;1;2;70;42;8;12;3;3;76;82;41;100;39;0;0
2020-05-22 08:00:00;84;58;1;0;75;41;9;7;2;2;74;59;40;103;40;0;0
2020-05-22 08:15:00;81;71;0;0;80;53;9;10;4;0;70;71;48;120;49;0;0
2020-05-22 08:30:00;103;85;2;1;81;50;8;8;5;2;92;86;48;121;50;0;0
2020-05-22 08:45:00;111;91;1;0;89;59;10;10;4;0;92;94;55;129;53;0;8
2020-05-22 09:00:00;106;103;1;0;85;55;11;11;6;0;95;106;52;125;53;0;0
2020-05-22 09:15:00;123;141;0;0;102;80;16;16;4;3;105;146;74;164;81;0;0
2020-05-22 09:30:00;142;146;0;0;92;100;11;11;4;4;118;155;110;179;109;1;0
2020-05-22 09:45:00;172;155;1;0;139;84;20;19;9;3;157;161;92;202;86;1;0
2020-05-22 10:00:00;134;140;2;0;107;92;17;17;9;1;123;141;97;178;97;0;0
2020-05-22 10:15:00;127;161;3;1;148;98;19;18;7;3;119;159;104;216;102;0;0
2020-05-22 10:30:00;144;150;2;1;167;107;18;19;10;7;132;148;107;238;110;1;4
2020-05-22 10:45:00;172;169;3;4;148;124;34;34;7;2;153;168;125;239;123;0;8
2020-05-22 11:00:00;154;158;0;3;151;116;36;36;18;4;139;161;116;231;118;2;9
2020-05-22 11:15:00;140;164;5;2;169;106;15;16;8;3;125;166;105;246;107;0;0
2020-05-22 11:30:00;144;149;1;2;172;122;27;28;20;2;137;165;124;251;122;0;1
2020-05-22 11:45:00;152;151;1;4;158;95;26;26;7;3;144;149;94;224;98;0;1
2020-05-22 12:00:00;144;161;1;1;172;105;26;26;13;4;132;170;105;243;110;1;10
2020-05-22 12:15:00;148;149;0;1;145;114;31;33;17;1;139;156;121;217;123;15;0
2020-05-22 12:30:00;131;137;3;0;191;115;28;28;14;2;122;143;124;257;120;1;0
2020-05-22 12:45:00;129;149;1;3;161;101;21;21;16;2;119;159;104;238;104;8;0
2020-05-22 13:00:00;144;132;0;2;165;116;27;25;11;2;130;138;113;256;117;0;0
2020-05-22 13:15:00;155;148;0;0;155;116;20;20;10;1;144;153;123;248;123;0;0
2020-05-22 13:30:00;133;160;2;1;163;113;11;11;4;1;120;160;111;234;110;0;1
2020-05-22 13:45:00;139;139;1;0;164;106;15;17;12;3;124;144;102;231;102;0;0
2020-05-22 14:00:00;133;159;5;3;153;100;37;36;15;2;120;160;110;220;108;15;0
2020-05-22 14:15:00;155;161;3;1;158;131;32;33;14;2;147;163;132;243;131;9;2
2020-05-22 14:30:00;138;135;0;1;184;101;9;9;12;1;134;137;108;251;108;0;0
2020-05-22 14:45:00;125;148;1;2;161;84;19;19;6;1;117;149;92;219;93;0;3
2020-05-22 15:00:00;130;137;3;0;146;112;17;17;8;3;122;139;116;231;115;5;0
2020-05-22 15:15:00;134;137;1;3;190;101;22;21;9;0;121;145;110;256;111;0;5
2020-05-22 15:30:00;140;129;1;0;165;103;16;16;9;2;132;132;97;247;99;7;0
2020-05-22 15:45:00;140;144;1;1;165;103;19;19;10;2;127;154;99;239;103;2;7
2020-05-22 16:00:00;115;117;1;0;166;93;13;13;11;0;120;120;104;234;104;5;0
2020-05-22 16:15:00;131;121;0;0;153;100;12;12;6;0;123;124;96;222;101;3;0
2020-05-22 16:30:00;115;146;0;1;150;86;18;18;7;0;100;153;87;215;87;1;0
2020-05-22 16:45:00;116;113;1;2;169;100;12;12;3;4;106;118;107;239;104;0;1
2020-05-22 17:00:00;107;106;0;1;155;101;18;18;10;1;101;109;98;224;103;0;2
2020-05-22 17:15:00;117;120;2;0;145;87;15;14;9;2;112;118;85;215;88;2;0
2020-05-22 17:30:00;101;106;0;2;137;102;8;8;4;0;95;106;101;212;103;1;5
2020-05-22 17:45:00;91;86;0;2;135;81;12;12;3;1;73;90;84;194;85;0;0
2020-05-22 18:00:00;101;94;0;3;137;91;15;15;5;2;92;102;95;210;96;10;0
2020-05-22 18:15:00;86;67;0;3;139;76;9;9;4;2;85;65;71;201;73;16;0
2020-05-22 18:30:00;68;74;1;1;130;56;2;2;3;0;60;77;59;170;59;3;0
2020-05-22 18:45:00;83;73;0;0;105;45;5;6;3;5;74;79;45;144;46;0;0
2020-05-22 19:00:00;64;43;0;0;95;47;3;4;2;0;59;43;49;134;50;0;0
