DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-02-29 00:00:00;2;3;10;0;1;0;0;1;0;0
2020-02-29 00:15:00;10;8;6;0;0;1;1;1;0;0
2020-02-29 00:30:00;5;7;5;0;0;0;0;1;0;0
2020-02-29 00:45:00;0;0;4;0;1;1;0;1;0;0
2020-02-29 01:00:00;7;6;3;2;2;0;0;2;0;0
2020-02-29 01:15:00;2;3;7;1;0;1;1;0;0;0
2020-02-29 01:30:00;4;4;3;1;1;1;0;1;0;0
2020-02-29 01:45:00;4;6;4;2;0;0;1;3;0;0
2020-02-29 02:00:00;0;0;1;0;1;0;0;1;0;0
2020-02-29 02:15:00;3;3;0;0;0;0;0;0;0;0
2020-02-29 02:30:00;1;1;0;0;0;0;0;0;0;0
2020-02-29 02:45:00;4;5;2;1;1;0;0;2;0;0
2020-02-29 03:00:00;3;6;2;2;1;0;0;2;0;0
2020-02-29 03:15:00;2;0;1;0;0;0;0;0;0;0
2020-02-29 03:30:00;1;0;1;0;0;0;0;1;0;0
2020-02-29 03:45:00;1;1;2;1;0;0;1;1;0;0
2020-02-29 04:00:00;4;3;5;2;0;0;2;1;0;0
2020-02-29 04:15:00;1;2;1;3;1;0;0;0;0;0
2020-02-29 04:30:00;2;6;4;1;0;0;0;1;0;0
2020-02-29 04:45:00;1;2;0;0;0;0;2;0;0;0
2020-02-29 05:00:00;5;7;2;1;0;0;1;1;0;0
2020-02-29 05:15:00;8;5;10;0;0;0;2;2;0;0
2020-02-29 05:30:00;18;11;13;2;6;0;12;18;0;0
2020-02-29 05:45:00;12;22;11;7;16;0;36;24;0;0
2020-02-29 06:00:00;16;24;9;5;35;0;64;54;0;0
2020-02-29 06:15:00;8;22;10;5;18;0;24;18;0;0
2020-02-29 06:30:00;10;21;15;0;5;0;10;5;0;0
2020-02-29 06:45:00;7;12;11;3;0;0;2;7;0;0
2020-02-29 07:00:00;11;15;21;1;1;0;1;2;0;0
2020-02-29 07:15:00;12;14;21;3;0;0;4;3;0;0
2020-02-29 07:30:00;12;15;21;3;3;2;3;2;0;0
2020-02-29 07:45:00;22;31;33;4;1;3;2;3;0;0
2020-02-29 08:00:00;15;25;27;0;2;1;4;4;0;0
2020-02-29 08:15:00;12;27;14;3;1;0;2;6;0;0
2020-02-29 08:30:00;22;27;29;4;1;1;5;3;1;1
2020-02-29 08:45:00;23;36;37;3;3;7;7;6;2;0
2020-02-29 09:00:00;22;33;44;1;2;2;3;2;0;0
2020-02-29 09:15:00;19;39;26;3;0;2;8;4;1;0
2020-02-29 09:30:00;21;48;39;2;3;1;2;3;0;2
2020-02-29 09:45:00;28;41;60;4;3;3;3;3;1;1
2020-02-29 10:00:00;24;45;51;6;3;2;7;1;1;0
2020-02-29 10:15:00;21;46;70;2;2;2;9;6;1;5
2020-02-29 10:30:00;25;51;50;4;7;3;6;4;2;10
2020-02-29 10:45:00;23;58;61;4;2;1;8;7;1;26
2020-02-29 11:00:00;24;46;66;3;2;4;9;2;3;0
2020-02-29 11:15:00;18;70;65;4;4;7;9;3;1;16
2020-02-29 11:30:00;31;63;67;2;4;6;9;6;4;0
2020-02-29 11:45:00;28;57;60;4;3;2;9;5;0;0
2020-02-29 12:00:00;35;67;78;2;5;9;10;8;1;0
2020-02-29 12:15:00;26;55;70;5;4;4;10;6;1;2
