DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-07-11 00:00:00;15;9;7;18;2;2
2020-07-11 00:15:00;40;16;13;24;1;2
2020-07-11 00:30:00;24;12;17;19;0;2
2020-07-11 00:45:00;24;12;12;19;2;0
2020-07-11 01:00:00;30;8;8;20;7;6
2020-07-11 01:15:00;16;6;11;13;3;2
2020-07-11 01:30:00;20;5;8;11;0;5
2020-07-11 01:45:00;11;3;6;11;0;2
2020-07-11 02:00:00;20;6;3;9;0;2
2020-07-11 02:15:00;17;4;9;13;1;2
2020-07-11 02:30:00;9;3;2;8;0;1
2020-07-11 02:45:00;10;3;6;7;1;0
2020-07-11 03:00:00;14;4;4;8;0;4
2020-07-11 03:15:00;7;2;5;3;0;1
2020-07-11 03:30:00;8;3;3;3;0;0
2020-07-11 03:45:00;7;2;6;6;0;0
2020-07-11 04:00:00;11;1;2;5;1;1
2020-07-11 04:15:00;10;3;2;5;0;2
2020-07-11 04:30:00;8;1;3;7;0;2
2020-07-11 04:45:00;18;3;3;8;1;4
2020-07-11 05:00:00;10;8;5;11;2;1
2020-07-11 05:15:00;21;10;8;22;2;5
2020-07-11 05:30:00;31;23;13;33;1;3
2020-07-11 05:45:00;29;8;30;62;2;6
2020-07-11 06:00:00;19;4;26;53;5;1
2020-07-11 06:15:00;28;8;20;35;4;4
2020-07-11 06:30:00;34;9;16;28;2;3
2020-07-11 06:45:00;42;18;22;19;1;4
2020-07-11 07:00:00;29;11;20;28;2;5
2020-07-11 07:15:00;39;24;10;25;4;10
2020-07-11 07:30:00;50;30;22;27;5;16
2020-07-11 07:45:00;50;32;22;38;4;17
2020-07-11 08:00:00;40;25;27;38;6;20
2020-07-11 08:15:00;56;39;20;47;5;23
2020-07-11 08:30:00;63;36;38;49;11;27
2020-07-11 08:45:00;81;39;35;73;7;25
2020-07-11 09:00:00;84;53;44;75;16;22
2020-07-11 09:15:00;107;67;42;78;10;27
2020-07-11 09:30:00;105;89;54;103;14;30
2020-07-11 09:45:00;114;78;74;93;9;47
2020-07-11 10:00:00;100;72;67;98;12;38
2020-07-11 10:15:00;121;84;73;116;13;41
2020-07-11 10:30:00;133;103;63;113;19;39
2020-07-11 10:45:00;145;104;76;129;9;44
2020-07-11 11:00:00;121;74;75;112;6;28
2020-07-11 11:15:00;131;96;82;115;11;39
2020-07-11 11:30:00;143;103;87;115;20;41
2020-07-11 11:45:00;137;118;82;131;22;46
2020-07-11 12:00:00;120;87;68;126;12;47
2020-07-11 12:15:00;150;119;86;130;14;46
2020-07-11 12:30:00;137;103;74;120;14;45
2020-07-11 12:45:00;130;97;68;120;11;43
2020-07-11 13:00:00;131;118;82;114;11;43
2020-07-11 13:15:00;140;99;63;137;21;47
2020-07-11 13:30:00;138;108;62;132;24;48
2020-07-11 13:45:00;144;114;84;131;14;48
2020-07-11 14:00:00;140;107;81;143;9;51
2020-07-11 14:15:00;144;109;92;153;15;42
2020-07-11 14:30:00;122;87;67;136;18;57
2020-07-11 14:45:00;143;109;89;112;9;40
2020-07-11 15:00:00;149;91;59;107;14;32
2020-07-11 15:15:00;149;96;79;129;16;50
2020-07-11 15:30:00;124;92;68;114;20;51
2020-07-11 15:45:00;133;93;88;127;10;42
2020-07-11 16:00:00;130;92;66;116;18;40
2020-07-11 16:15:00;122;83;65;122;12;45
2020-07-11 16:30:00;121;95;75;143;22;40
2020-07-11 16:45:00;139;75;91;117;13;51
2020-07-11 17:00:00;118;75;88;117;15;28
2020-07-11 17:15:00;126;85;52;121;21;53
2020-07-11 17:30:00;130;94;81;132;25;50
2020-07-11 17:45:00;123;97;85;128;11;51
2020-07-11 18:00:00;121;75;77;123;14;33
2020-07-11 18:15:00;126;85;65;112;18;38
2020-07-11 18:30:00;126;81;64;99;9;34
2020-07-11 18:45:00;113;87;72;105;29;46
2020-07-11 19:00:00;107;72;55;66;9;38
2020-07-11 19:15:00;101;61;42;92;11;44
2020-07-11 19:30:00;108;55;56;76;14;37
2020-07-11 19:45:00;81;39;50;72;11;30
2020-07-11 20:00:00;81;49;41;76;3;21
2020-07-11 20:15:00;98;58;55;74;4;22
2020-07-11 20:30:00;86;53;48;68;4;14
2020-07-11 20:45:00;76;43;39;54;1;9
2020-07-11 21:00:00;83;54;35;53;4;8
2020-07-11 21:15:00;68;34;35;69;9;10
2020-07-11 21:30:00;65;31;35;56;6;17
2020-07-11 21:45:00;63;38;31;48;2;12
2020-07-11 22:00:00;70;47;24;56;5;13
2020-07-11 22:15:00;60;29;29;46;2;7
2020-07-11 22:30:00;60;29;32;27;1;9
2020-07-11 22:45:00;49;22;23;39;0;16
2020-07-11 23:00:00;42;20;23;37;3;2
2020-07-11 23:15:00;41;24;30;33;1;7
2020-07-11 23:30:00;46;24;19;35;4;3
2020-07-11 23:45:00;48;18;14;20;1;4
