DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-07-02 00:00:00;7;12;4;0;2;0;0;17;12;7;3;6;8;4;4;3;0
2020-07-02 00:15:00;9;9;4;1;0;0;1;12;6;4;0;2;8;2;0;4;0
2020-07-02 00:30:00;4;14;3;0;0;0;1;5;4;4;0;3;6;4;0;1;0
2020-07-02 00:45:00;13;6;3;1;0;0;1;4;4;2;0;5;5;2;4;1;0
2020-07-02 01:00:00;4;7;0;1;0;0;1;7;7;0;0;5;5;3;0;2;0
2020-07-02 01:15:00;6;4;0;3;1;1;1;4;4;2;0;6;2;1;0;3;0
2020-07-02 01:30:00;3;10;0;0;0;0;1;2;1;2;0;4;2;1;0;1;0
2020-07-02 01:45:00;6;6;0;0;0;1;0;1;2;1;1;3;0;0;0;0;0
2020-07-02 02:00:00;7;2;0;1;0;2;0;7;4;6;0;3;3;2;0;1;0
2020-07-02 02:15:00;5;3;2;0;0;0;1;2;1;2;0;4;3;0;0;1;0
2020-07-02 02:30:00;7;8;2;2;0;1;0;5;3;0;0;6;2;0;0;3;0
2020-07-02 02:45:00;5;5;1;0;0;0;1;3;3;5;1;2;6;1;0;0;0
2020-07-02 03:00:00;9;7;2;0;0;0;2;4;5;2;1;2;4;1;6;1;0
2020-07-02 03:15:00;6;3;0;0;0;0;0;3;1;2;0;7;8;0;0;1;0
2020-07-02 03:30:00;5;10;1;1;0;1;1;3;0;5;0;1;0;1;0;3;0
2020-07-02 03:45:00;9;4;0;1;0;0;0;2;3;1;0;1;5;2;0;3;0
2020-07-02 04:00:00;8;4;0;0;0;2;0;3;2;1;0;3;4;0;7;0;0
2020-07-02 04:15:00;9;7;2;0;0;1;0;4;5;7;3;3;3;1;0;1;0
2020-07-02 04:30:00;11;15;9;0;1;3;1;6;8;4;1;8;4;2;5;1;0
2020-07-02 04:45:00;20;23;8;0;0;0;1;7;10;5;1;12;12;4;1;3;0
2020-07-02 05:00:00;20;46;35;0;0;0;0;7;14;7;5;26;10;5;10;0;0
2020-07-02 05:15:00;32;67;67;0;0;1;0;18;27;10;8;36;15;9;7;0;0
2020-07-02 05:30:00;64;74;83;0;0;0;1;19;33;25;10;41;16;8;20;0;0
2020-07-02 05:45:00;69;67;53;2;0;0;0;29;52;24;16;38;13;13;4;5;0
2020-07-02 06:00:00;62;53;60;1;1;0;0;42;57;22;14;33;28;7;15;2;0
2020-07-02 06:15:00;88;65;61;3;1;1;1;67;47;23;21;39;26;17;25;8;0
2020-07-02 06:30:00;102;90;92;5;0;3;0;49;44;22;17;59;38;29;9;8;0
2020-07-02 06:45:00;117;69;83;10;0;2;0;42;56;28;25;69;55;36;17;16;0
2020-07-02 07:00:00;99;91;103;8;0;2;1;55;63;20;9;79;58;53;6;16;0
2020-07-02 07:15:00;84;120;126;14;1;0;2;100;95;23;21;79;69;62;5;24;0
2020-07-02 07:30:00;94;114;116;22;0;2;2;85;100;35;32;67;68;61;20;36;0
2020-07-02 07:45:00;123;127;136;9;0;3;0;83;83;36;23;76;66;43;25;24;0
2020-07-02 08:00:00;87;76;83;15;0;2;1;79;94;36;35;74;55;44;49;25;0
2020-07-02 08:15:00;91;91;93;16;1;2;1;106;80;32;30;64;54;41;11;17;0
2020-07-02 08:30:00;101;70;98;13;0;1;2;147;76;41;32;66;52;47;13;28;0
2020-07-02 08:45:00;67;87;74;13;0;2;3;63;75;28;24;53;55;43;19;22;0
2020-07-02 09:00:00;77;73;62;6;0;4;2;56;71;34;29;54;51;33;15;8;0
2020-07-02 09:15:00;93;84;73;5;1;0;0;50;56;29;15;69;43;37;21;13;0
2020-07-02 09:30:00;83;78;76;9;3;2;0;79;65;36;22;73;51;39;11;14;0
2020-07-02 09:45:00;83;91;82;9;0;4;4;73;85;31;25;60;35;39;9;15;0
