DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-08-30 00:00:00;18;20;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 00:15:00;27;31;23;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 00:30:00;19;21;15;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 00:45:00;20;10;20;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 01:00:00;22;9;22;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 01:15:00;17;18;16;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 01:30:00;11;3;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 01:45:00;12;16;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 02:00:00;12;10;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 02:15:00;10;8;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 02:30:00;20;10;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 02:45:00;4;7;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 03:00:00;4;9;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 03:15:00;5;4;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 03:30:00;12;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 03:45:00;5;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 04:00:00;7;2;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 04:15:00;8;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 04:30:00;2;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 04:45:00;4;4;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 05:00:00;5;2;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 05:15:00;13;1;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 05:30:00;8;8;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 05:45:00;12;10;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 06:00:00;11;9;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 06:15:00;7;7;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 06:30:00;10;8;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 06:45:00;7;5;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 07:00:00;7;4;19;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 07:15:00;9;4;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 07:30:00;13;7;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 07:45:00;8;11;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 08:00:00;10;7;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 08:15:00;18;17;22;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 08:30:00;25;12;14;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 08:45:00;16;15;14;23;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 09:00:00;17;11;20;34;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 09:15:00;27;21;31;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 09:30:00;37;27;36;45;0;4;0;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-08-30 09:45:00;34;15;27;41;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 10:00:00;30;30;39;53;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 10:15:00;37;25;37;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 10:30:00;36;36;38;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-30 10:45:00;37;38;37;71;4;3;0;2;2;4;1;0;0;0;0;0;0;0;0;0
