DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-09 00:00:00;5;4;9;5;0;3;0
2020-07-09 00:15:00;15;14;11;8;0;2;0
2020-07-09 00:30:00;7;14;18;6;0;0;0
2020-07-09 00:45:00;7;7;12;11;1;6;0
2020-07-09 01:00:00;8;4;6;5;1;1;0
2020-07-09 01:15:00;8;5;8;4;0;2;0
2020-07-09 01:30:00;5;2;8;5;0;4;0
2020-07-09 01:45:00;7;11;6;1;0;0;0
2020-07-09 02:00:00;7;5;7;2;0;0;0
2020-07-09 02:15:00;8;7;8;2;0;0;0
2020-07-09 02:30:00;1;2;6;0;1;1;0
2020-07-09 02:45:00;8;4;5;2;1;3;0
2020-07-09 03:00:00;5;4;3;8;1;1;0
2020-07-09 03:15:00;4;3;6;9;0;0;0
2020-07-09 03:30:00;6;3;6;1;0;0;0
2020-07-09 03:45:00;8;6;11;3;0;1;0
2020-07-09 04:00:00;5;6;7;6;0;1;0
2020-07-09 04:15:00;14;10;12;5;2;1;0
2020-07-09 04:30:00;16;11;13;5;3;0;0
2020-07-09 04:45:00;22;24;34;9;3;2;0
2020-07-09 05:00:00;30;27;101;43;2;10;0
2020-07-09 05:15:00;36;49;169;83;3;11;0
2020-07-09 05:30:00;55;66;208;113;9;12;0
2020-07-09 05:45:00;117;155;169;101;14;14;0
2020-07-09 06:00:00;157;198;153;107;10;16;0
2020-07-09 06:15:00;83;130;164;114;13;24;0
2020-07-09 06:30:00;78;130;219;168;29;29;0
2020-07-09 06:45:00;58;105;210;164;16;34;1
2020-07-09 07:00:00;71;90;172;152;22;39;0
2020-07-09 07:15:00;69;97;181;156;34;30;0
2020-07-09 07:30:00;90;116;206;208;88;48;0
2020-07-09 07:45:00;95;144;253;196;60;40;0
2020-07-09 08:00:00;88;113;199;159;17;41;0
2020-07-09 08:15:00;77;124;156;139;22;32;0
2020-07-09 08:30:00;71;115;185;135;50;33;0
2020-07-09 08:45:00;82;115;120;127;12;31;0
2020-07-09 09:00:00;71;101;109;114;25;20;0
2020-07-09 09:15:00;83;109;123;136;63;18;0
2020-07-09 09:30:00;86;114;104;102;195;22;0
2020-07-09 09:45:00;81;110;133;120;22;17;0
2020-07-09 10:00:00;96;117;109;102;19;20;0
2020-07-09 10:15:00;89;115;121;115;17;26;0
2020-07-09 10:30:00;75;119;104;100;27;30;1
2020-07-09 10:45:00;95;132;125;135;41;26;0
2020-07-09 11:00:00;98;147;106;126;20;18;0
2020-07-09 11:15:00;95;129;104;110;21;29;0
2020-07-09 11:30:00;89;131;123;123;23;26;0
2020-07-09 11:45:00;116;175;119;113;16;27;0
2020-07-09 12:00:00;119;172;141;118;17;33;0
2020-07-09 12:15:00;79;134;112;100;12;28;0
2020-07-09 12:30:00;91;152;124;102;15;25;0
2020-07-09 12:45:00;101;153;148;121;15;21;0
2020-07-09 13:00:00;126;161;152;113;92;23;1
2020-07-09 13:15:00;103;160;170;119;12;22;0
2020-07-09 13:30:00;118;173;221;180;18;39;0
2020-07-09 13:45:00;132;169;201;156;33;34;4
2020-07-09 14:00:00;193;241;145;146;14;34;0
2020-07-09 14:15:00;213;258;111;88;20;11;0
2020-07-09 14:30:00;219;280;133;139;32;27;3
2020-07-09 14:45:00;140;220;100;122;21;16;4
2020-07-09 15:00:00;150;199;122;127;22;31;0
2020-07-09 15:15:00;158;211;102;124;20;21;0
2020-07-09 15:30:00;147;232;115;146;21;20;0
2020-07-09 15:45:00;146;233;111;150;204;27;1
2020-07-09 16:00:00;172;226;110;133;25;30;1
2020-07-09 16:15:00;152;249;124;154;19;37;1
2020-07-09 16:30:00;172;234;96;130;21;32;0
2020-07-09 16:45:00;140;202;142;162;26;27;3
2020-07-09 17:00:00;133;183;123;156;20;23;2
2020-07-09 17:15:00;149;226;102;143;14;25;0
2020-07-09 17:30:00;132;188;114;144;16;33;0
2020-07-09 17:45:00;122;172;110;139;30;27;0
2020-07-09 18:00:00;130;162;107;126;12;29;0
2020-07-09 18:15:00;105;150;110;121;11;38;0
2020-07-09 18:30:00;105;158;94;112;13;22;0
2020-07-09 18:45:00;94;130;93;99;17;35;0
2020-07-09 19:00:00;70;119;85;97;15;26;4
2020-07-09 19:15:00;74;114;87;91;12;18;1
2020-07-09 19:30:00;87;126;87;74;16;20;0
2020-07-09 19:45:00;62;102;82;77;13;19;0
2020-07-09 20:00:00;86;112;86;87;10;14;0
2020-07-09 20:15:00;66;87;73;63;5;11;0
2020-07-09 20:30:00;54;74;99;56;4;8;0
2020-07-09 20:45:00;55;79;108;65;8;17;0
2020-07-09 21:00:00;51;66;154;78;3;17;0
2020-07-09 21:15:00;56;73;227;102;5;18;0
2020-07-09 21:30:00;60;78;140;78;4;13;0
2020-07-09 21:45:00;137;159;61;39;3;19;0
2020-07-09 22:00:00;154;173;53;38;3;7;0
2020-07-09 22:15:00;120;121;48;44;2;5;0
2020-07-09 22:30:00;45;55;47;35;2;6;0
2020-07-09 22:45:00;38;49;32;42;2;6;0
2020-07-09 23:00:00;41;34;32;24;0;6;0
2020-07-09 23:15:00;28;27;27;16;1;4;0
2020-07-09 23:30:00;12;27;20;10;1;4;0
2020-07-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
