DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-02 00:00:00;13;14;15;9;0;1;0
2020-07-02 00:15:00;9;25;14;15;0;0;0
2020-07-02 00:30:00;8;7;15;5;2;1;0
2020-07-02 00:45:00;9;13;10;6;1;3;0
2020-07-02 01:00:00;4;7;10;8;0;0;0
2020-07-02 01:15:00;7;11;17;11;0;2;0
2020-07-02 01:30:00;6;9;5;9;0;0;0
2020-07-02 01:45:00;12;8;4;4;0;1;0
2020-07-02 02:00:00;8;7;8;3;1;0;0
2020-07-02 02:15:00;7;7;9;5;0;2;0
2020-07-02 02:30:00;11;8;4;4;0;3;0
2020-07-02 02:45:00;3;5;2;1;0;0;0
2020-07-02 03:00:00;7;8;3;5;1;2;0
2020-07-02 03:15:00;7;5;10;7;0;1;0
2020-07-02 03:30:00;6;7;10;5;0;0;0
2020-07-02 03:45:00;6;7;12;8;0;0;0
2020-07-02 04:00:00;9;7;9;7;0;0;0
2020-07-02 04:15:00;9;9;9;8;0;0;0
2020-07-02 04:30:00;14;8;25;8;5;4;0
2020-07-02 04:45:00;26;16;53;16;2;3;0
2020-07-02 05:00:00;28;34;117;52;2;9;0
2020-07-02 05:15:00;40;37;228;114;3;24;0
2020-07-02 05:30:00;55;78;234;124;10;26;0
2020-07-02 05:45:00;106;130;158;87;12;7;0
2020-07-02 06:00:00;143;183;167;85;11;15;0
2020-07-02 06:15:00;115;149;185;132;21;19;0
2020-07-02 06:30:00;82;108;209;169;14;35;0
2020-07-02 06:45:00;73;114;211;169;16;29;0
2020-07-02 07:00:00;78;89;198;160;15;26;0
2020-07-02 07:15:00;71;114;230;193;31;34;0
2020-07-02 07:30:00;90;121;229;218;46;55;0
2020-07-02 07:45:00;83;131;248;190;28;49;0
2020-07-02 08:00:00;90;133;210;155;18;31;0
2020-07-02 08:15:00;86;135;182;166;29;31;5
2020-07-02 08:30:00;85;115;180;142;21;34;3
2020-07-02 08:45:00;76;128;146;143;18;20;0
2020-07-02 09:00:00;84;117;109;114;24;19;0
2020-07-02 09:15:00;79;131;118;128;22;18;0
2020-07-02 09:30:00;77;110;134;132;23;25;0
2020-07-02 09:45:00;72;93;112;104;27;15;0
2020-07-02 10:00:00;80;127;130;111;31;21;0
2020-07-02 10:15:00;82;125;110;118;11;25;0
2020-07-02 10:30:00;92;129;121;115;93;17;2
2020-07-02 10:45:00;83;132;123;118;19;17;0
2020-07-02 11:00:00;95;153;134;127;18;21;0
2020-07-02 11:15:00;110;140;110;138;18;26;0
2020-07-02 11:30:00;95;143;111;129;21;25;8
2020-07-02 11:45:00;93;153;128;118;13;28;0
2020-07-02 12:00:00;93;129;121;115;11;24;0
2020-07-02 12:15:00;116;160;115;93;14;28;0
2020-07-02 12:30:00;93;131;151;129;19;23;0
2020-07-02 12:45:00;95;145;115;124;13;23;0
2020-07-02 13:00:00;99;136;165;135;21;19;0
2020-07-02 13:15:00;111;162;159;126;42;19;0
2020-07-02 13:30:00;122;161;199;158;19;28;3
2020-07-02 13:45:00;133;162;162;142;17;34;0
2020-07-02 14:00:00;162;240;149;135;21;31;0
2020-07-02 14:15:00;203;269;121;132;21;21;1
2020-07-02 14:30:00;224;289;118;144;25;38;0
2020-07-02 14:45:00;225;302;121;127;182;29;1
2020-07-02 15:00:00;178;258;136;157;22;25;0
2020-07-02 15:15:00;198;259;122;132;17;32;0
2020-07-02 15:30:00;180;257;123;149;23;26;0
2020-07-02 15:45:00;165;236;126;178;18;29;0
2020-07-02 16:00:00;184;256;127;152;22;34;0
2020-07-02 16:15:00;196;260;143;144;26;30;0
2020-07-02 16:30:00;199;258;129;159;22;38;2
2020-07-02 16:45:00;180;255;146;158;19;21;0
2020-07-02 17:00:00;163;228;119;165;32;17;0
2020-07-02 17:15:00;174;247;133;164;148;30;0
2020-07-02 17:30:00;157;197;100;129;25;23;2
2020-07-02 17:45:00;147;212;116;137;62;34;4
2020-07-02 18:00:00;135;196;110;134;9;32;0
2020-07-02 18:15:00;141;196;115;119;15;29;11
2020-07-02 18:30:00;116;160;91;119;14;22;21
2020-07-02 18:45:00;102;139;109;103;16;21;1
2020-07-02 19:00:00;101;152;106;91;10;31;0
2020-07-02 19:15:00;86;102;86;94;18;20;0
2020-07-02 19:30:00;68;95;73;66;13;22;0
2020-07-02 19:45:00;68;88;70;68;7;19;0
2020-07-02 20:00:00;84;102;78;75;90;17;0
2020-07-02 20:15:00;67;96;74;72;4;9;0
2020-07-02 20:30:00;59;69;71;69;4;7;0
2020-07-02 20:45:00;55;71;100;54;5;7;0
2020-07-02 21:00:00;33;50;162;83;8;15;0
2020-07-02 21:15:00;48;71;205;91;5;20;0
2020-07-02 21:30:00;47;67;130;73;6;12;0
2020-07-02 21:45:00;93;119;69;57;2;15;0
2020-07-02 22:00:00;140;157;44;27;6;3;0
2020-07-02 22:15:00;81;91;46;43;3;9;0
2020-07-02 22:30:00;40;52;38;24;1;3;0
2020-07-02 22:45:00;40;37;36;27;7;1;0
2020-07-02 23:00:00;30;37;25;26;2;3;0
2020-07-02 23:15:00;22;33;27;22;1;8;0
2020-07-02 23:30:00;15;18;20;15;1;0;0
2020-07-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
