DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-01-30 00:00:00;1;4;3;0;0;12;0;0;12;0;0;0;0;0;0;0;0
2020-01-30 00:15:00;1;5;1;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-01-30 00:30:00;2;6;2;0;0;8;0;0;7;0;1;0;0;0;0;0;0
2020-01-30 00:45:00;0;6;2;0;0;5;0;0;6;0;1;0;0;0;0;0;0
2020-01-30 01:00:00;0;4;5;0;0;4;0;0;4;1;0;0;0;0;0;0;0
2020-01-30 01:15:00;2;5;1;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-01-30 01:30:00;0;3;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-30 01:45:00;0;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-01-30 02:00:00;0;2;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-01-30 02:15:00;0;4;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-30 02:30:00;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-30 02:45:00;0;5;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-01-30 03:00:00;0;4;0;1;1;3;1;0;4;1;0;0;0;0;0;0;0
2020-01-30 03:15:00;1;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-30 03:30:00;1;6;0;0;0;4;0;0;4;0;0;1;0;0;0;0;0
2020-01-30 03:45:00;0;6;0;0;0;6;0;0;6;1;0;0;0;0;0;0;0
2020-01-30 04:00:00;2;5;1;0;0;2;0;0;2;0;1;1;0;0;0;0;0
2020-01-30 04:15:00;1;8;0;0;0;6;0;0;7;1;0;2;0;0;0;0;0
2020-01-30 04:30:00;3;8;0;0;0;10;2;0;7;2;0;1;0;0;0;0;0
2020-01-30 04:45:00;1;15;3;0;0;4;0;0;4;1;1;1;0;0;0;0;0
2020-01-30 05:00:00;2;16;2;0;1;8;0;1;10;1;1;3;0;0;0;0;0
2020-01-30 05:15:00;0;14;4;1;1;16;1;1;17;2;0;1;0;0;0;0;0
2020-01-30 05:30:00;5;25;16;1;1;23;1;0;20;1;1;2;0;0;0;0;0
2020-01-30 05:45:00;16;46;15;5;3;43;6;0;46;4;3;2;0;0;0;0;0
2020-01-30 06:00:00;10;33;12;1;0;66;2;0;59;2;3;6;0;0;0;0;0
2020-01-30 06:15:00;5;36;21;4;4;74;5;4;75;6;4;4;0;0;0;0;0
2020-01-30 06:30:00;6;47;35;8;6;108;5;3;106;6;6;6;0;0;0;0;0
2020-01-30 06:45:00;16;54;32;1;1;142;2;1;145;4;2;2;0;0;0;0;0
2020-01-30 07:00:00;8;57;45;6;4;170;7;2;170;8;3;8;0;0;0;0;0
2020-01-30 07:15:00;4;60;44;9;7;187;11;4;186;12;2;3;0;0;0;0;0
2020-01-30 07:30:00;15;86;50;14;9;146;15;7;146;21;8;5;0;0;0;0;0
2020-01-30 07:45:00;8;67;58;10;10;142;12;7;144;14;1;12;0;0;0;0;0
2020-01-30 08:00:00;11;60;49;8;10;130;11;5;126;14;7;12;0;0;0;0;0
2020-01-30 08:15:00;10;67;41;7;2;128;8;1;127;6;4;6;0;0;0;0;0
2020-01-30 08:30:00;12;48;46;4;2;137;5;1;135;6;4;8;0;0;0;0;0
2020-01-30 08:45:00;6;45;34;7;3;132;8;0;126;7;3;10;1;0;0;0;0
2020-01-30 09:00:00;7;52;29;5;4;101;4;1;103;4;2;10;0;0;0;0;0
2020-01-30 09:15:00;6;50;42;2;1;87;4;0;92;4;3;10;0;0;0;0;0
2020-01-30 09:30:00;8;49;27;7;4;81;9;0;80;9;4;8;1;0;0;0;0
2020-01-30 09:45:00;7;70;32;4;4;92;8;3;92;4;3;3;0;0;0;0;0
2020-01-30 10:00:00;9;58;34;4;4;71;7;4;69;9;2;11;0;0;0;0;0
2020-01-30 10:15:00;9;61;46;10;7;61;10;0;70;7;1;9;0;0;0;0;0
2020-01-30 10:30:00;6;57;33;1;3;54;4;1;52;4;2;3;0;0;0;0;0
2020-01-30 10:45:00;7;57;40;1;0;52;4;0;56;0;3;9;0;0;0;0;0
2020-01-30 11:00:00;4;52;46;5;0;63;6;0;69;6;5;3;4;0;0;0;0
2020-01-30 11:15:00;14;77;43;3;3;69;3;1;70;2;2;2;0;0;0;0;0
2020-01-30 11:30:00;9;74;34;5;4;64;7;2;71;5;6;7;0;0;0;0;0
2020-01-30 11:45:00;11;94;54;6;5;58;12;1;63;4;5;6;1;0;0;0;0
2020-01-30 12:00:00;8;87;48;6;3;52;8;2;55;8;9;4;0;0;0;0;0
2020-01-30 12:15:00;5;92;40;4;2;68;7;1;67;7;4;8;0;0;0;0;0
2020-01-30 12:30:00;7;84;43;2;2;46;4;1;51;2;7;6;2;0;0;0;0
2020-01-30 12:45:00;13;86;46;2;3;43;8;3;46;2;5;10;0;0;0;0;0
2020-01-30 13:00:00;10;82;59;3;3;40;4;2;42;3;4;7;0;0;0;0;0
2020-01-30 13:15:00;10;86;60;3;1;49;3;1;48;1;6;14;0;0;0;0;0
2020-01-30 13:30:00;12;76;48;6;0;47;9;0;50;5;13;10;0;0;0;0;0
2020-01-30 13:45:00;11;94;58;4;5;54;3;5;55;3;7;4;0;0;0;0;0
2020-01-30 14:00:00;6;95;54;3;41;54;2;0;54;0;5;5;0;0;0;0;0
2020-01-30 14:15:00;7;82;47;4;2;58;5;2;59;4;6;9;0;0;0;0;0
2020-01-30 14:30:00;2;96;64;6;36;72;5;3;75;5;5;6;1;0;0;0;0
2020-01-30 14:45:00;11;102;47;6;1;66;6;1;64;6;10;12;0;0;0;0;0
