DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-08-07 00:00:00;10;6;1;4;4;3;0;3
2019-08-07 00:15:00;4;5;0;4;4;8;0;7
2019-08-07 00:30:00;6;7;5;1;2;0;0;5
2019-08-07 00:45:00;5;5;3;2;3;1;0;3
2019-08-07 01:00:00;2;2;0;6;2;2;0;1
2019-08-07 01:15:00;2;3;2;2;1;1;0;1
2019-08-07 01:30:00;2;2;0;2;2;1;0;2
2019-08-07 01:45:00;5;0;1;2;3;0;0;1
2019-08-07 02:00:00;2;3;0;1;2;3;0;0
2019-08-07 02:15:00;3;0;0;2;1;0;0;0
2019-08-07 02:30:00;4;3;0;1;2;2;0;0
2019-08-07 02:45:00;1;3;1;0;1;2;0;0
2019-08-07 03:00:00;1;1;1;1;1;0;0;0
2019-08-07 03:15:00;3;2;0;1;1;0;0;0
2019-08-07 03:30:00;3;2;0;3;0;0;0;1
2019-08-07 03:45:00;1;1;1;1;2;1;0;1
2019-08-07 04:00:00;1;0;3;0;0;2;0;0
2019-08-07 04:15:00;2;7;3;2;1;0;0;1
2019-08-07 04:30:00;1;3;2;1;1;3;0;2
2019-08-07 04:45:00;5;4;4;3;1;3;0;1
2019-08-07 05:00:00;9;13;16;7;6;6;0;4
2019-08-07 05:15:00;14;32;60;7;5;27;0;6
2019-08-07 05:30:00;29;24;20;9;7;16;0;24
2019-08-07 05:45:00;36;37;41;51;19;12;0;13
2019-08-07 06:00:00;30;28;29;25;12;9;0;10
2019-08-07 06:15:00;32;31;41;13;12;22;0;21
2019-08-07 06:30:00;45;39;57;20;9;24;0;35
2019-08-07 06:45:00;47;41;49;17;12;34;0;37
2019-08-07 07:00:00;48;43;47;17;42;26;0;36
2019-08-07 07:15:00;46;48;64;7;11;30;0;36
2019-08-07 07:30:00;57;65;64;26;15;23;0;42
2019-08-07 07:45:00;74;55;68;22;20;32;0;52
2019-08-07 08:00:00;68;47;60;19;17;33;0;39
2019-08-07 08:15:00;57;52;66;20;21;22;0;39
2019-08-07 08:30:00;75;46;67;20;23;24;0;42
2019-08-07 08:45:00;44;45;44;12;33;33;0;43
2019-08-07 09:00:00;44;37;44;23;24;19;0;34
2019-08-07 09:15:00;48;36;33;19;22;18;0;43
2019-08-07 09:30:00;51;45;29;18;20;25;0;31
2019-08-07 09:45:00;59;51;31;27;26;32;0;30
2019-08-07 10:00:00;47;39;24;22;25;21;0;27
2019-08-07 10:15:00;63;41;29;26;30;22;0;33
2019-08-07 10:30:00;59;37;22;30;53;19;0;35
2019-08-07 10:45:00;57;44;24;22;50;25;0;33
2019-08-07 11:00:00;55;51;32;25;33;28;0;49
2019-08-07 11:15:00;69;37;33;24;76;28;0;33
2019-08-07 11:30:00;58;52;24;40;60;28;0;38
2019-08-07 11:45:00;70;63;25;35;43;27;0;44
2019-08-07 12:00:00;35;45;22;31;33;27;0;43
