DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-11-04 00:00:00;13;16;4;1;11;12;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 00:15:00;11;13;9;3;15;19;5;8;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 00:30:00;5;8;7;0;12;19;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 00:45:00;10;12;5;1;6;6;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 01:00:00;4;11;5;0;6;4;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 01:15:00;5;7;3;1;3;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 01:30:00;3;6;4;0;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 01:45:00;0;1;2;0;10;8;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 02:00:00;6;7;3;0;8;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 02:15:00;7;13;7;0;7;7;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 02:30:00;8;8;2;0;8;6;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 02:45:00;2;2;3;1;4;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 03:00:00;2;4;8;0;8;12;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 03:15:00;3;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 03:30:00;4;7;2;1;5;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 03:45:00;5;3;2;1;5;7;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 04:00:00;5;5;1;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 04:15:00;17;17;2;1;24;19;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 04:30:00;15;14;7;1;9;11;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 04:45:00;21;18;8;1;18;17;4;9;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 05:00:00;36;34;17;5;37;27;10;19;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 05:15:00;57;66;34;8;49;32;19;31;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 05:30:00;56;83;44;9;41;29;25;42;0;1;0;0;0;0;0;0;0;0;0
2019-11-04 05:45:00;77;96;52;8;56;46;26;47;0;0;0;0;0;0;0;0;0;0;0
2019-11-04 06:00:00;77;87;54;12;51;48;31;71;0;1;0;0;0;0;0;4;0;0;0
2019-11-04 06:15:00;74;96;76;8;69;59;37;64;5;3;0;0;0;0;0;6;0;0;0
2019-11-04 06:30:00;94;137;88;27;76;72;38;84;3;0;0;0;0;0;0;1;0;0;0
2019-11-04 06:45:00;100;120;85;18;86;83;34;84;3;3;0;0;0;0;0;5;0;0;0
2019-11-04 07:00:00;112;146;83;23;68;66;44;88;5;2;0;0;0;0;0;21;4;0;0
