DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-01-28 00:00:00;1;6;3;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:15:00;5;3;2;2;1;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:30:00;2;4;4;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:45:00;3;3;3;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:00:00;1;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:15:00;4;6;4;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:30:00;3;5;2;0;0;3;4;0;0;0;1;0;0;0;0;0;0;0
2020-01-28 01:45:00;0;4;4;1;2;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:00:00;0;3;3;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:15:00;4;3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:30:00;5;3;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:45:00;3;4;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:00:00;1;2;3;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:15:00;5;9;1;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:30:00;1;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:45:00;3;6;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:00:00;5;3;1;3;3;3;5;1;0;0;1;0;0;0;0;0;0;0
2020-01-28 04:15:00;6;7;2;1;2;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:30:00;3;9;2;6;6;3;10;0;0;0;1;0;0;0;0;0;0;0
2020-01-28 04:45:00;30;27;5;7;6;6;10;1;0;0;0;0;0;0;0;0;0;0
2020-01-28 05:00:00;45;71;4;18;18;5;19;2;0;0;3;0;0;0;4;9;0;0
2020-01-28 05:15:00;85;131;13;27;24;12;34;2;2;1;11;8;0;0;26;0;0;0
2020-01-28 05:30:00;100;137;4;34;26;19;45;6;3;6;4;6;1;0;38;0;0;0
2020-01-28 05:45:00;74;78;11;48;24;79;133;7;4;3;7;14;0;0;23;3;0;0
2020-01-28 06:00:00;67;60;20;31;8;79;149;2;5;3;6;9;8;0;29;3;0;0
2020-01-28 06:15:00;61;58;10;41;4;33;90;2;9;6;0;4;0;0;5;0;0;0
2020-01-28 06:30:00;81;83;7;62;5;38;87;0;3;3;6;10;0;0;21;16;0;0
2020-01-28 06:45:00;81;102;9;62;7;33;83;0;10;7;7;4;0;0;11;0;0;0
2020-01-28 07:00:00;75;104;13;41;3;32;81;2;8;7;8;2;0;0;10;1;0;0
2020-01-28 07:15:00;66;78;8;45;4;42;84;2;9;7;8;3;0;1;16;0;0;0
2020-01-28 07:30:00;80;85;18;54;9;48;92;0;4;5;11;12;0;0;23;1;0;1
2020-01-28 07:45:00;75;88;14;68;6;51;89;2;6;9;12;29;0;0;14;2;0;0
2020-01-28 08:00:00;72;73;12;62;2;44;104;4;3;4;9;10;0;0;9;0;0;0
2020-01-28 08:15:00;71;59;16;49;8;43;98;4;2;7;13;20;0;0;10;0;0;0
2020-01-28 08:30:00;57;50;17;31;6;40;72;13;3;3;11;11;0;0;13;0;0;0
2020-01-28 08:45:00;57;48;17;28;5;36;57;4;2;2;16;4;0;0;14;0;0;0
2020-01-28 09:00:00;52;43;8;18;7;21;39;3;3;5;10;3;0;0;5;0;0;0
2020-01-28 09:15:00;34;22;10;23;2;33;37;8;2;2;17;3;0;0;18;0;0;0
2020-01-28 09:30:00;56;36;13;18;3;29;44;17;2;3;14;4;0;0;11;0;0;0
2020-01-28 09:45:00;44;32;21;22;9;34;47;11;1;5;15;11;0;0;3;0;0;0
2020-01-28 10:00:00;35;32;11;18;6;22;35;9;2;3;6;0;0;0;5;0;0;0
2020-01-28 10:15:00;44;26;12;17;6;37;52;14;3;2;12;12;0;0;3;0;0;0
2020-01-28 10:30:00;36;36;17;19;9;41;38;13;3;3;4;1;0;0;9;0;1;0
2020-01-28 10:45:00;46;36;20;16;8;30;45;17;1;1;15;4;0;0;15;0;0;3
2020-01-28 11:00:00;44;35;22;18;6;26;49;10;2;4;12;0;0;0;10;4;1;0
2020-01-28 11:15:00;53;40;18;22;3;31;45;7;2;4;18;0;0;0;8;0;0;0
2020-01-28 11:30:00;36;32;24;11;8;29;46;9;3;6;6;0;0;0;11;3;0;0
2020-01-28 11:45:00;42;36;20;12;3;26;51;5;2;4;8;9;0;0;16;0;0;0
2020-01-28 12:00:00;54;46;24;32;6;32;43;7;3;2;8;2;0;0;16;1;0;0
2020-01-28 12:15:00;49;37;24;10;4;33;55;8;2;2;10;5;0;0;8;3;0;0
2020-01-28 12:30:00;56;56;24;15;10;30;58;17;4;5;6;6;0;0;16;0;0;0
2020-01-28 12:45:00;62;46;19;27;10;29;57;14;1;2;9;2;0;0;13;0;0;0
2020-01-28 13:00:00;59;69;18;21;7;37;48;11;2;3;9;5;0;0;10;11;0;0
2020-01-28 13:15:00;108;95;15;26;11;27;52;10;2;4;13;8;0;0;24;0;0;0
2020-01-28 13:30:00;104;125;24;48;13;48;76;16;7;5;13;18;0;0;32;3;0;0
2020-01-28 13:45:00;82;103;22;40;10;55;84;12;13;25;19;19;0;0;50;0;0;0
2020-01-28 14:00:00;75;67;24;43;9;89;128;16;7;8;11;23;0;0;39;8;0;1
2020-01-28 14:15:00;66;45;32;32;4;130;152;16;7;8;13;25;4;0;38;10;0;0
2020-01-28 14:30:00;65;49;52;22;4;76;109;8;2;11;3;16;0;0;22;0;0;0
2020-01-28 14:45:00;52;41;35;16;5;61;83;17;3;6;6;9;0;0;25;3;0;0
2020-01-28 15:00:00;71;54;35;17;6;62;86;16;1;9;5;10;10;0;39;0;0;0
2020-01-28 15:15:00;90;79;38;23;5;68;95;11;4;8;8;19;0;0;20;0;0;0
2020-01-28 15:30:00;71;45;39;25;6;70;101;15;2;6;3;11;0;0;12;0;0;0
2020-01-28 15:45:00;78;52;44;23;8;53;73;12;3;3;7;4;0;0;7;0;0;0
2020-01-28 16:00:00;80;55;45;22;4;58;82;18;2;5;9;10;0;2;26;0;0;0
2020-01-28 16:15:00;74;68;33;19;6;57;67;13;3;6;6;14;0;0;8;0;0;0
