DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-02-02 00:00:00;56;35;3;3;0;0;0
2020-02-02 00:15:00;56;32;0;0;0;0;0
2020-02-02 00:30:00;79;44;1;1;0;0;0
2020-02-02 00:45:00;55;36;3;3;0;0;0
2020-02-02 01:00:00;50;38;3;3;0;0;0
2020-02-02 01:15:00;59;35;0;0;0;0;0
2020-02-02 01:30:00;43;34;0;0;0;0;0
2020-02-02 01:45:00;75;22;2;2;0;0;0
2020-02-02 02:00:00;49;21;0;0;0;0;0
2020-02-02 02:15:00;27;19;0;0;0;0;0
2020-02-02 02:30:00;15;13;0;0;0;0;0
2020-02-02 02:45:00;21;16;0;0;0;0;0
2020-02-02 03:00:00;34;26;1;1;0;0;0
2020-02-02 03:15:00;23;21;0;0;0;0;0
2020-02-02 03:30:00;19;16;0;0;0;0;0
2020-02-02 03:45:00;8;9;0;0;0;0;0
2020-02-02 04:00:00;15;16;0;0;0;0;0
2020-02-02 04:15:00;15;10;0;0;0;0;0
2020-02-02 04:30:00;26;9;0;0;0;0;0
2020-02-02 04:45:00;10;11;0;0;0;0;0
2020-02-02 05:00:00;17;17;2;2;0;0;0
2020-02-02 05:15:00;18;15;0;0;0;0;0
2020-02-02 05:30:00;27;22;1;1;0;0;0
2020-02-02 05:45:00;26;10;0;0;0;0;0
2020-02-02 06:00:00;19;22;0;0;0;0;0
2020-02-02 06:15:00;14;23;0;0;0;0;0
2020-02-02 06:30:00;22;20;0;0;0;0;0
2020-02-02 06:45:00;12;16;0;0;0;0;0
2020-02-02 07:00:00;20;15;0;0;0;0;0
2020-02-02 07:15:00;22;22;1;1;0;0;0
2020-02-02 07:30:00;27;31;0;0;0;0;0
2020-02-02 07:45:00;40;35;4;4;0;0;0
2020-02-02 08:00:00;27;31;2;2;0;0;0
2020-02-02 08:15:00;27;29;2;2;0;0;0
2020-02-02 08:30:00;58;53;1;1;0;0;0
2020-02-02 08:45:00;52;39;2;2;0;0;0
2020-02-02 09:00:00;71;54;4;4;0;0;0
2020-02-02 09:15:00;55;74;2;2;0;0;0
2020-02-02 09:30:00;72;90;9;9;0;0;0
2020-02-02 09:45:00;103;97;8;8;0;0;0
2020-02-02 10:00:00;113;78;5;5;0;0;0
2020-02-02 10:15:00;73;80;11;11;0;0;0
2020-02-02 10:30:00;94;111;3;3;0;0;0
2020-02-02 10:45:00;106;103;4;4;0;0;0
2020-02-02 11:00:00;114;89;4;4;0;0;0
2020-02-02 11:15:00;95;102;11;11;0;0;0
2020-02-02 11:30:00;120;111;8;8;0;0;0
2020-02-02 11:45:00;112;115;4;4;0;0;0
2020-02-02 12:00:00;133;133;8;8;0;0;0
2020-02-02 12:15:00;120;111;4;4;0;0;0
2020-02-02 12:30:00;129;100;4;4;0;0;0
2020-02-02 12:45:00;89;93;5;5;0;0;0
2020-02-02 13:00:00;134;98;8;8;0;0;0
2020-02-02 13:15:00;125;120;5;5;0;0;0
2020-02-02 13:30:00;127;148;5;5;0;0;0
2020-02-02 13:45:00;125;126;5;5;0;0;0
2020-02-02 14:00:00;177;117;7;7;0;0;0
2020-02-02 14:15:00;121;103;16;16;2;0;0
2020-02-02 14:30:00;155;160;12;12;10;0;0
2020-02-02 14:45:00;122;136;4;4;1;0;0
2020-02-02 15:00:00;153;134;13;13;0;0;0
2020-02-02 15:15:00;123;80;10;10;0;0;0
2020-02-02 15:30:00;125;151;5;5;5;0;0
2020-02-02 15:45:00;100;107;8;8;0;0;0
2020-02-02 16:00:00;131;141;5;5;0;0;0
2020-02-02 16:15:00;136;115;8;8;0;0;0
2020-02-02 16:30:00;165;162;7;7;8;0;0
2020-02-02 16:45:00;159;148;5;5;3;0;0
2020-02-02 17:00:00;160;144;7;7;0;0;0
2020-02-02 17:15:00;142;120;4;4;1;0;0
2020-02-02 17:30:00;134;141;2;2;8;0;0
2020-02-02 17:45:00;133;124;7;7;0;0;0
2020-02-02 18:00:00;152;162;10;10;7;0;0
2020-02-02 18:15:00;138;151;3;3;0;0;0
2020-02-02 18:30:00;125;126;6;6;0;0;0
2020-02-02 18:45:00;122;133;7;7;0;0;0
2020-02-02 19:00:00;125;141;6;6;0;0;0
2020-02-02 19:15:00;130;110;5;5;4;0;0
2020-02-02 19:30:00;125;128;6;6;0;0;0
2020-02-02 19:45:00;109;104;8;8;0;0;0
2020-02-02 20:00:00;113;107;5;5;0;0;0
2020-02-02 20:15:00;85;82;1;1;0;0;0
2020-02-02 20:30:00;102;95;2;2;0;0;0
2020-02-02 20:45:00;72;62;10;10;0;0;0
2020-02-02 21:00:00;88;64;1;1;0;0;0
2020-02-02 21:15:00;62;56;5;5;0;0;0
2020-02-02 21:30:00;66;78;3;3;0;0;0
2020-02-02 21:45:00;66;49;3;3;0;0;0
2020-02-02 22:00:00;60;77;1;1;0;0;0
2020-02-02 22:15:00;55;55;1;1;0;0;0
2020-02-02 22:30:00;48;62;3;3;0;0;0
2020-02-02 22:45:00;36;30;0;0;0;0;0
2020-02-02 23:00:00;35;24;0;0;0;0;0
2020-02-02 23:15:00;27;17;1;1;0;0;0
2020-02-02 23:30:00;33;25;2;2;0;0;0
2020-02-02 23:45:00;17;13;2;2;0;0;0
