DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-09-24 00:00:00;0;4;5;6;4;0;0
2020-09-24 00:15:00;0;7;3;10;4;3;3
2020-09-24 00:30:00;0;9;5;7;4;0;0
2020-09-24 00:45:00;0;7;2;7;2;0;0
2020-09-24 01:00:00;0;5;2;2;3;0;0
2020-09-24 01:15:00;0;2;1;6;0;0;0
2020-09-24 01:30:00;0;1;4;2;2;0;0
2020-09-24 01:45:00;0;7;5;2;1;0;0
2020-09-24 02:00:00;0;5;0;5;4;0;0
2020-09-24 02:15:00;0;2;1;5;2;0;0
2020-09-24 02:30:00;0;3;1;4;2;0;0
2020-09-24 02:45:00;0;6;1;4;2;0;0
2020-09-24 03:00:00;0;5;2;7;2;0;0
2020-09-24 03:15:00;0;4;0;4;2;0;0
2020-09-24 03:30:00;0;5;0;4;0;0;0
2020-09-24 03:45:00;0;7;3;5;4;0;0
2020-09-24 04:00:00;0;7;3;7;2;0;0
2020-09-24 04:15:00;0;11;5;10;3;0;0
2020-09-24 04:30:00;1;11;6;16;6;0;0
2020-09-24 04:45:00;0;19;13;18;7;0;0
2020-09-24 05:00:00;0;56;47;24;14;0;0
2020-09-24 05:15:00;3;74;67;42;25;0;0
2020-09-24 05:30:00;4;67;73;48;31;1;1
2020-09-24 05:45:00;4;50;63;57;45;2;2
2020-09-24 06:00:00;4;48;54;58;54;5;5
2020-09-24 06:15:00;9;70;88;67;65;2;2
2020-09-24 06:30:00;11;89;115;58;61;8;8
2020-09-24 06:45:00;14;103;105;65;68;5;5
2020-09-24 07:00:00;7;110;140;63;73;4;4
2020-09-24 07:15:00;15;158;175;87;83;8;8
2020-09-24 07:30:00;34;169;164;103;99;4;4
2020-09-24 07:45:00;48;149;136;112;109;3;3
2020-09-24 08:00:00;13;126;132;116;87;5;5
2020-09-24 08:15:00;5;113;102;84;86;5;5
2020-09-24 08:30:00;9;104;105;92;93;5;5
2020-09-24 08:45:00;15;92;112;104;89;2;2
2020-09-24 09:00:00;2;102;85;93;82;3;3
2020-09-24 09:15:00;0;96;85;96;70;4;4
2020-09-24 09:30:00;9;90;107;84;73;5;5
2020-09-24 09:45:00;15;98;86;105;98;2;2
2020-09-24 10:00:00;2;99;110;105;89;3;3
2020-09-24 10:15:00;1;113;86;98;85;3;3
2020-09-24 10:30:00;4;103;99;102;90;6;6
2020-09-24 10:45:00;25;118;92;109;109;2;2
2020-09-24 11:00:00;16;107;99;109;110;3;3
2020-09-24 11:15:00;8;104;89;125;99;3;3
2020-09-24 11:30:00;32;101;106;86;100;7;7
2020-09-24 11:45:00;11;91;88;94;112;2;2
2020-09-24 12:00:00;49;103;103;106;118;4;4
2020-09-24 12:15:00;6;101;99;119;106;3;3
2020-09-24 12:30:00;12;105;99;111;98;5;5
2020-09-24 12:45:00;10;93;112;102;110;2;2
2020-09-24 13:00:00;58;120;134;106;135;3;3
2020-09-24 13:15:00;48;127;138;121;146;10;9
2020-09-24 13:30:00;7;127;129;121;116;6;7
2020-09-24 13:45:00;12;139;143;106;102;2;2
2020-09-24 14:00:00;6;113;100;115;128;3;3
2020-09-24 14:15:00;4;106;98;138;115;2;2
2020-09-24 14:30:00;8;107;110;135;157;5;5
2020-09-24 14:45:00;122;119;125;122;171;4;4
2020-09-24 15:00:00;16;112;108;132;144;3;3
2020-09-24 15:15:00;9;108;89;138;161;4;4
2020-09-24 15:30:00;35;121;113;123;134;3;3
2020-09-24 15:45:00;31;137;130;138;146;6;6
2020-09-24 16:00:00;16;113;129;125;152;3;3
2020-09-24 16:15:00;9;122;113;150;159;3;3
2020-09-24 16:30:00;4;115;107;148;150;6;6
2020-09-24 16:45:00;31;120;116;160;158;5;5
2020-09-24 17:00:00;14;129;139;139;161;3;3
2020-09-24 17:15:00;10;123;132;151;163;3;3
2020-09-24 17:30:00;19;131;115;137;161;4;4
2020-09-24 17:45:00;11;108;105;133;156;5;5
2020-09-24 18:00:00;30;118;118;127;128;3;3
2020-09-24 18:15:00;21;123;113;127;126;4;4
2020-09-24 18:30:00;11;98;105;122;119;4;4
2020-09-24 18:45:00;7;107;117;130;123;4;4
2020-09-24 19:00:00;11;92;95;82;85;3;3
2020-09-24 19:15:00;22;77;75;92;92;3;3
2020-09-24 19:30:00;27;65;71;77;79;5;5
2020-09-24 19:45:00;2;71;65;81;63;2;2
2020-09-24 20:00:00;1;72;53;85;56;2;2
2020-09-24 20:15:00;1;46;57;88;70;3;3
2020-09-24 20:30:00;4;60;51;75;49;3;3
2020-09-24 20:45:00;3;45;52;55;43;1;1
2020-09-24 21:00:00;6;55;71;65;49;3;3
2020-09-24 21:15:00;1;45;51;70;39;1;1
2020-09-24 21:30:00;4;37;39;41;30;1;1
2020-09-24 21:45:00;0;19;17;65;52;1;1
2020-09-24 22:00:00;0;21;21;71;65;2;2
2020-09-24 22:15:00;0;31;21;72;57;2;2
2020-09-24 22:30:00;0;23;17;40;36;2;2
2020-09-24 22:45:00;0;25;13;40;16;1;1
2020-09-24 23:00:00;0;29;17;25;22;2;2
2020-09-24 23:15:00;0;15;14;31;22;2;2
2020-09-24 23:30:00;0;20;15;30;21;1;1
2020-09-24 23:45:00;0;16;10;23;7;0;0
