DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-09-30 00:00:00;6;2;1;0;0;6;2;6;3;2;0
2019-09-30 00:15:00;3;3;5;0;0;12;2;12;1;3;0
2019-09-30 00:30:00;6;2;0;0;0;4;6;4;2;3;0
2019-09-30 00:45:00;8;3;3;0;0;3;4;3;1;1;0
2019-09-30 01:00:00;6;0;1;0;0;4;2;4;1;4;0
2019-09-30 01:15:00;5;2;2;0;0;3;2;3;1;2;0
2019-09-30 01:30:00;4;1;2;0;0;2;5;2;0;3;0
2019-09-30 01:45:00;3;0;0;0;0;4;2;4;0;0;0
2019-09-30 02:00:00;1;1;1;0;0;4;4;4;1;1;0
2019-09-30 02:15:00;5;8;5;0;0;1;2;1;1;6;0
2019-09-30 02:30:00;5;5;3;0;0;5;4;5;3;2;0
2019-09-30 02:45:00;6;5;2;0;0;2;2;2;4;3;0
2019-09-30 03:00:00;5;4;3;0;0;7;1;7;3;3;0
2019-09-30 03:15:00;5;2;1;0;0;4;4;4;2;4;0
2019-09-30 03:30:00;5;4;4;0;0;6;8;6;3;5;0
2019-09-30 03:45:00;8;4;4;0;0;6;4;6;1;6;0
2019-09-30 04:00:00;9;3;2;0;0;6;1;6;1;4;0
2019-09-30 04:15:00;9;2;1;0;0;8;2;8;0;1;0
2019-09-30 04:30:00;16;2;1;0;0;8;6;8;1;3;0
2019-09-30 04:45:00;21;5;3;0;0;7;5;7;0;3;0
2019-09-30 05:00:00;43;1;0;0;1;21;5;21;6;4;0
2019-09-30 05:15:00;55;5;2;0;0;20;5;20;3;5;0
2019-09-30 05:30:00;88;6;6;0;0;43;8;43;0;3;0
2019-09-30 05:45:00;87;11;10;0;0;37;10;37;7;15;0
2019-09-30 06:00:00;83;4;1;0;0;69;10;69;4;4;0
2019-09-30 06:15:00;115;5;2;0;0;59;9;59;7;3;0
2019-09-30 06:30:00;171;9;3;0;0;93;10;93;3;4;0
2019-09-30 06:45:00;206;0;1;0;0;67;15;67;4;2;0
2019-09-30 07:00:00;201;1;1;0;0;74;12;74;4;6;0
2019-09-30 07:15:00;239;5;3;0;1;70;21;70;3;3;0
2019-09-30 07:30:00;199;4;3;0;2;51;16;52;2;7;2
2019-09-30 07:45:00;281;4;3;0;3;66;15;67;6;7;0
2019-09-30 08:00:00;184;0;0;0;2;79;21;79;6;7;0
2019-09-30 08:15:00;177;7;4;0;2;58;25;60;7;7;1
2019-09-30 08:30:00;149;2;2;0;2;65;21;66;11;9;0
2019-09-30 08:45:00;154;2;1;0;4;67;32;76;11;10;0
2019-09-30 09:00:00;116;5;1;0;6;81;37;81;24;14;1
2019-09-30 09:15:00;130;3;3;1;3;63;29;62;31;19;0
2019-09-30 09:30:00;113;5;4;0;1;83;35;84;25;22;0
2019-09-30 09:45:00;130;1;1;2;4;99;26;99;25;15;0
2019-09-30 10:00:00;96;4;1;0;5;71;41;71;32;13;0
2019-09-30 10:15:00;113;3;2;0;1;86;37;87;23;11;1
2019-09-30 10:30:00;94;6;2;1;1;88;39;85;32;15;0
2019-09-30 10:45:00;107;2;2;0;3;73;39;72;38;12;0
2019-09-30 11:00:00;102;1;1;0;1;101;34;101;38;14;0
2019-09-30 11:15:00;103;6;3;1;2;74;30;74;36;5;0
2019-09-30 11:30:00;97;1;0;0;0;89;48;90;35;21;0
2019-09-30 11:45:00;117;2;0;3;2;104;42;105;35;21;0
2019-09-30 12:00:00;83;1;2;0;0;85;39;83;32;7;0
2019-09-30 12:15:00;80;0;1;0;0;86;24;86;34;18;0
2019-09-30 12:30:00;107;4;2;0;1;96;32;97;40;18;0
2019-09-30 12:45:00;93;0;0;0;3;117;37;116;28;16;0
2019-09-30 13:00:00;92;4;1;0;2;115;28;115;29;9;0
2019-09-30 13:15:00;123;3;1;1;2;120;22;119;23;9;1
2019-09-30 13:30:00;113;3;1;1;0;110;26;110;26;7;0
2019-09-30 13:45:00;90;3;0;0;1;103;21;102;18;8;0
2019-09-30 14:00:00;106;1;0;1;1;115;26;118;27;13;0
2019-09-30 14:15:00;129;5;4;0;0;118;28;118;18;11;0
2019-09-30 14:30:00;131;5;4;0;2;113;26;114;18;7;0
2019-09-30 14:45:00;116;2;1;0;3;113;25;114;29;8;0
2019-09-30 15:00:00;130;3;2;0;2;146;27;145;30;10;1
2019-09-30 15:15:00;125;4;1;2;2;146;23;146;13;6;2
2019-09-30 15:30:00;145;0;0;0;1;153;39;152;12;11;0
2019-09-30 15:45:00;124;1;1;4;2;137;37;138;25;12;0
2019-09-30 16:00:00;128;4;2;1;3;221;35;221;26;8;0
2019-09-30 16:15:00;143;4;1;0;1;166;31;164;21;14;0
2019-09-30 16:30:00;136;2;0;0;2;211;23;211;15;11;2
2019-09-30 16:45:00;132;4;3;0;2;201;32;202;12;14;1
2019-09-30 17:00:00;154;8;4;4;4;208;30;208;27;13;0
2019-09-30 17:15:00;166;3;3;0;2;196;41;196;10;12;5
2019-09-30 17:30:00;179;3;1;1;3;161;40;161;13;15;0
2019-09-30 17:45:00;183;6;3;2;5;143;54;142;20;10;2
2019-09-30 18:00:00;185;7;3;4;7;143;65;143;15;20;9
2019-09-30 18:15:00;186;10;9;6;13;118;40;118;37;17;11
2019-09-30 18:30:00;124;2;1;5;1;112;46;111;40;8;5
2019-09-30 18:45:00;78;6;4;3;0;79;21;79;10;5;2
2019-09-30 19:00:00;49;3;2;1;0;88;5;88;21;6;1
2019-09-30 19:15:00;49;8;1;0;0;83;7;83;5;1;0
2019-09-30 19:30:00;45;4;3;0;1;63;4;63;1;0;0
2019-09-30 19:45:00;48;4;2;1;2;45;6;45;4;4;1
2019-09-30 20:00:00;29;5;3;1;0;58;6;56;7;3;0
2019-09-30 20:15:00;34;3;3;0;0;49;6;50;5;5;0
2019-09-30 20:30:00;26;7;4;0;0;44;6;43;5;10;0
2019-09-30 20:45:00;32;6;2;3;0;81;11;83;75;67;7
2019-09-30 21:00:00;49;3;1;6;0;188;14;188;90;87;4
2019-09-30 21:15:00;35;3;1;2;0;115;10;112;38;16;0
2019-09-30 21:30:00;19;3;2;0;0;56;4;56;31;15;0
2019-09-30 21:45:00;16;2;1;0;0;63;6;64;11;8;1
2019-09-30 22:00:00;19;8;8;0;0;51;4;50;7;3;1
2019-09-30 22:15:00;16;4;3;0;0;51;2;51;2;1;0
2019-09-30 22:30:00;19;3;2;1;0;29;2;29;8;3;0
2019-09-30 22:45:00;14;1;0;0;1;38;1;38;5;3;0
2019-09-30 23:00:00;13;6;2;0;0;14;6;14;2;0;0
2019-09-30 23:15:00;14;3;3;0;1;19;1;19;8;0;0
2019-09-30 23:30:00;10;2;2;0;0;11;1;11;0;1;0
2019-09-30 23:45:00;3;2;1;0;0;14;4;14;0;1;0
