DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-02-07 00:00:00;5;0;0;1;1;7;0;7;0;0;0
2020-02-07 00:15:00;6;4;3;0;0;9;3;9;0;1;0
2020-02-07 00:30:00;2;0;0;0;0;7;1;7;1;1;0
2020-02-07 00:45:00;3;2;1;0;0;6;2;6;0;0;0
2020-02-07 01:00:00;3;1;1;0;0;3;0;3;0;0;0
2020-02-07 01:15:00;2;3;2;0;0;5;1;5;1;2;0
2020-02-07 01:30:00;3;2;1;0;0;8;0;8;1;1;0
2020-02-07 01:45:00;1;1;0;0;0;4;0;4;0;0;0
2020-02-07 02:00:00;2;2;1;0;0;7;2;7;0;2;0
2020-02-07 02:15:00;4;2;3;0;0;4;1;4;0;1;0
2020-02-07 02:30:00;1;0;0;0;0;7;1;7;1;1;0
2020-02-07 02:45:00;4;1;1;0;0;4;3;4;1;2;0
2020-02-07 03:00:00;9;2;2;0;0;3;6;3;1;3;0
2020-02-07 03:15:00;4;1;2;0;0;3;1;3;2;2;0
2020-02-07 03:30:00;11;6;3;0;0;5;4;5;0;2;0
2020-02-07 03:45:00;10;1;0;0;0;1;5;1;1;2;0
2020-02-07 04:00:00;9;2;3;0;0;7;7;7;5;5;0
2020-02-07 04:15:00;9;1;1;0;0;8;3;8;3;3;0
2020-02-07 04:30:00;9;1;0;0;0;7;3;7;1;2;0
2020-02-07 04:45:00;12;0;0;0;0;9;4;9;1;0;0
2020-02-07 05:00:00;48;6;5;0;0;20;7;20;2;2;0
2020-02-07 05:15:00;45;5;3;0;0;20;5;20;4;5;0
2020-02-07 05:30:00;73;4;4;0;1;39;9;39;2;5;0
2020-02-07 05:45:00;81;3;2;0;3;41;12;41;2;1;0
2020-02-07 06:00:00;90;4;3;0;1;73;17;75;5;15;0
2020-02-07 06:15:00;88;6;3;0;0;53;7;52;15;11;0
2020-02-07 06:30:00;145;5;3;0;0;79;9;80;10;4;0
2020-02-07 06:45:00;166;7;4;0;0;73;16;70;5;4;0
2020-02-07 07:00:00;194;4;3;0;0;56;12;56;3;5;0
2020-02-07 07:15:00;202;5;1;0;0;68;21;68;7;2;0
2020-02-07 07:30:00;181;1;1;0;0;58;20;58;8;4;0
2020-02-07 07:45:00;194;2;0;0;3;62;21;62;8;13;0
2020-02-07 08:00:00;151;3;1;0;1;51;19;51;14;9;0
2020-02-07 08:15:00;151;4;3;0;2;44;26;44;7;9;0
2020-02-07 08:30:00;114;5;4;0;3;51;21;51;10;10;0
2020-02-07 08:45:00;115;2;1;1;0;52;26;51;11;11;0
2020-02-07 09:00:00;98;6;1;0;3;48;19;48;20;13;0
2020-02-07 09:15:00;117;5;1;1;0;60;25;60;16;12;28
2020-02-07 09:30:00;115;3;4;0;3;71;29;71;27;12;0
2020-02-07 09:45:00;103;3;1;1;1;70;28;71;22;12;0
2020-02-07 10:00:00;73;1;0;0;1;64;24;64;24;13;0
2020-02-07 10:15:00;105;5;1;0;2;89;28;89;27;13;0
2020-02-07 10:30:00;82;2;3;0;0;81;34;83;17;13;0
2020-02-07 10:45:00;89;2;1;1;5;90;31;90;31;15;0
2020-02-07 11:00:00;89;3;2;0;1;88;30;87;26;20;0
2020-02-07 11:15:00;77;1;0;0;1;106;84;104;29;11;0
2020-02-07 11:30:00;100;1;1;1;3;98;29;96;20;17;0
2020-02-07 11:45:00;102;4;2;0;1;105;26;106;27;11;0
2020-02-07 12:00:00;87;4;0;1;0;141;27;140;32;19;0
2020-02-07 12:15:00;93;3;1;1;3;110;30;110;28;17;0
2020-02-07 12:30:00;89;2;1;0;0;123;18;123;15;11;0
2020-02-07 12:45:00;113;1;1;0;1;128;21;128;27;11;1
2020-02-07 13:00:00;122;1;1;0;4;124;33;125;26;12;0
2020-02-07 13:15:00;116;4;2;0;0;156;18;157;26;9;0
2020-02-07 13:30:00;128;3;3;0;1;123;27;124;18;14;0
2020-02-07 13:45:00;118;3;1;0;1;125;28;123;28;14;0
2020-02-07 14:00:00;105;5;2;0;4;149;35;147;21;23;0
2020-02-07 14:15:00;106;4;4;2;1;137;22;137;23;14;0
2020-02-07 14:30:00;100;3;0;0;2;140;34;141;30;17;0
2020-02-07 14:45:00;125;4;3;0;2;164;27;162;14;11;0
2020-02-07 15:00:00;141;10;5;0;7;162;24;161;22;19;1
2020-02-07 15:15:00;112;2;1;0;1;160;27;160;18;15;0
2020-02-07 15:30:00;121;0;0;0;2;148;18;148;19;12;2
2020-02-07 15:45:00;121;2;0;0;1;150;19;151;16;6;0
2020-02-07 16:00:00;125;6;4;0;0;146;22;144;16;9;0
2020-02-07 16:15:00;117;10;1;1;3;163;19;162;11;12;2
2020-02-07 16:30:00;94;3;1;1;1;172;21;173;19;8;0
2020-02-07 16:45:00;111;6;3;0;3;159;14;159;10;5;1
2020-02-07 17:00:00;97;7;1;1;0;172;17;172;7;8;0
2020-02-07 17:15:00;111;4;2;0;2;162;16;162;6;12;1
