DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-11-16 00:00:00;26;21;4;7;0;20;0;0;0;0;0
2019-11-16 00:15:00;23;24;5;4;0;13;3;0;0;0;0
2019-11-16 00:30:00;17;4;2;2;0;14;3;0;0;0;0
2019-11-16 00:45:00;15;8;4;2;0;12;2;0;0;0;0
2019-11-16 01:00:00;16;9;7;7;0;10;2;0;0;0;0
2019-11-16 01:15:00;14;13;2;2;0;10;1;0;0;0;0
2019-11-16 01:30:00;15;8;2;1;0;13;1;0;0;0;0
2019-11-16 01:45:00;17;9;3;2;0;5;1;0;0;0;0
2019-11-16 02:00:00;13;12;2;1;0;10;1;0;0;0;0
2019-11-16 02:15:00;10;2;4;1;0;7;1;0;0;0;0
2019-11-16 02:30:00;13;11;3;2;0;7;1;0;0;0;0
2019-11-16 02:45:00;14;4;0;2;0;9;2;0;0;0;0
2019-11-16 03:00:00;4;3;1;3;0;4;3;0;0;0;0
2019-11-16 03:15:00;12;3;1;1;0;4;1;0;0;0;0
2019-11-16 03:30:00;9;8;6;4;0;6;0;0;0;0;0
2019-11-16 03:45:00;12;1;1;1;0;6;1;0;0;0;0
2019-11-16 04:00:00;3;1;2;1;0;5;0;0;0;0;0
2019-11-16 04:15:00;11;3;1;2;0;3;2;0;0;0;0
2019-11-16 04:30:00;5;7;3;2;0;10;2;5;0;0;0
2019-11-16 04:45:00;7;6;5;3;0;4;6;0;0;0;0
2019-11-16 05:00:00;13;4;1;2;0;11;2;0;0;0;0
2019-11-16 05:15:00;14;7;1;3;0;18;1;0;0;0;0
2019-11-16 05:30:00;37;26;2;7;0;22;2;0;0;0;0
2019-11-16 05:45:00;92;82;13;6;0;13;4;0;0;0;0
2019-11-16 06:00:00;104;102;21;10;0;21;6;0;0;0;0
2019-11-16 06:15:00;64;44;23;14;0;20;5;0;0;0;0
2019-11-16 06:30:00;43;28;9;18;0;15;9;0;4;0;0
2019-11-16 06:45:00;26;28;4;10;0;20;9;0;0;0;0
2019-11-16 07:00:00;43;28;6;8;0;28;7;0;0;0;0
2019-11-16 07:15:00;36;25;3;16;0;20;8;0;2;0;0
2019-11-16 07:30:00;38;22;14;15;0;22;8;0;0;0;0
2019-11-16 07:45:00;39;31;15;18;0;38;14;0;1;0;0
2019-11-16 08:00:00;42;35;13;20;0;28;8;0;3;0;0
2019-11-16 08:15:00;50;39;15;26;0;27;16;0;0;0;0
2019-11-16 08:30:00;54;36;8;30;0;38;14;0;0;8;0
2019-11-16 08:45:00;60;38;23;31;0;51;12;0;0;0;0
2019-11-16 09:00:00;75;40;21;39;0;51;21;0;0;0;0
2019-11-16 09:15:00;75;46;31;37;0;68;18;0;0;0;0
2019-11-16 09:30:00;78;58;23;33;0;63;26;24;0;0;0
2019-11-16 09:45:00;80;65;37;54;0;73;22;0;3;0;0
2019-11-16 10:00:00;80;62;18;48;0;87;22;0;0;0;0
2019-11-16 10:15:00;97;68;36;50;0;73;24;3;1;0;0
2019-11-16 10:30:00;93;61;46;47;0;98;21;0;0;0;0
2019-11-16 10:45:00;106;78;54;44;0;80;21;0;2;0;0
2019-11-16 11:00:00;109;71;37;46;0;100;32;0;0;0;0
2019-11-16 11:15:00;95;89;33;55;0;90;24;0;0;0;0
2019-11-16 11:30:00;113;77;52;51;0;94;26;0;77;2;0
2019-11-16 11:45:00;101;93;46;51;0;94;24;0;0;0;0
2019-11-16 12:00:00;117;94;50;44;0;92;36;0;0;1;0
2019-11-16 12:15:00;126;96;42;50;0;92;26;2;0;0;0
2019-11-16 12:30:00;113;94;46;52;0;104;33;0;0;0;0
2019-11-16 12:45:00;108;96;39;52;0;99;20;3;5;0;0
2019-11-16 13:00:00;108;81;50;50;0;111;29;0;0;0;0
2019-11-16 13:15:00;101;94;35;50;0;121;23;2;3;0;0
2019-11-16 13:30:00;99;83;51;52;0;124;31;0;13;0;0
2019-11-16 13:45:00;122;108;47;53;0;105;22;0;2;0;0
2019-11-16 14:00:00;130;114;53;53;0;107;23;0;2;0;0
2019-11-16 14:15:00;125;106;56;47;0;126;26;0;0;0;0
2019-11-16 14:30:00;125;116;43;54;0;123;24;0;0;0;0
2019-11-16 14:45:00;124;101;41;45;0;105;36;1;2;0;0
2019-11-16 15:00:00;130;115;49;49;0;110;23;1;1;0;0
2019-11-16 15:15:00;118;105;48;38;0;93;29;1;1;4;0
2019-11-16 15:30:00;125;103;41;50;0;96;21;10;2;0;0
2019-11-16 15:45:00;102;80;38;34;0;102;23;1;2;0;0
2019-11-16 16:00:00;108;104;35;52;0;100;31;0;0;0;0
2019-11-16 16:15:00;108;100;44;36;0;94;19;0;5;0;0
2019-11-16 16:30:00;117;101;56;48;0;124;27;0;0;0;0
2019-11-16 16:45:00;123;126;52;55;0;121;32;2;0;0;0
2019-11-16 17:00:00;128;118;39;42;0;115;26;2;17;1;1
2019-11-16 17:15:00;104;84;48;28;0;107;23;5;0;0;0
2019-11-16 17:30:00;125;110;47;46;0;107;21;14;0;0;0
2019-11-16 17:45:00;114;102;37;50;0;113;17;0;0;1;0
2019-11-16 18:00:00;121;98;50;45;0;104;26;1;3;5;0
2019-11-16 18:15:00;99;85;32;38;0;69;14;0;0;0;0
2019-11-16 18:30:00;96;82;30;44;0;78;20;0;0;0;0
2019-11-16 18:45:00;86;66;52;36;0;86;25;0;0;0;0
2019-11-16 19:00:00;91;71;41;30;0;66;17;5;0;0;0
