DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-01-09 00:00:00;1;6;1;6;7;0;7;6;6;1
2020-01-09 00:15:00;10;5;0;7;6;0;7;8;5;7
2020-01-09 00:30:00;3;3;0;0;3;0;3;2;3;2
2020-01-09 00:45:00;8;6;0;4;6;1;6;4;8;8
2020-01-09 01:00:00;2;6;2;14;11;2;10;12;6;2
2020-01-09 01:15:00;5;5;0;3;5;0;5;3;4;5
2020-01-09 01:30:00;10;2;0;1;3;0;3;1;2;8
2020-01-09 01:45:00;5;2;0;2;2;2;2;0;0;4
2020-01-09 02:00:00;1;3;0;2;1;0;1;2;2;1
2020-01-09 02:15:00;6;0;0;1;3;0;3;1;1;6
2020-01-09 02:30:00;0;1;0;2;2;1;1;2;1;0
2020-01-09 02:45:00;6;2;2;4;0;0;0;3;2;5
2020-01-09 03:00:00;6;5;0;0;0;2;0;0;4;4
2020-01-09 03:15:00;2;0;0;4;1;1;0;3;1;0
2020-01-09 03:30:00;0;1;0;4;6;1;6;3;1;0
2020-01-09 03:45:00;1;1;1;2;2;0;2;3;2;1
2020-01-09 04:00:00;1;0;1;1;1;0;1;1;0;1
2020-01-09 04:15:00;5;6;3;2;8;1;7;4;8;2
2020-01-09 04:30:00;7;2;0;2;9;2;9;2;2;7
2020-01-09 04:45:00;6;3;0;6;8;1;9;4;4;6
2020-01-09 05:00:00;17;14;2;4;16;6;21;3;15;16
2020-01-09 05:15:00;23;12;3;17;48;7;48;20;14;20
2020-01-09 05:30:00;35;21;4;39;56;10;60;39;25;32
2020-01-09 05:45:00;33;17;5;59;64;13;64;62;24;33
2020-01-09 06:00:00;36;23;3;63;41;15;46;53;28;31
2020-01-09 06:15:00;59;41;1;93;110;18;112;99;43;46
2020-01-09 06:30:00;47;36;3;131;119;21;122;127;32;40
2020-01-09 06:45:00;40;28;5;122;121;18;124;117;27;37
2020-01-09 07:00:00;55;41;7;161;141;34;150;169;44;48
2020-01-09 07:15:00;57;43;9;176;156;21;162;173;47;44
2020-01-09 07:30:00;73;42;14;164;158;36;162;167;38;67
2020-01-09 07:45:00;88;59;16;119;118;47;133;124;65;63
2020-01-09 08:00:00;72;48;11;134;135;27;143;133;52;54
