DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-11-01 00:00:00;21;9;22;9;2;2;1
2019-11-01 00:15:00;40;25;40;12;3;8;3
2019-11-01 00:30:00;26;9;37;11;5;5;1
2019-11-01 00:45:00;31;19;28;9;6;4;6
2019-11-01 01:00:00;24;12;30;12;2;1;5
2019-11-01 01:15:00;24;13;25;6;6;7;2
2019-11-01 01:30:00;23;10;26;7;4;7;2
2019-11-01 01:45:00;17;18;24;12;5;4;3
2019-11-01 02:00:00;21;16;20;6;3;5;2
2019-11-01 02:15:00;14;6;20;10;2;1;0
2019-11-01 02:30:00;9;7;22;12;4;1;4
2019-11-01 02:45:00;19;5;19;5;2;8;4
2019-11-01 03:00:00;20;9;16;3;3;2;3
2019-11-01 03:15:00;24;11;19;6;2;9;3
2019-11-01 03:30:00;15;8;21;4;5;2;2
2019-11-01 03:45:00;16;7;17;9;2;5;5
2019-11-01 04:00:00;15;5;17;8;1;5;1
2019-11-01 04:15:00;10;6;12;3;4;3;5
2019-11-01 04:30:00;3;3;7;6;3;2;1
2019-11-01 04:45:00;8;3;15;6;2;3;1
2019-11-01 05:00:00;4;4;15;5;1;3;1
2019-11-01 05:15:00;18;9;14;2;0;0;0
2019-11-01 05:30:00;28;15;26;4;2;2;3
2019-11-01 05:45:00;25;21;30;6;2;2;1
2019-11-01 06:00:00;25;23;29;5;3;0;1
2019-11-01 06:15:00;18;17;32;8;2;1;0
2019-11-01 06:30:00;15;11;25;13;4;3;0
2019-11-01 06:45:00;15;9;22;6;0;2;1
2019-11-01 07:00:00;14;12;29;11;1;0;1
2019-11-01 07:15:00;21;17;31;6;1;0;0
2019-11-01 07:30:00;17;15;24;8;1;0;1
2019-11-01 07:45:00;29;26;51;14;3;0;1
2019-11-01 08:00:00;29;20;50;14;1;0;0
2019-11-01 08:15:00;31;26;57;18;4;0;0
2019-11-01 08:30:00;29;22;49;12;1;0;0
2019-11-01 08:45:00;53;40;75;30;3;0;0
2019-11-01 09:00:00;42;25;74;26;3;2;0
2019-11-01 09:15:00;66;39;80;39;1;0;0
2019-11-01 09:30:00;50;40;86;35;0;0;0
2019-11-01 09:45:00;96;54;124;61;6;0;2
2019-11-01 10:00:00;82;45;119;44;1;0;0
2019-11-01 10:15:00;98;64;116;54;2;0;0
2019-11-01 10:30:00;74;59;107;41;5;1;0
2019-11-01 10:45:00;85;86;147;52;4;1;0
2019-11-01 11:00:00;86;65;108;59;6;1;0
2019-11-01 11:15:00;89;78;123;54;5;2;0
2019-11-01 11:30:00;84;84;127;49;3;0;0
2019-11-01 11:45:00;102;82;147;63;2;0;1
2019-11-01 12:00:00;88;62;138;58;5;0;0
2019-11-01 12:15:00;109;74;151;91;5;2;1
2019-11-01 12:30:00;92;67;116;51;5;2;0
2019-11-01 12:45:00;106;108;143;70;4;2;0
2019-11-01 13:00:00;97;67;120;64;7;0;0
2019-11-01 13:15:00;108;95;161;80;3;1;0
2019-11-01 13:30:00;114;101;129;60;5;0;0
2019-11-01 13:45:00;123;138;158;75;5;1;0
2019-11-01 14:00:00;113;98;149;80;8;4;0
2019-11-01 14:15:00;91;89;170;80;1;0;1
2019-11-01 14:30:00;109;90;134;70;9;1;1
2019-11-01 14:45:00;100;77;163;66;4;0;0
2019-11-01 15:00:00;119;90;166;69;2;0;1
2019-11-01 15:15:00;112;88;165;93;5;0;0
2019-11-01 15:30:00;107;73;158;79;6;1;1
2019-11-01 15:45:00;167;116;203;101;11;4;0
2019-11-01 16:00:00;108;87;181;100;8;0;2
2019-11-01 16:15:00;131;81;184;106;7;0;0
2019-11-01 16:30:00;133;94;147;71;6;2;0
2019-11-01 16:45:00;134;99;150;78;5;0;1
2019-11-01 17:00:00;109;87;129;65;0;1;0
2019-11-01 17:15:00;134;86;127;62;3;0;0
2019-11-01 17:30:00;127;88;108;64;11;3;1
2019-11-01 17:45:00;127;100;142;49;2;0;3
2019-11-01 18:00:00;122;95;99;55;3;1;0
2019-11-01 18:15:00;127;103;129;51;5;1;1
2019-11-01 18:30:00;110;95;79;30;3;0;0
2019-11-01 18:45:00;109;93;89;51;5;0;0
2019-11-01 19:00:00;93;71;89;48;2;0;0
2019-11-01 19:15:00;99;86;99;52;1;0;0
2019-11-01 19:30:00;164;158;90;45;9;4;0
2019-11-01 19:45:00;178;154;108;62;8;1;0
2019-11-01 20:00:00;121;89;83;43;4;1;0
2019-11-01 20:15:00;87;59;78;39;7;0;0
2019-11-01 20:30:00;65;63;93;35;4;0;0
2019-11-01 20:45:00;57;51;88;39;0;0;0
2019-11-01 21:00:00;70;50;56;23;2;0;0
2019-11-01 21:15:00;58;37;74;31;0;2;0
2019-11-01 21:30:00;51;38;63;23;0;0;0
2019-11-01 21:45:00;58;50;65;28;1;0;0
2019-11-01 22:00:00;58;27;58;19;2;0;0
2019-11-01 22:15:00;46;24;57;24;0;0;0
2019-11-01 22:30:00;41;34;93;26;1;0;1
2019-11-01 22:45:00;35;23;59;24;0;0;1
2019-11-01 23:00:00;35;27;50;19;1;0;0
2019-11-01 23:15:00;44;24;45;12;1;0;0
2019-11-01 23:30:00;34;21;31;10;0;0;0
2019-11-01 23:45:00;24;24;38;15;0;0;0
