DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-06-07 00:00:00;9;12;7;4;5;9;6;4
2020-06-07 00:15:00;8;9;12;8;6;13;21;7
2020-06-07 00:30:00;12;9;7;3;7;10;26;15
2020-06-07 00:45:00;9;9;3;5;4;11;17;6
2020-06-07 01:00:00;7;10;6;2;4;8;13;6
2020-06-07 01:15:00;12;10;5;9;8;17;11;9
2020-06-07 01:30:00;9;8;1;1;3;7;3;4
2020-06-07 01:45:00;9;7;5;1;0;4;6;5
2020-06-07 02:00:00;5;7;1;3;2;4;5;2
2020-06-07 02:15:00;7;9;5;4;5;8;5;5
2020-06-07 02:30:00;2;3;2;2;1;5;8;2
2020-06-07 02:45:00;5;4;1;2;2;4;6;6
2020-06-07 03:00:00;5;7;3;0;0;2;4;5
2020-06-07 03:15:00;3;3;0;1;1;2;4;1
2020-06-07 03:30:00;3;2;3;0;0;1;3;1
2020-06-07 03:45:00;3;3;0;2;3;4;3;2
2020-06-07 04:00:00;1;1;1;2;2;2;5;3
2020-06-07 04:15:00;1;1;0;0;0;3;1;0
2020-06-07 04:30:00;3;3;1;0;0;0;0;0
2020-06-07 04:45:00;0;2;0;0;0;0;1;0
2020-06-07 05:00:00;2;1;0;1;2;2;4;2
2020-06-07 05:15:00;3;4;5;1;2;7;4;0
2020-06-07 05:30:00;2;3;3;1;3;3;6;2
2020-06-07 05:45:00;2;0;3;1;1;2;2;5
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;5;5;0;9;3;4;9;3
2020-06-07 06:30:00;1;4;0;1;1;5;4;4
2020-06-07 06:45:00;6;6;2;1;0;5;9;3
2020-06-07 07:00:00;9;5;3;0;0;0;2;3
2020-06-07 07:15:00;3;7;4;1;1;6;4;4
2020-06-07 07:30:00;5;8;5;2;0;5;4;2
2020-06-07 07:45:00;9;11;3;8;9;14;9;4
2020-06-07 08:00:00;5;15;7;7;3;12;7;5
2020-06-07 08:15:00;8;9;3;5;5;12;7;3
2020-06-07 08:30:00;10;7;5;5;3;8;14;5
2020-06-07 08:45:00;15;22;8;4;9;14;18;11
2020-06-07 09:00:00;13;13;17;4;2;12;17;4
2020-06-07 09:15:00;13;8;8;7;7;18;12;7
2020-06-07 09:30:00;28;22;14;6;3;12;31;18
2020-06-07 09:45:00;23;21;19;27;12;30;29;20
2020-06-07 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 10:15:00;25;24;14;6;11;20;16;19
2020-06-07 10:30:00;24;25;15;18;19;36;28;7
2020-06-07 10:45:00;19;31;30;18;9;32;26;22
2020-06-07 11:00:00;29;32;31;20;18;35;21;11
2020-06-07 11:15:00;28;45;29;83;9;26;25;16
2020-06-07 11:30:00;32;38;28;10;11;28;22;19
2020-06-07 11:45:00;23;37;24;17;13;35;43;16
2020-06-07 12:00:00;28;25;12;16;20;44;28;28
2020-06-07 12:15:00;29;23;22;13;18;41;45;28
2020-06-07 12:30:00;34;33;21;12;10;31;33;25
2020-06-07 12:45:00;31;33;27;14;17;37;31;21
2020-06-07 13:00:00;27;32;26;14;11;31;47;37
2020-06-07 13:15:00;29;35;13;9;18;42;35;22
2020-06-07 13:30:00;32;26;22;10;14;38;38;22
2020-06-07 13:45:00;24;35;24;14;13;44;38;34
2020-06-07 14:00:00;24;37;20;15;16;49;40;31
2020-06-07 14:15:00;28;35;36;19;18;40;44;42
2020-06-07 14:30:00;41;42;24;21;21;55;38;34
2020-06-07 14:45:00;44;43;25;36;24;54;50;33
2020-06-07 15:00:00;23;24;14;20;13;45;33;32
2020-06-07 15:15:00;37;35;19;18;13;47;37;28
2020-06-07 15:30:00;42;36;17;18;18;55;46;39
2020-06-07 15:45:00;33;38;17;11;13;40;39;25
2020-06-07 16:00:00;29;34;25;8;13;34;34;32
2020-06-07 16:15:00;36;29;22;16;16;55;44;35
2020-06-07 16:30:00;34;32;17;13;11;49;47;34
2020-06-07 16:45:00;26;26;21;15;26;58;38;31
2020-06-07 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 17:15:00;30;34;15;22;28;70;39;28
2020-06-07 17:30:00;33;36;27;15;21;54;51;46
2020-06-07 17:45:00;36;32;26;18;22;46;52;40
2020-06-07 18:00:00;32;30;18;23;29;68;56;34
2020-06-07 18:15:00;32;40;21;20;21;58;58;44
