DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-11-01 00:00:00;1;1;2;1;0;3;0;5;0;0;0;0;0
2019-11-01 00:15:00;1;6;6;6;3;3;3;1;0;0;0;0;0
2019-11-01 00:30:00;1;5;1;0;2;5;2;5;0;0;0;0;0
2019-11-01 00:45:00;0;3;0;0;4;2;3;4;0;0;0;0;0
2019-11-01 01:00:00;0;3;0;1;2;2;1;1;0;0;0;0;0
2019-11-01 01:15:00;0;5;2;2;1;2;1;4;0;0;0;0;0
2019-11-01 01:30:00;0;7;1;3;2;2;0;8;0;0;0;0;0
2019-11-01 01:45:00;2;2;3;3;1;4;1;6;0;0;0;0;0
2019-11-01 02:00:00;0;1;2;2;1;4;1;1;0;0;0;0;0
2019-11-01 02:15:00;0;2;3;3;3;1;3;11;0;0;0;0;0
2019-11-01 02:30:00;0;4;0;1;2;1;1;2;0;0;0;0;0
2019-11-01 02:45:00;0;2;0;0;5;2;4;1;0;0;0;0;0
2019-11-01 03:00:00;0;1;1;1;2;3;1;1;0;0;0;0;0
2019-11-01 03:15:00;1;3;1;2;1;5;0;1;0;0;0;0;0
2019-11-01 03:30:00;1;3;5;3;4;6;4;3;0;0;0;0;0
2019-11-01 03:45:00;0;0;2;1;4;1;1;0;0;0;0;0;0
2019-11-01 04:00:00;0;1;1;1;2;0;1;2;0;0;0;0;0
2019-11-01 04:15:00;0;0;0;0;3;2;1;0;0;0;0;0;0
2019-11-01 04:30:00;0;0;0;0;1;4;1;0;0;0;0;0;0
2019-11-01 04:45:00;0;0;2;2;1;1;0;1;0;0;0;0;0
2019-11-01 05:00:00;0;1;2;2;1;2;1;3;0;0;0;0;0
2019-11-01 05:15:00;1;1;0;0;2;11;1;2;0;0;0;0;0
2019-11-01 05:30:00;0;4;2;3;1;23;1;18;0;0;0;0;0
2019-11-01 05:45:00;1;7;2;2;2;78;2;35;0;0;0;0;0
2019-11-01 06:00:00;0;6;2;2;0;90;0;32;0;0;0;0;0
2019-11-01 06:15:00;2;4;5;5;2;32;2;11;0;0;0;0;0
2019-11-01 06:30:00;4;5;5;5;0;9;0;5;0;0;0;0;0
2019-11-01 06:45:00;3;2;0;0;0;1;0;1;0;0;0;0;0
2019-11-01 07:00:00;2;4;0;0;1;2;1;2;0;0;0;0;0
2019-11-01 07:15:00;0;1;3;2;0;1;0;2;0;0;0;0;0
2019-11-01 07:30:00;3;4;2;2;1;4;1;3;0;0;0;0;0
2019-11-01 07:45:00;0;4;2;2;2;1;2;3;0;0;0;0;0
2019-11-01 08:00:00;0;2;3;3;1;1;1;4;0;0;0;0;0
2019-11-01 08:15:00;1;4;4;2;0;2;0;4;0;0;0;0;0
2019-11-01 08:30:00;0;7;1;2;1;1;1;9;0;0;0;0;0
2019-11-01 08:45:00;1;10;4;4;1;5;1;6;0;0;0;0;0
2019-11-01 09:00:00;0;11;2;2;1;4;1;8;0;0;0;0;0
2019-11-01 09:15:00;0;8;4;4;0;5;2;6;0;0;0;0;0
2019-11-01 09:30:00;2;10;7;6;0;3;0;10;0;0;0;0;0
