DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-08-21 00:00:00;10;12;2;0;13;11;0;0;13;0;0
2020-08-21 00:15:00;10;10;1;0;15;9;1;0;9;0;0
2020-08-21 00:30:00;13;12;0;0;12;10;0;0;8;0;0
2020-08-21 00:45:00;8;10;1;0;16;11;0;0;11;1;0
2020-08-21 01:00:00;8;7;0;0;14;9;0;0;9;0;0
2020-08-21 01:15:00;3;7;0;0;9;4;0;0;5;0;0
2020-08-21 01:30:00;9;9;2;0;8;3;0;0;5;0;0
2020-08-21 01:45:00;8;8;0;0;4;3;0;0;3;0;0
2020-08-21 02:00:00;9;6;0;0;7;3;1;0;4;0;0
2020-08-21 02:15:00;13;11;1;0;8;6;0;0;9;0;0
2020-08-21 02:30:00;11;7;0;0;8;4;0;0;5;0;0
2020-08-21 02:45:00;5;2;1;0;2;2;0;0;3;0;0
2020-08-21 03:00:00;8;6;1;1;8;2;0;0;4;0;0
2020-08-21 03:15:00;4;3;1;0;3;8;1;0;7;0;0
2020-08-21 03:30:00;7;9;0;0;6;4;0;0;5;0;0
2020-08-21 03:45:00;6;5;0;0;9;4;1;0;3;0;0
2020-08-21 04:00:00;5;4;0;0;4;4;0;0;6;0;0
2020-08-21 04:15:00;12;6;0;0;8;3;0;0;4;0;0
2020-08-21 04:30:00;11;4;1;0;10;2;0;0;4;0;0
2020-08-21 04:45:00;20;15;2;0;5;3;0;0;2;0;0
2020-08-21 05:00:00;26;26;1;2;18;5;0;0;6;0;0
2020-08-21 05:15:00;31;22;5;0;22;8;0;0;11;0;0
2020-08-21 05:30:00;51;49;4;1;39;28;0;0;29;0;0
2020-08-21 05:45:00;43;49;8;5;41;32;1;0;34;0;0
2020-08-21 06:00:00;41;54;10;5;48;23;2;0;22;0;0
2020-08-21 06:15:00;43;67;16;0;53;39;2;0;46;0;0
2020-08-21 06:30:00;82;79;11;6;72;52;4;0;62;0;3
2020-08-21 06:45:00;63;68;7;7;70;49;5;0;55;1;7
2020-08-21 07:00:00;64;75;5;6;63;62;5;0;72;1;13
2020-08-21 07:15:00;65;82;8;4;71;76;4;0;88;1;10
2020-08-21 07:30:00;58;86;4;11;87;98;8;0;103;1;0
2020-08-21 07:45:00;83;89;12;5;82;79;3;0;89;3;2
2020-08-21 08:00:00;71;81;11;6;63;62;8;0;71;3;3
2020-08-21 08:15:00;60;76;3;8;84;61;9;0;60;7;4
2020-08-21 08:30:00;67;92;6;6;70;64;8;0;67;2;2
2020-08-21 08:45:00;54;78;5;8;77;54;9;0;59;6;3
2020-08-21 09:00:00;79;97;10;3;81;56;4;0;70;2;0
2020-08-21 09:15:00;84;91;6;7;91;72;10;0;74;6;0
2020-08-21 09:30:00;87;99;9;4;97;78;7;0;87;4;7
2020-08-21 09:45:00;93;123;13;6;80;94;13;0;94;11;4
2020-08-21 10:00:00;69;124;7;7;75;67;3;0;75;6;12
2020-08-21 10:15:00;98;99;14;10;72;81;2;0;76;5;4
2020-08-21 10:30:00;89;105;8;6;84;86;10;0;94;3;9
2020-08-21 10:45:00;109;112;12;13;91;101;10;0;112;9;3
2020-08-21 11:00:00;81;97;8;18;100;81;8;0;85;7;25
2020-08-21 11:15:00;95;95;9;17;79;92;11;0;92;7;8
2020-08-21 11:30:00;68;91;11;21;64;68;4;0;73;1;37
2020-08-21 11:45:00;102;116;7;12;94;98;5;0;100;9;22
2020-08-21 12:00:00;91;99;7;13;78;88;8;0;94;5;4
2020-08-21 12:15:00;86;107;14;19;88;98;8;0;97;4;9
2020-08-21 12:30:00;106;122;19;11;83;105;7;0;104;7;18
2020-08-21 12:45:00;104;113;10;2;97;109;11;0;118;3;30
2020-08-21 13:00:00;95;115;14;7;102;94;8;0;90;9;37
2020-08-21 13:15:00;98;114;7;9;93;102;8;0;109;5;5
2020-08-21 13:30:00;89;115;15;5;92;99;10;0;100;6;13
2020-08-21 13:45:00;83;113;12;7;94;101;10;0;104;9;4
2020-08-21 14:00:00;112;109;11;1;89;92;7;0;93;33;0
2020-08-21 14:15:00;94;118;9;3;94;112;9;0;107;3;11
2020-08-21 14:30:00;86;111;11;2;110;98;9;0;96;9;4
2020-08-21 14:45:00;97;119;20;0;110;109;9;0;110;7;11
2020-08-21 15:00:00;93;129;14;3;106;121;8;0;126;7;1
2020-08-21 15:15:00;88;108;8;2;95;94;9;0;96;11;11
2020-08-21 15:30:00;86;103;8;0;88;88;4;0;93;10;5
2020-08-21 15:45:00;85;101;16;1;89;106;7;0;116;10;5
2020-08-21 16:00:00;80;119;11;1;91;101;5;0;100;9;0
2020-08-21 16:15:00;92;92;5;2;95;90;4;0;87;8;13
2020-08-21 16:30:00;80;102;2;2;91;99;5;0;110;6;4
2020-08-21 16:45:00;77;125;20;4;87;111;6;0;111;8;10
2020-08-21 17:00:00;96;107;10;1;95;100;3;0;100;4;0
2020-08-21 17:15:00;82;98;7;2;105;93;4;0;95;3;14
2020-08-21 17:30:00;81;79;7;4;103;104;3;0;104;1;2
2020-08-21 17:45:00;71;94;5;4;91;101;8;0;100;3;1
2020-08-21 18:00:00;83;85;5;2;82;75;3;0;78;3;0
2020-08-21 18:15:00;68;65;4;0;96;101;7;0;100;3;7
2020-08-21 18:30:00;55;79;5;1;88;87;4;0;87;3;6
2020-08-21 18:45:00;56;44;2;1;79;82;3;0;86;2;9
2020-08-21 19:00:00;59;66;7;3;79;84;4;0;87;1;0
2020-08-21 19:15:00;52;64;1;0;81;69;1;0;61;0;0
2020-08-21 19:30:00;36;45;2;1;67;71;1;0;66;0;2
2020-08-21 19:45:00;53;53;5;2;69;57;2;0;56;0;0
2020-08-21 20:00:00;46;51;3;0;53;65;2;0;64;0;1
2020-08-21 20:15:00;38;33;0;1;54;65;3;0;70;0;0
2020-08-21 20:30:00;39;46;4;1;74;68;2;0;62;0;1
2020-08-21 20:45:00;28;29;1;1;51;54;0;0;52;0;3
2020-08-21 21:00:00;62;42;2;0;54;42;1;0;49;0;0
2020-08-21 21:15:00;44;38;1;1;40;33;1;0;41;0;0
2020-08-21 21:30:00;31;32;2;0;58;43;2;0;50;1;0
2020-08-21 21:45:00;35;38;2;0;39;38;0;0;34;0;6
2020-08-21 22:00:00;39;41;2;0;33;33;2;0;42;0;0
2020-08-21 22:15:00;33;35;1;0;27;26;1;0;27;0;0
2020-08-21 22:30:00;34;26;0;0;40;43;2;0;49;1;0
2020-08-21 22:45:00;27;23;0;1;33;21;1;0;23;0;0
2020-08-21 23:00:00;25;28;1;0;44;40;1;0;44;0;0
2020-08-21 23:15:00;18;18;1;2;31;15;0;0;21;0;0
2020-08-21 23:30:00;29;23;1;0;30;19;0;0;20;0;0
2020-08-21 23:45:00;19;24;2;0;26;19;0;0;24;0;0
