DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-09-18 00:00:00;1;13;0;7;3;0;0;0;0;0;0;0;0
2019-09-18 00:15:00;0;5;1;14;5;0;0;0;0;0;0;0;0
2019-09-18 00:30:00;0;8;2;7;2;0;0;0;0;0;0;0;0
2019-09-18 00:45:00;0;6;4;10;9;1;0;0;0;0;0;0;0
2019-09-18 01:00:00;0;8;5;10;3;0;1;1;0;0;0;0;0
2019-09-18 01:15:00;0;6;2;8;5;0;0;0;0;0;0;0;0
2019-09-18 01:30:00;0;4;0;8;0;0;0;0;0;0;0;0;0
2019-09-18 01:45:00;0;5;1;8;2;0;0;0;0;0;0;0;0
2019-09-18 02:00:00;0;5;1;6;2;0;0;0;0;0;0;0;0
2019-09-18 02:15:00;0;6;1;5;4;1;0;0;0;0;0;0;0
2019-09-18 02:30:00;0;7;1;3;3;1;0;1;0;0;0;0;0
2019-09-18 02:45:00;1;3;2;7;7;0;0;0;0;0;0;0;0
2019-09-18 03:00:00;0;5;1;3;2;0;0;0;0;0;0;0;0
2019-09-18 03:15:00;0;7;1;7;5;0;2;1;0;0;0;0;0
2019-09-18 03:30:00;0;9;4;9;4;0;0;0;0;0;0;0;0
2019-09-18 03:45:00;0;7;1;9;4;0;0;0;0;0;0;0;0
2019-09-18 04:00:00;1;17;3;5;5;1;0;1;0;0;0;0;0
2019-09-18 04:15:00;0;12;6;8;7;3;0;2;0;0;0;0;0
2019-09-18 04:30:00;3;14;5;22;8;0;2;1;0;0;0;0;0
2019-09-18 04:45:00;0;16;7;37;18;1;1;2;0;0;0;0;0
2019-09-18 05:00:00;0;37;13;90;65;0;0;0;0;0;0;0;0
2019-09-18 05:15:00;0;54;35;132;113;0;1;2;0;0;0;0;0
2019-09-18 05:30:00;6;49;52;121;108;3;0;0;0;0;0;0;0
2019-09-18 05:45:00;18;96;94;119;135;3;1;1;0;0;0;0;0
2019-09-18 06:00:00;16;110;110;122;132;8;9;13;0;0;0;0;0
2019-09-18 06:15:00;12;105;100;138;157;5;12;19;0;0;0;0;0
2019-09-18 06:30:00;12;77;77;163;187;11;12;11;3;0;0;0;0
2019-09-18 06:45:00;12;74;69;154;174;9;10;6;1;0;0;0;0
2019-09-18 07:00:00;13;68;78;160;179;12;16;17;4;0;0;0;0
2019-09-18 07:15:00;15;80;77;141;179;21;10;9;1;0;0;0;0
2019-09-18 07:30:00;29;73;64;144;147;30;6;2;5;0;3;0;0
2019-09-18 07:45:00;41;82;95;126;135;40;4;12;35;0;1;0;0
2019-09-18 08:00:00;26;76;86;131;142;31;5;10;5;0;4;0;0
2019-09-18 08:15:00;34;78;84;114;122;25;12;15;7;0;6;0;0
2019-09-18 08:30:00;35;74;65;112;126;25;17;21;17;0;2;0;0
2019-09-18 08:45:00;20;86;75;99;125;26;14;12;7;0;12;0;0
2019-09-18 09:00:00;30;68;56;100;91;17;13;14;7;0;13;0;0
2019-09-18 09:15:00;25;69;72;84;76;18;17;21;12;0;2;0;0
2019-09-18 09:30:00;32;63;65;93;90;21;20;25;5;0;5;5;0
2019-09-18 09:45:00;22;76;61;99;83;12;22;29;18;1;5;0;0
2019-09-18 10:00:00;23;57;53;93;69;13;16;25;6;4;1;0;0
2019-09-18 10:15:00;23;88;53;76;70;18;19;21;8;1;3;0;0
2019-09-18 10:30:00;20;84;78;97;63;11;21;34;10;0;2;0;0
2019-09-18 10:45:00;24;83;63;78;62;19;7;15;11;0;2;0;0
2019-09-18 11:00:00;24;93;64;72;60;13;21;33;4;2;5;0;0
2019-09-18 11:15:00;23;88;86;85;67;17;17;26;8;0;9;1;0
2019-09-18 11:30:00;31;77;61;85;63;17;22;30;9;2;0;0;0
2019-09-18 11:45:00;26;80;77;62;46;10;20;36;1;0;7;6;4
2019-09-18 12:00:00;28;98;89;77;57;13;31;26;14;0;17;0;0
2019-09-18 12:15:00;31;88;92;68;59;16;19;28;4;0;6;0;0
2019-09-18 12:30:00;31;93;75;87;67;19;25;34;11;0;1;0;0
2019-09-18 12:45:00;36;91;93;81;73;17;23;36;2;0;2;1;0
2019-09-18 13:00:00;36;90;96;92;91;8;16;28;3;2;17;0;0
2019-09-18 13:15:00;26;108;108;111;111;18;28;30;5;0;17;1;0
2019-09-18 13:30:00;25;115;115;129;146;11;22;32;10;0;10;0;0
2019-09-18 13:45:00;25;101;100;89;93;12;26;24;8;0;34;0;0
