DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-08-21 00:00:00;8;9;10;7;5;0;1;2;0;2;2
2019-08-21 00:15:00;14;19;14;9;4;8;0;3;0;4;1
2019-08-21 00:30:00;14;18;14;14;9;3;0;1;0;3;1
2019-08-21 00:45:00;12;13;8;13;4;2;2;3;0;1;1
2019-08-21 01:00:00;12;17;8;7;3;1;1;5;0;1;0
2019-08-21 01:15:00;6;8;5;4;4;0;0;2;0;2;2
2019-08-21 01:30:00;6;9;5;8;5;5;1;4;0;1;0
2019-08-21 01:45:00;10;11;10;10;3;0;0;2;0;1;0
2019-08-21 02:00:00;15;15;11;8;1;0;0;3;0;0;1
2019-08-21 02:15:00;8;9;9;6;3;1;0;2;0;2;1
2019-08-21 02:30:00;8;9;5;7;6;0;0;1;0;0;1
2019-08-21 02:45:00;6;8;4;3;2;0;0;1;0;1;1
2019-08-21 03:00:00;7;8;4;8;2;0;0;1;0;0;1
2019-08-21 03:15:00;11;16;8;8;2;2;0;2;0;3;0
2019-08-21 03:30:00;4;6;4;1;3;1;0;0;0;0;1
2019-08-21 03:45:00;8;9;5;7;4;2;0;1;0;0;1
2019-08-21 04:00:00;12;13;6;9;5;1;0;3;0;0;0
2019-08-21 04:15:00;12;15;9;8;4;4;0;5;0;2;1
2019-08-21 04:30:00;19;20;14;4;6;1;0;4;0;2;2
2019-08-21 04:45:00;26;27;21;7;11;2;2;7;0;7;3
2019-08-21 05:00:00;40;46;37;9;11;8;2;6;0;3;8
2019-08-21 05:15:00;48;54;39;18;13;10;3;8;0;8;14
2019-08-21 05:30:00;72;85;73;25;18;22;3;16;0;10;22
2019-08-21 05:45:00;89;95;70;20;27;17;3;14;0;13;19
2019-08-21 06:00:00;77;92;74;40;33;12;3;29;0;14;18
2019-08-21 06:15:00;95;109;88;47;32;23;9;16;0;30;31
2019-08-21 06:30:00;132;151;110;63;49;20;7;28;0;24;39
2019-08-21 06:45:00;129;148;123;65;52;47;36;35;0;31;33
2019-08-21 07:00:00;115;140;113;82;77;31;19;28;0;19;31
2019-08-21 07:15:00;130;146;119;73;64;36;13;29;0;28;44
2019-08-21 07:30:00;113;138;112;97;71;34;16;34;0;35;48
2019-08-21 07:45:00;113;135;99;107;84;37;18;48;0;27;42
2019-08-21 08:00:00;116;135;105;86;68;35;14;25;0;22;37
2019-08-21 08:15:00;129;146;110;86;76;22;13;31;0;23;37
2019-08-21 08:30:00;100;115;107;82;84;31;7;28;0;21;30
2019-08-21 08:45:00;110;129;99;83;54;24;11;24;0;18;44
2019-08-21 09:00:00;121;145;90;82;50;17;7;34;0;20;24
2019-08-21 09:15:00;125;145;100;78;56;34;17;28;0;22;20
2019-08-21 09:30:00;91;118;100;88;83;27;8;37;0;26;26
2019-08-21 09:45:00;75;112;119;101;84;29;16;42;0;26;27
2019-08-21 10:00:00;103;127;98;88;74;26;16;34;0;21;26
2019-08-21 10:15:00;92;121;75;109;92;26;10;41;0;28;28
2019-08-21 10:30:00;111;141;111;86;76;24;24;40;0;25;34
2019-08-21 10:45:00;108;138;108;107;89;22;20;43;0;19;25
2019-08-21 11:00:00;109;142;95;102;95;22;7;50;0;20;19
2019-08-21 11:15:00;112;142;91;95;80;30;15;54;0;24;30
2019-08-21 11:30:00;107;136;113;114;83;38;9;55;0;20;26
2019-08-21 11:45:00;98;117;90;101;92;24;18;44;0;33;25
2019-08-21 12:00:00;110;141;98;120;80;23;7;64;0;40;26
2019-08-21 12:15:00;104;134;104;115;82;25;14;37;0;31;14
2019-08-21 12:30:00;99;131;93;111;77;16;9;38;0;23;15
2019-08-21 12:45:00;106;143;97;100;80;22;12;68;0;35;23
2019-08-21 13:00:00;109;143;110;97;86;25;8;44;0;28;20
2019-08-21 13:15:00;109;153;90;97;82;25;26;46;0;30;30
2019-08-21 13:30:00;104;141;99;104;107;14;12;49;0;26;22
2019-08-21 13:45:00;99;146;105;115;96;34;9;70;0;42;26
2019-08-21 14:00:00;107;140;95;107;86;31;21;62;0;35;22
2019-08-21 14:15:00;89;138;79;117;100;28;19;51;0;34;29
2019-08-21 14:30:00;127;165;98;116;118;30;26;57;0;48;44
