DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-09-03 00:00:00;4;1;7;2;2;2;5;1;0;0
2020-09-03 00:15:00;5;9;8;3;1;0;7;1;0;0
2020-09-03 00:30:00;1;2;13;2;0;1;1;3;0;0
2020-09-03 00:45:00;2;4;4;2;1;0;5;1;0;0
2020-09-03 01:00:00;2;3;7;5;0;0;6;5;0;0
2020-09-03 01:15:00;2;3;2;2;1;0;4;2;0;0
2020-09-03 01:30:00;4;5;8;3;0;1;5;0;0;0
2020-09-03 01:45:00;2;3;3;3;0;0;3;0;0;0
2020-09-03 02:00:00;2;5;4;1;0;0;2;2;0;0
2020-09-03 02:15:00;3;4;1;2;0;1;2;1;0;0
2020-09-03 02:30:00;3;4;7;1;2;1;2;2;0;0
2020-09-03 02:45:00;1;2;3;1;0;0;2;2;0;0
2020-09-03 03:00:00;3;5;8;1;0;0;3;1;0;0
2020-09-03 03:15:00;2;3;4;2;1;1;5;1;0;0
2020-09-03 03:30:00;3;2;4;1;0;1;4;2;0;0
2020-09-03 03:45:00;3;5;6;6;2;2;3;0;0;0
2020-09-03 04:00:00;2;4;8;2;3;0;4;7;0;0
2020-09-03 04:15:00;5;4;6;5;3;1;3;5;0;0
2020-09-03 04:30:00;9;5;18;1;0;0;3;2;0;0
2020-09-03 04:45:00;14;6;28;4;2;0;4;5;0;0
2020-09-03 05:00:00;53;9;96;13;1;1;9;5;0;0
2020-09-03 05:15:00;102;15;182;18;3;6;8;10;0;0
2020-09-03 05:30:00;130;16;219;29;4;11;33;28;0;0
2020-09-03 05:45:00;97;34;100;21;26;5;140;46;0;0
2020-09-03 06:00:00;49;35;91;19;81;2;193;112;1;4
2020-09-03 06:15:00;43;26;101;13;19;1;102;44;0;0
2020-09-03 06:30:00;55;33;143;8;6;1;36;20;1;0
2020-09-03 06:45:00;58;36;153;16;1;5;36;7;0;0
2020-09-03 07:00:00;60;25;109;15;3;4;36;5;0;5
2020-09-03 07:15:00;55;29;141;10;1;5;48;9;0;0
2020-09-03 07:30:00;56;38;153;12;7;5;42;9;0;0
2020-09-03 07:45:00;50;36;149;7;3;1;43;10;0;0
2020-09-03 08:00:00;47;40;152;16;2;8;55;9;0;1
2020-09-03 08:15:00;44;44;106;9;4;4;43;5;2;19
2020-09-03 08:30:00;38;39;103;11;3;8;59;12;0;0
2020-09-03 08:45:00;40;40;71;6;6;4;38;7;0;0
2020-09-03 09:00:00;25;32;66;11;4;2;36;6;0;0
2020-09-03 09:15:00;32;46;73;7;4;3;31;5;2;4
2020-09-03 09:30:00;28;57;83;9;4;4;35;9;0;0
2020-09-03 09:45:00;31;43;76;11;5;5;33;9;0;0
2020-09-03 10:00:00;31;52;59;7;10;4;39;7;0;0
