DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-04-03 00:00:00;1;1;2;0;0;1;0;0;0;0;0;0
2020-04-03 00:15:00;1;2;5;0;5;4;0;0;0;0;0;0
2020-04-03 00:30:00;4;5;7;0;0;3;0;0;0;0;0;0
2020-04-03 00:45:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-04-03 01:00:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-04-03 01:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 01:30:00;1;2;1;0;0;0;1;0;0;0;0;0
2020-04-03 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-03 02:00:00;2;0;3;0;0;3;0;0;0;0;0;0
2020-04-03 02:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 02:30:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-03 02:45:00;1;2;1;0;0;1;0;0;0;0;0;0
2020-04-03 03:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 03:15:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-03 03:30:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 03:45:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-04-03 04:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 04:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-03 04:30:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-03 04:45:00;3;3;7;1;0;5;0;0;0;0;0;0
2020-04-03 05:00:00;1;0;3;0;0;3;0;0;0;0;0;0
2020-04-03 05:15:00;2;1;4;0;1;3;0;0;0;0;0;0
2020-04-03 05:30:00;5;4;13;1;1;8;0;0;0;0;0;0
2020-04-03 05:45:00;7;7;17;1;1;13;0;0;0;0;0;0
2020-04-03 06:00:00;11;9;20;4;1;10;0;0;0;0;0;0
2020-04-03 06:15:00;15;17;28;3;3;18;0;0;0;0;0;0
2020-04-03 06:30:00;15;17;39;8;1;23;0;0;0;0;0;0
2020-04-03 06:45:00;22;15;31;6;3;20;0;0;0;0;0;0
2020-04-03 07:00:00;13;26;38;5;4;20;0;0;0;0;0;0
2020-04-03 07:15:00;22;20;38;6;4;27;0;0;0;0;0;0
2020-04-03 07:30:00;37;26;24;7;5;12;0;0;0;0;0;0
2020-04-03 07:45:00;42;43;64;9;4;36;0;0;0;0;0;0
2020-04-03 08:00:00;33;22;35;8;5;22;0;0;0;0;0;0
2020-04-03 08:15:00;28;21;37;8;4;22;0;0;0;0;0;0
2020-04-03 08:30:00;29;28;45;5;5;27;1;0;0;0;0;0
2020-04-03 08:45:00;20;28;43;7;4;29;0;0;0;0;0;0
2020-04-03 09:00:00;26;24;49;7;5;29;0;0;0;0;0;0
2020-04-03 09:15:00;21;31;44;8;5;24;0;0;0;0;0;0
2020-04-03 09:30:00;21;20;35;4;6;21;1;0;0;0;0;0
2020-04-03 09:45:00;29;33;46;7;3;22;0;0;0;1;0;0
2020-04-03 10:00:00;28;22;49;9;6;31;1;0;0;0;0;0
2020-04-03 10:15:00;22;22;51;8;5;37;0;0;0;0;0;0
2020-04-03 10:30:00;38;39;72;11;4;38;1;0;0;0;0;0
2020-04-03 10:45:00;31;26;63;5;5;42;1;1;0;0;0;0
2020-04-03 11:00:00;22;22;49;5;7;33;0;0;1;0;0;0
2020-04-03 11:15:00;22;19;48;6;5;30;0;0;0;0;0;0
2020-04-03 11:30:00;22;21;57;2;6;42;1;0;0;0;0;0
2020-04-03 11:45:00;23;31;83;9;4;55;0;0;0;0;0;0
2020-04-03 12:00:00;21;24;65;6;6;40;1;1;0;0;0;0
2020-04-03 12:15:00;12;22;61;9;5;43;1;0;0;0;0;0
2020-04-03 12:30:00;31;31;68;8;5;38;0;0;0;0;0;0
2020-04-03 12:45:00;28;19;58;11;4;42;0;0;1;0;0;0
2020-04-03 13:00:00;17;15;64;15;6;43;0;0;0;0;0;0
2020-04-03 13:15:00;15;23;52;9;4;33;1;0;2;0;0;0
2020-04-03 13:30:00;22;23;65;0;6;44;0;0;0;0;0;0
2020-04-03 13:45:00;21;22;41;2;4;31;0;0;0;0;0;0
2020-04-03 14:00:00;20;21;55;5;6;40;0;0;0;0;0;0
2020-04-03 14:15:00;25;27;59;10;5;34;0;0;1;0;0;0
2020-04-03 14:30:00;11;25;70;9;7;48;0;0;0;0;0;0
2020-04-03 14:45:00;24;29;52;9;4;33;0;0;0;0;0;0
2020-04-03 15:00:00;17;22;70;7;5;45;1;0;0;0;0;0
2020-04-03 15:15:00;14;18;61;6;6;40;0;0;0;0;0;0
2020-04-03 15:30:00;20;22;50;10;6;40;2;0;0;0;0;0
2020-04-03 15:45:00;18;16;47;9;3;35;0;0;0;0;0;0
2020-04-03 16:00:00;12;18;42;9;4;27;0;2;0;0;0;0
2020-04-03 16:15:00;18;19;45;10;6;29;0;0;0;0;0;0
2020-04-03 16:30:00;23;16;49;4;4;43;0;0;0;0;0;0
2020-04-03 16:45:00;15;28;48;6;6;33;0;0;1;0;0;0
2020-04-03 17:00:00;11;14;46;4;4;39;0;0;1;0;0;0
2020-04-03 17:15:00;13;19;41;8;7;33;1;0;0;0;0;0
2020-04-03 17:30:00;21;23;56;5;4;35;0;0;2;0;0;0
2020-04-03 17:45:00;18;14;42;2;6;31;0;0;0;0;0;0
2020-04-03 18:00:00;12;23;49;5;4;27;0;0;0;0;0;0
2020-04-03 18:15:00;23;24;48;10;5;26;0;0;0;0;0;0
2020-04-03 18:30:00;15;18;39;4;6;35;0;0;0;0;0;0
2020-04-03 18:45:00;12;14;36;4;3;22;0;0;0;0;0;0
2020-04-03 19:00:00;12;16;34;6;4;23;0;0;0;0;0;0
2020-04-03 19:15:00;9;10;25;3;4;23;0;0;0;0;0;0
2020-04-03 19:30:00;12;16;26;4;6;18;1;0;3;0;0;0
2020-04-03 19:45:00;17;15;31;5;4;20;0;0;0;0;0;0
2020-04-03 20:00:00;6;13;16;2;6;11;0;0;0;0;0;0
2020-04-03 20:15:00;11;16;22;1;3;11;0;0;0;0;0;0
2020-04-03 20:30:00;10;9;16;0;4;7;0;0;0;0;0;0
2020-04-03 20:45:00;6;8;14;0;2;8;0;0;0;0;0;0
2020-04-03 21:00:00;10;10;17;0;7;13;0;0;0;0;0;0
2020-04-03 21:15:00;4;7;16;0;1;10;0;0;0;0;0;0
2020-04-03 21:30:00;3;4;13;0;1;10;0;0;0;0;0;0
2020-04-03 21:45:00;9;8;13;0;1;6;0;0;0;0;0;0
2020-04-03 22:00:00;2;4;9;0;4;6;0;0;0;0;0;0
2020-04-03 22:15:00;4;4;14;0;2;10;0;0;0;0;0;0
2020-04-03 22:30:00;1;3;14;1;1;12;0;0;0;0;0;0
2020-04-03 22:45:00;6;9;12;0;1;4;0;0;0;0;0;0
2020-04-03 23:00:00;1;2;6;1;4;3;0;0;0;0;0;0
2020-04-03 23:15:00;2;4;6;0;1;1;0;0;0;0;0;0
2020-04-03 23:30:00;3;7;10;0;1;4;1;0;0;0;0;0
2020-04-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
