DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-05-10 00:00:00;13;11;11;1;6;12;1;4;5;6;7;6;0;0;1;0
2020-05-10 00:15:00;16;20;21;4;3;19;1;2;4;4;4;4;0;0;0;0
2020-05-10 00:30:00;12;13;10;1;5;17;0;7;8;9;4;5;0;0;0;0
2020-05-10 00:45:00;18;11;13;3;3;12;1;6;10;11;8;8;0;0;0;0
2020-05-10 01:00:00;7;12;11;0;6;13;0;2;6;6;5;5;0;0;0;0
2020-05-10 01:15:00;9;11;11;3;7;10;0;5;5;5;4;5;0;0;0;0
2020-05-10 01:30:00;7;11;10;1;3;14;0;0;0;0;0;0;0;0;0;0
2020-05-10 01:45:00;6;14;9;1;1;10;0;2;2;2;2;2;0;0;0;0
2020-05-10 02:00:00;3;7;7;2;0;7;0;0;2;2;3;3;0;0;0;0
2020-05-10 02:15:00;7;4;4;1;1;4;0;3;0;0;0;0;0;0;0;0
2020-05-10 02:30:00;6;5;5;2;1;5;0;1;0;0;0;0;0;0;0;0
2020-05-10 02:45:00;6;6;6;1;2;4;0;0;1;1;1;1;0;0;0;0
2020-05-10 03:00:00;2;5;5;0;2;3;0;3;1;2;1;1;0;0;0;0
2020-05-10 03:15:00;7;3;2;0;3;4;0;2;2;3;2;2;0;0;0;0
2020-05-10 03:30:00;4;2;2;0;1;4;0;0;1;1;1;1;0;0;0;0
2020-05-10 03:45:00;4;3;3;1;1;4;0;0;0;0;0;0;0;0;0;0
2020-05-10 04:00:00;3;2;2;1;2;1;0;1;0;0;0;0;0;0;0;0
2020-05-10 04:15:00;7;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-05-10 04:30:00;1;4;5;0;2;8;0;2;1;1;0;0;0;0;0;0
2020-05-10 04:45:00;3;2;2;0;0;1;0;1;1;1;1;1;0;0;0;0
2020-05-10 05:00:00;5;3;4;2;1;2;0;0;1;1;1;1;0;0;0;0
2020-05-10 05:15:00;8;6;7;1;0;7;0;4;2;1;1;1;0;0;0;0
2020-05-10 05:30:00;7;13;12;2;2;16;0;1;1;1;1;1;0;0;0;0
2020-05-10 05:45:00;9;19;14;0;0;15;0;3;0;0;0;0;0;0;0;0
2020-05-10 06:00:00;8;9;10;0;2;9;0;0;1;1;1;1;0;0;0;0
2020-05-10 06:15:00;11;11;12;4;0;11;1;7;3;3;4;3;0;0;0;0
2020-05-10 06:30:00;14;19;14;5;1;16;3;4;0;0;0;0;0;0;0;0
2020-05-10 06:45:00;13;7;6;3;2;6;2;3;1;1;0;0;0;0;0;0
2020-05-10 07:00:00;6;13;9;0;0;9;2;5;1;1;1;1;0;0;0;0
2020-05-10 07:15:00;9;16;14;3;3;18;0;12;3;3;3;3;0;0;0;0
2020-05-10 07:30:00;14;11;9;10;4;11;4;6;7;7;7;7;0;0;0;0
2020-05-10 07:45:00;17;19;16;0;1;13;3;8;3;2;2;2;0;0;0;0
2020-05-10 08:00:00;11;23;22;4;6;15;0;14;4;5;4;4;0;0;0;0
2020-05-10 08:15:00;19;9;7;13;4;9;2;11;5;4;4;4;0;0;0;0
2020-05-10 08:30:00;18;29;30;9;10;30;2;10;3;4;4;4;0;0;0;0
2020-05-10 08:45:00;43;35;25;8;4;30;5;15;4;4;3;5;0;0;1;0
2020-05-10 09:00:00;31;20;21;5;10;19;4;16;7;7;7;7;0;0;0;0
2020-05-10 09:15:00;35;45;39;6;12;30;2;24;6;5;7;5;0;0;0;0
2020-05-10 09:30:00;44;27;22;13;13;27;5;21;13;14;12;12;0;2;0;3
2020-05-10 09:45:00;41;52;36;13;10;41;8;28;7;7;7;7;0;0;1;0
2020-05-10 10:00:00;46;49;32;15;15;43;6;24;8;8;6;9;0;0;0;0
2020-05-10 10:15:00;61;45;31;10;13;42;2;23;11;11;12;12;0;0;0;0
2020-05-10 10:30:00;60;66;45;19;7;58;2;32;20;20;18;19;0;0;0;0
2020-05-10 10:45:00;47;66;45;13;13;61;6;25;25;25;27;28;0;0;1;0
2020-05-10 11:00:00;59;69;54;21;25;67;6;29;24;24;21;23;0;0;0;0
2020-05-10 11:15:00;61;78;45;18;22;72;8;25;12;15;12;12;0;0;0;0
2020-05-10 11:30:00;60;81;58;15;14;66;1;34;20;20;18;19;0;0;0;0
2020-05-10 11:45:00;66;74;58;20;11;61;7;41;21;22;21;24;0;0;0;0
2020-05-10 12:00:00;69;69;46;19;17;65;3;21;24;23;19;21;0;0;0;1
2020-05-10 12:15:00;73;61;45;20;17;53;5;35;17;18;17;18;0;1;1;0
2020-05-10 12:30:00;59;55;36;15;16;45;3;28;18;18;15;16;2;0;1;1
2020-05-10 12:45:00;50;63;46;23;16;60;3;37;21;21;22;23;0;0;0;0
2020-05-10 13:00:00;72;66;45;22;14;68;4;27;15;17;15;15;0;0;2;0
2020-05-10 13:15:00;67;67;54;11;9;70;3;16;24;25;25;25;0;0;1;0
2020-05-10 13:30:00;66;69;58;19;42;86;5;25;16;14;12;13;0;0;0;0
2020-05-10 13:45:00;112;102;64;28;25;97;3;26;29;26;27;27;0;0;0;0
2020-05-10 14:00:00;86;95;62;22;20;89;4;26;22;24;21;22;0;0;0;0
2020-05-10 14:15:00;94;85;54;14;25;82;5;27;26;24;21;23;0;0;0;0
2020-05-10 14:30:00;79;79;53;23;22;69;2;25;22;25;21;23;2;0;2;0
2020-05-10 14:45:00;99;86;64;24;29;83;4;22;24;23;21;25;0;0;4;0
2020-05-10 15:00:00;86;88;56;19;24;82;5;33;27;26;26;25;0;0;0;0
2020-05-10 15:15:00;78;80;52;18;25;64;6;40;18;19;17;18;0;0;0;0
2020-05-10 15:30:00;70;64;44;28;25;60;6;43;18;18;22;20;0;0;1;2
2020-05-10 15:45:00;109;72;43;19;21;65;9;31;25;25;19;18;0;0;1;0
2020-05-10 16:00:00;83;75;53;25;22;61;6;31;28;26;28;28;0;0;0;0
2020-05-10 16:15:00;79;64;38;17;30;66;2;34;17;17;17;18;1;0;0;0
2020-05-10 16:30:00;83;95;60;19;20;86;4;27;23;25;22;23;6;0;0;0
2020-05-10 16:45:00;91;64;44;27;24;57;2;33;24;22;19;19;0;0;0;0
2020-05-10 17:00:00;97;78;45;19;23;72;6;25;26;28;21;24;0;0;0;0
2020-05-10 17:15:00;103;85;49;21;33;69;5;31;25;25;21;21;0;0;1;0
2020-05-10 17:30:00;94;72;53;19;18;69;4;36;28;27;25;24;0;0;0;0
2020-05-10 17:45:00;89;79;44;28;23;62;6;33;25;23;21;22;0;0;0;4
2020-05-10 18:00:00;94;107;56;24;27;84;6;27;21;20;23;22;0;2;0;0
2020-05-10 18:15:00;104;80;48;17;16;83;7;32;24;20;20;21;0;0;0;0
2020-05-10 18:30:00;104;91;54;16;25;81;4;35;27;27;23;25;0;0;0;0
2020-05-10 18:45:00;78;87;47;15;24;66;3;50;19;20;16;17;1;0;2;2
2020-05-10 19:00:00;76;88;46;16;23;66;2;35;28;28;31;30;1;0;0;3
2020-05-10 19:15:00;91;100;59;21;19;77;6;29;23;23;18;20;0;0;0;3
2020-05-10 19:30:00;79;64;50;17;14;67;3;16;14;17;16;17;3;0;0;1
2020-05-10 19:45:00;82;66;50;13;24;57;7;27;20;21;19;19;0;0;0;0
2020-05-10 20:00:00;76;61;44;15;18;54;0;19;20;25;19;21;2;0;0;0
