DATUM;
2020-05-03 00:00:00;
2020-05-03 00:15:00;
2020-05-03 00:30:00;
2020-05-03 00:45:00;
2020-05-03 01:00:00;4;9;11;1;4;12;1;1;0;0;0;0;0;0;0;0
2020-05-03 01:15:00;3;7;8;0;0;6;1;2;0;0;0;0;0;0;0;0
2020-05-03 01:30:00;12;5;6;1;0;4;0;1;0;0;0;0;0;0;0;0
2020-05-03 01:45:00;6;1;1;0;3;1;0;1;1;1;1;1;0;0;0;0
2020-05-03 02:00:00;3;3;3;1;0;4;0;2;1;1;1;1;0;0;0;0
2020-05-03 02:15:00;5;3;3;0;2;4;0;4;3;2;2;2;0;0;0;0
2020-05-03 02:30:00;3;7;7;0;0;6;0;2;0;0;0;0;0;0;0;0
2020-05-03 02:45:00;2;1;1;2;0;2;0;0;3;3;4;4;0;0;0;0
2020-05-03 03:00:00;2;3;3;0;1;6;0;3;0;0;0;0;0;0;0;0
2020-05-03 03:15:00;2;2;3;0;1;3;0;1;1;1;1;1;0;0;0;0
2020-05-03 03:30:00;3;3;2;0;1;2;1;0;1;1;1;1;0;0;0;0
2020-05-03 03:45:00;0;3;2;0;0;3;1;0;0;0;0;0;0;0;0;0
2020-05-03 04:00:00;2;2;2;0;3;3;0;3;1;1;1;1;0;0;0;0
2020-05-03 04:15:00;1;3;3;1;0;4;1;2;2;2;3;2;0;0;0;0
2020-05-03 04:30:00;4;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 04:45:00;2;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-03 05:00:00;6;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-03 05:15:00;9;2;2;0;0;2;1;4;0;0;0;0;0;0;0;0
2020-05-03 05:30:00;10;9;10;0;3;9;0;2;0;0;0;0;0;0;0;0
2020-05-03 05:45:00;4;19;16;1;0;17;0;0;0;0;0;0;0;0;0;0
2020-05-03 06:00:00;3;8;8;1;0;9;0;2;0;0;0;0;0;0;0;0
2020-05-03 06:15:00;13;12;12;1;1;15;2;4;2;1;1;1;0;0;0;1
2020-05-03 06:30:00;15;7;6;2;2;7;0;1;0;0;0;0;0;0;0;0
2020-05-03 06:45:00;12;13;13;4;3;13;2;1;1;1;1;1;0;0;0;0
2020-05-03 07:00:00;11;15;13;1;6;13;1;6;2;2;2;2;0;0;0;0
2020-05-03 07:15:00;5;15;13;2;0;16;2;7;2;1;1;1;0;0;0;0
2020-05-03 07:30:00;12;15;15;4;2;13;1;9;1;1;1;1;0;0;0;0
2020-05-03 07:45:00;16;15;15;0;2;17;1;5;2;2;1;1;0;0;0;0
2020-05-03 08:00:00;16;11;13;4;1;8;2;10;2;2;2;2;0;0;0;0
2020-05-03 08:15:00;15;11;12;14;5;11;0;13;2;2;1;1;0;0;0;0
2020-05-03 08:30:00;12;16;18;8;3;16;2;10;3;3;3;3;0;0;0;0
