DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-05-31 00:00:00;24;32;28;4;3;23;1;7;6;5;6;6;0;0;0;0
2020-05-31 00:15:00;25;31;35;0;13;34;1;3;6;7;7;8;0;0;0;0
2020-05-31 00:30:00;27;28;40;1;2;30;0;1;7;7;6;6;0;0;0;0
2020-05-31 00:45:00;14;14;33;3;2;17;3;3;9;9;8;8;0;0;0;0
2020-05-31 01:00:00;15;18;17;0;8;18;2;6;4;4;2;2;0;0;0;0
2020-05-31 01:15:00;13;14;10;2;8;18;0;2;6;7;7;8;0;0;0;0
2020-05-31 01:30:00;7;19;16;2;3;16;0;2;5;5;3;3;0;0;0;0
2020-05-31 01:45:00;13;10;12;2;4;8;0;3;0;0;0;0;0;0;0;0
2020-05-31 02:00:00;12;11;28;2;1;11;0;3;1;1;1;1;0;0;0;0
2020-05-31 02:15:00;2;3;28;0;3;4;0;0;3;3;2;3;0;0;0;0
2020-05-31 02:30:00;4;7;16;0;0;9;0;2;1;1;1;1;0;0;0;0
2020-05-31 02:45:00;3;2;4;0;1;2;0;0;1;3;1;1;0;0;0;0
2020-05-31 03:00:00;7;8;8;0;1;9;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:15:00;6;6;5;0;0;9;0;1;5;4;4;4;0;0;0;0
2020-05-31 03:30:00;11;4;4;0;1;4;0;1;1;1;1;1;0;0;0;0
2020-05-31 03:45:00;2;3;3;0;1;4;0;0;2;2;0;0;0;0;0;0
2020-05-31 04:00:00;3;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:15:00;2;2;4;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-05-31 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 04:45:00;2;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0
2020-05-31 05:00:00;1;7;7;1;3;5;0;0;1;1;0;0;0;0;0;0
2020-05-31 05:15:00;12;8;5;0;1;5;0;2;1;1;1;1;0;0;0;0
2020-05-31 05:30:00;7;12;11;0;2;11;0;6;1;1;1;1;0;0;0;0
2020-05-31 05:45:00;9;24;24;4;0;21;1;1;3;4;4;4;0;0;0;0
2020-05-31 06:00:00;7;8;8;1;3;9;1;1;0;0;0;0;0;0;0;0
2020-05-31 06:15:00;13;6;5;2;2;9;1;5;4;4;4;4;0;0;0;0
2020-05-31 06:30:00;17;14;14;0;2;12;2;7;0;0;0;0;0;0;0;0
2020-05-31 06:45:00;18;8;7;4;4;10;0;4;0;0;0;0;0;0;0;0
2020-05-31 07:00:00;7;17;37;2;2;10;2;10;0;0;0;0;0;0;0;0
2020-05-31 07:15:00;17;15;14;3;2;14;0;14;2;2;2;2;0;0;0;0
2020-05-31 07:30:00;14;20;18;4;6;18;2;2;3;2;2;2;0;0;0;0
2020-05-31 07:45:00;20;17;34;4;2;16;2;8;6;6;5;6;0;0;0;0
2020-05-31 08:00:00;18;19;65;4;1;18;2;4;2;2;1;2;0;0;0;0
2020-05-31 08:15:00;19;18;17;4;3;18;0;10;3;3;4;4;0;0;0;0
2020-05-31 08:30:00;26;16;15;10;3;12;4;10;0;0;0;0;0;0;0;0
2020-05-31 08:45:00;33;27;23;10;8;26;2;14;3;4;3;3;0;0;0;0
2020-05-31 09:00:00;13;27;22;15;6;23;2;7;7;7;8;7;1;0;0;0
2020-05-31 09:15:00;28;25;23;16;8;26;2;15;2;2;0;0;1;0;0;0
2020-05-31 09:30:00;34;34;29;14;16;32;3;16;8;8;8;8;0;0;0;0
2020-05-31 09:45:00;50;37;37;18;14;43;3;16;11;11;10;10;0;0;0;0
2020-05-31 10:00:00;40;42;34;13;10;38;2;20;13;13;13;13;0;0;1;2
2020-05-31 10:15:00;39;44;36;16;7;38;2;24;12;12;11;13;0;0;0;1
2020-05-31 10:30:00;47;56;44;12;19;56;4;23;9;7;8;7;0;0;0;2
2020-05-31 10:45:00;48;65;51;11;12;59;6;32;14;14;12;13;0;0;0;0
2020-05-31 11:00:00;46;70;51;17;21;61;2;32;20;18;17;17;1;0;0;0
