DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-12-20 00:00:00;0;3;0;0;0;0;6;2;0;0
2020-12-20 00:15:00;0;6;0;0;0;0;5;2;0;0
2020-12-20 00:30:00;0;5;0;0;0;1;3;2;0;0
2020-12-20 00:45:00;0;6;0;0;1;2;1;2;0;0
2020-12-20 01:00:00;0;0;1;2;0;1;2;0;1;0
2020-12-20 01:15:00;0;8;0;0;0;0;3;2;0;0
2020-12-20 01:30:00;0;3;0;1;0;1;3;2;0;0
2020-12-20 01:45:00;0;1;0;0;0;0;1;0;1;1
2020-12-20 02:00:00;0;5;1;1;0;0;1;1;0;0
2020-12-20 02:15:00;0;3;0;0;0;0;4;1;0;0
2020-12-20 02:30:00;0;0;0;0;0;0;2;0;0;0
2020-12-20 02:45:00;0;1;0;0;0;1;1;0;0;0
2020-12-20 03:00:00;0;4;0;0;0;0;1;0;0;0
2020-12-20 03:15:00;0;1;0;0;0;0;2;0;0;0
2020-12-20 03:30:00;0;1;0;0;0;0;1;0;0;0
2020-12-20 03:45:00;0;2;0;0;0;0;1;0;0;0
2020-12-20 04:00:00;0;0;0;0;0;0;1;0;0;0
2020-12-20 04:15:00;0;1;0;0;0;0;2;1;0;0
2020-12-20 04:30:00;0;1;0;0;0;2;3;1;0;0
2020-12-20 04:45:00;0;1;0;0;0;2;3;2;0;0
2020-12-20 05:00:00;0;5;0;1;0;5;5;1;0;0
2020-12-20 05:15:00;0;16;0;0;0;5;5;4;0;0
2020-12-20 05:30:00;0;9;1;0;1;9;7;9;2;2
2020-12-20 05:45:00;0;7;1;2;3;9;17;19;1;1
2020-12-20 06:00:00;0;12;4;10;3;1;7;13;0;0
2020-12-20 06:15:00;0;4;0;6;1;3;11;11;0;0
2020-12-20 06:30:00;0;8;0;1;0;2;14;8;0;0
2020-12-20 06:45:00;0;12;0;1;0;9;18;7;1;0
2020-12-20 07:00:00;0;13;2;0;2;0;8;6;0;0
2020-12-20 07:15:00;0;10;2;1;2;1;14;4;1;0
2020-12-20 07:30:00;0;8;2;1;1;0;5;10;1;0
2020-12-20 07:45:00;0;10;0;2;0;2;10;9;0;0
2020-12-20 08:00:00;0;6;1;0;2;0;10;8;1;1
2020-12-20 08:15:00;0;18;0;0;0;2;7;8;1;0
2020-12-20 08:30:00;0;13;2;2;0;3;15;10;0;0
2020-12-20 08:45:00;0;22;0;2;1;3;13;10;1;0
2020-12-20 09:00:00;0;17;2;1;2;3;18;17;0;0
2020-12-20 09:15:00;0;12;0;1;0;3;20;24;1;0
2020-12-20 09:30:00;0;23;0;0;1;5;19;17;4;1
2020-12-20 09:45:00;0;23;1;2;3;1;23;25;2;0
2020-12-20 10:00:00;0;34;0;0;1;3;25;27;0;0
2020-12-20 10:15:00;0;38;0;1;1;4;35;28;2;0
2020-12-20 10:30:00;0;42;1;3;4;4;26;26;7;3
2020-12-20 10:45:00;0;42;0;1;1;3;29;38;3;0
2020-12-20 11:00:00;0;45;0;4;4;2;42;22;3;0
2020-12-20 11:15:00;0;51;1;3;3;8;42;41;1;1
2020-12-20 11:30:00;0;34;0;5;7;7;38;44;3;2
2020-12-20 11:45:00;0;46;0;1;1;4;35;42;5;1
2020-12-20 12:00:00;0;57;1;4;4;11;37;44;3;0
2020-12-20 12:15:00;0;47;0;4;5;6;43;41;3;1
2020-12-20 12:30:00;0;57;1;4;3;12;43;30;6;2
2020-12-20 12:45:00;0;46;0;1;3;9;44;45;5;2
2020-12-20 13:00:00;0;69;2;2;2;7;39;65;4;4
2020-12-20 13:15:00;0;50;2;3;2;7;34;40;1;1
2020-12-20 13:30:00;0;61;0;3;4;11;50;60;3;1
2020-12-20 13:45:00;0;61;3;3;6;8;50;55;6;5
2020-12-20 14:00:00;0;62;9;12;6;11;42;55;4;1
2020-12-20 14:15:00;0;62;4;2;2;10;46;69;8;3
2020-12-20 14:30:00;0;64;1;3;3;8;52;68;10;2
2020-12-20 14:45:00;0;68;4;2;4;10;57;61;4;0
2020-12-20 15:00:00;0;66;3;3;1;7;46;43;3;1
2020-12-20 15:15:00;0;51;2;7;2;6;64;69;4;1
2020-12-20 15:30:00;0;60;2;0;4;8;52;63;6;2
2020-12-20 15:45:00;0;61;1;3;3;7;56;51;6;4
2020-12-20 16:00:00;0;73;1;1;0;4;47;43;5;1
2020-12-20 16:15:00;0;61;0;3;1;5;49;50;4;1
2020-12-20 16:30:00;0;70;0;5;4;10;48;55;2;1
2020-12-20 16:45:00;0;55;2;3;4;12;43;53;4;1
2020-12-20 17:00:00;0;56;3;2;2;9;66;74;11;5
2020-12-20 17:15:00;0;57;3;3;3;9;65;52;5;2
2020-12-20 17:30:00;0;59;0;2;2;8;52;55;3;1
2020-12-20 17:45:00;0;54;0;2;2;8;40;56;3;1
2020-12-20 18:00:00;0;49;0;0;2;9;54;64;5;2
2020-12-20 18:15:00;0;54;3;1;4;8;38;44;5;2
2020-12-20 18:30:00;0;50;4;1;2;7;39;35;4;4
2020-12-20 18:45:00;0;49;1;5;5;5;40;37;3;0
2020-12-20 19:00:00;0;53;1;1;3;7;44;50;2;1
2020-12-20 19:15:00;0;40;0;2;1;4;40;40;3;0
2020-12-20 19:30:00;0;52;0;2;2;6;40;42;1;1
2020-12-20 19:45:00;0;48;1;1;0;3;35;32;4;1
2020-12-20 20:00:00;0;40;1;2;5;6;41;44;2;0
2020-12-20 20:15:00;0;39;1;2;1;2;40;28;5;3
2020-12-20 20:30:00;0;49;0;2;3;7;56;57;1;1
2020-12-20 20:45:00;0;41;0;0;2;8;47;50;6;2
2020-12-20 21:00:00;0;21;0;1;1;12;16;14;2;2
2020-12-20 21:15:00;0;12;1;1;0;17;16;17;0;0
2020-12-20 21:30:00;0;8;1;4;2;17;16;6;1;1
2020-12-20 21:45:00;0;8;1;0;1;6;18;4;0;0
2020-12-20 22:00:00;0;9;3;10;7;3;8;3;1;0
