DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-08-04 00:00:00;5;8;8;1;8;4;3;2;2;3;0;0;0;0
2020-08-04 00:15:00;5;3;13;1;5;2;2;0;2;3;0;0;0;0
2020-08-04 00:30:00;7;5;13;1;3;4;2;0;4;2;0;0;0;0
2020-08-04 00:45:00;7;5;9;2;7;7;3;0;0;1;0;0;0;0
2020-08-04 01:00:00;2;1;9;0;7;1;1;1;2;4;0;0;0;0
2020-08-04 01:15:00;2;6;5;1;6;5;3;1;5;1;0;0;0;0
2020-08-04 01:30:00;2;1;5;0;5;3;5;0;2;5;0;0;0;0
2020-08-04 01:45:00;1;1;2;0;3;1;4;0;1;1;0;0;0;0
2020-08-04 02:00:00;2;2;6;0;5;1;2;0;3;4;0;0;0;0
2020-08-04 02:15:00;1;3;6;4;3;6;3;0;2;0;0;0;0;0
2020-08-04 02:30:00;2;1;3;0;4;4;3;2;1;1;0;0;0;0
2020-08-04 02:45:00;0;4;2;1;7;3;0;0;0;2;0;0;0;0
2020-08-04 03:00:00;2;2;4;0;6;1;4;2;0;2;0;0;0;0
2020-08-04 03:15:00;2;1;2;0;1;4;1;0;0;2;0;0;0;0
2020-08-04 03:30:00;3;0;3;0;3;3;0;0;1;3;0;0;0;0
2020-08-04 03:45:00;4;5;6;1;3;3;0;0;4;3;0;0;0;0
2020-08-04 04:00:00;3;1;6;0;4;2;1;0;2;3;0;0;0;0
2020-08-04 04:15:00;2;1;8;1;9;5;1;2;4;3;0;0;0;0
2020-08-04 04:30:00;1;6;13;0;6;4;4;0;2;3;0;0;0;0
2020-08-04 04:45:00;5;2;7;2;9;9;1;1;2;6;0;0;0;0
2020-08-04 05:00:00;10;8;12;0;7;6;6;2;5;13;0;0;0;0
2020-08-04 05:15:00;19;18;22;5;14;13;9;4;9;11;0;0;0;0
2020-08-04 05:30:00;53;26;39;21;14;17;16;8;10;12;0;0;0;0
2020-08-04 05:45:00;76;29;45;31;21;18;16;5;16;10;0;0;0;0
2020-08-04 06:00:00;50;23;35;18;23;24;16;0;10;18;0;0;0;0
2020-08-04 06:15:00;61;47;50;23;33;41;21;5;7;19;0;0;0;0
2020-08-04 06:30:00;86;51;71;58;30;36;29;10;17;20;0;0;0;0
2020-08-04 06:45:00;90;51;79;57;53;55;40;11;19;22;0;0;0;0
2020-08-04 07:00:00;81;46;72;48;35;46;31;14;21;23;0;0;0;0
2020-08-04 07:15:00;114;65;92;50;47;43;39;18;27;26;0;0;0;0
2020-08-04 07:30:00;81;39;79;63;54;64;46;20;35;30;0;0;0;0
2020-08-04 07:45:00;97;66;83;62;62;50;40;23;41;26;0;0;0;0
2020-08-04 08:00:00;69;58;71;42;46;47;38;15;30;35;0;0;0;0
2020-08-04 08:15:00;64;41;65;43;43;47;33;14;26;38;0;0;0;0
2020-08-04 08:30:00;81;58;73;52;55;64;41;21;46;44;0;0;0;0
2020-08-04 08:45:00;79;57;80;53;50;51;34;13;37;38;0;0;0;0
2020-08-04 09:00:00;58;24;76;53;51;49;29;14;27;36;0;0;0;0
2020-08-04 09:15:00;46;35;80;43;56;43;35;10;30;36;0;0;0;0
2020-08-04 09:30:00;53;29;70;33;49;49;38;16;32;40;0;0;0;0
2020-08-04 09:45:00;56;52;88;56;47;63;32;15;46;51;0;0;0;0
2020-08-04 10:00:00;57;40;96;46;68;58;33;12;36;43;0;0;0;0
2020-08-04 10:15:00;49;39;99;66;64;52;47;22;43;59;0;0;0;0
2020-08-04 10:30:00;50;48;94;62;87;58;41;20;40;46;0;0;0;0
2020-08-04 10:45:00;46;40;107;59;78;61;41;20;37;40;0;0;0;0
2020-08-04 11:00:00;60;45;90;49;69;71;39;17;48;57;0;0;0;0
2020-08-04 11:15:00;51;40;102;68;79;68;44;18;43;52;0;0;0;0
2020-08-04 11:30:00;56;46;84;48;80;62;37;23;50;44;0;0;0;0
2020-08-04 11:45:00;55;34;86;61;81;69;37;19;36;37;0;0;0;0
2020-08-04 12:00:00;66;38;76;51;79;67;35;20;46;49;0;0;0;0
2020-08-04 12:15:00;60;40;91;52;85;64;39;23;37;44;0;0;0;0
2020-08-04 12:30:00;53;34;88;62;67;67;41;20;45;44;0;0;0;0
2020-08-04 12:45:00;53;43;102;59;66;68;49;17;43;42;0;0;0;0
2020-08-04 13:00:00;54;37;86;55;74;59;33;22;43;32;0;0;0;0
2020-08-04 13:15:00;55;51;100;68;91;80;36;15;39;49;0;0;0;0
2020-08-04 13:30:00;58;40;95;54;76;64;37;18;46;49;0;0;0;0
2020-08-04 13:45:00;72;33;98;57;78;59;43;15;48;51;0;0;0;0
2020-08-04 14:00:00;58;43;106;57;88;65;55;25;61;52;0;0;0;0
2020-08-04 14:15:00;53;46;84;55;77;69;39;22;74;60;0;0;0;0
2020-08-04 14:30:00;70;53;94;60;92;61;36;16;66;63;0;0;0;0
2020-08-04 14:45:00;63;41;98;55;83;81;43;19;49;43;0;0;0;0
2020-08-04 15:00:00;52;46;104;62;80;81;40;18;62;62;0;0;0;0
2020-08-04 15:15:00;64;44;102;68;79;74;40;24;57;64;0;0;0;0
2020-08-04 15:30:00;62;47;99;63;76;60;36;15;76;68;0;0;0;0
2020-08-04 15:45:00;57;44;116;63;80;75;45;20;77;72;0;0;0;0
2020-08-04 16:00:00;60;49;92;71;86;72;50;15;95;73;0;0;0;0
2020-08-04 16:15:00;65;39;106;59;73;81;46;35;70;59;0;0;0;0
2020-08-04 16:30:00;65;56;97;65;71;73;44;32;68;55;0;0;0;0
2020-08-04 16:45:00;61;56;99;59;91;73;52;34;66;54;0;0;0;0
2020-08-04 17:00:00;51;34;91;62;82;77;45;34;55;60;0;0;0;0
2020-08-04 17:15:00;67;50;112;67;88;82;42;23;67;52;0;0;0;0
2020-08-04 17:30:00;66;46;99;58;80;62;43;19;65;66;0;0;0;0
2020-08-04 17:45:00;62;45;98;75;88;69;42;22;55;56;0;0;0;0
2020-08-04 18:00:00;56;32;81;62;90;81;39;21;48;48;0;0;0;0
2020-08-04 18:15:00;40;39;94;60;83;68;34;17;58;52;0;0;0;0
2020-08-04 18:30:00;38;27;81;53;71;62;33;14;41;35;0;0;0;0
2020-08-04 18:45:00;41;30;65;42;78;66;35;18;42;46;0;0;0;0
2020-08-04 19:00:00;35;35;72;44;66;52;29;12;25;27;0;0;0;0
2020-08-04 19:15:00;30;31;63;46;66;67;19;5;21;24;0;0;0;0
2020-08-04 19:30:00;20;23;54;23;55;53;20;11;31;36;0;0;0;0
2020-08-04 19:45:00;42;28;50;32;53;53;26;13;23;19;0;0;0;0
2020-08-04 20:00:00;37;25;61;31;75;67;28;11;26;20;0;0;0;0
2020-08-04 20:15:00;28;32;38;14;47;47;25;12;28;20;0;0;0;0
2020-08-04 20:30:00;38;16;33;9;50;27;17;4;23;23;0;0;0;0
2020-08-04 20:45:00;14;19;35;17;36;27;13;1;19;14;0;0;0;0
2020-08-04 21:00:00;21;19;45;16;50;25;17;5;23;13;0;0;0;0
2020-08-04 21:15:00;28;13;23;15;26;19;23;8;19;20;0;0;0;0
2020-08-04 21:30:00;34;18;34;23;30;19;15;5;18;18;0;0;0;0
2020-08-04 21:45:00;22;16;23;10;36;30;15;6;17;23;0;0;0;0
2020-08-04 22:00:00;22;5;29;11;32;24;11;5;14;19;0;0;0;0
2020-08-04 22:15:00;15;13;22;7;21;18;9;4;13;14;0;0;0;0
2020-08-04 22:30:00;15;12;27;12;18;19;7;3;8;8;0;0;0;0
2020-08-04 22:45:00;10;7;26;6;22;13;9;4;11;11;0;0;0;0
2020-08-04 23:00:00;19;6;17;4;17;11;11;2;11;7;0;0;0;0
2020-08-04 23:15:00;7;10;19;7;9;9;6;0;4;9;0;0;0;0
2020-08-04 23:30:00;13;7;10;0;13;10;13;1;8;4;0;0;0;0
