DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-05-15 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:15:00;5;5;0;0;0;0;2;4;2;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:45:00;0;0;0;0;1;1;1;1;1;2;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:00:00;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:15:00;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:45:00;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:15:00;5;6;1;0;0;0;0;0;0;0;0;1;3;0;1;1;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:30:00;3;4;2;0;0;0;0;0;0;0;0;2;7;5;0;1;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:45:00;6;8;1;0;0;0;0;0;0;0;0;5;11;2;2;2;1;10;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:00:00;8;8;2;1;0;0;0;0;0;0;0;1;6;2;4;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:15:00;25;26;0;1;0;0;0;1;0;1;1;2;14;1;4;4;1;11;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:30:00;21;23;2;0;0;0;1;0;1;0;3;2;28;3;6;5;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:45:00;29;29;1;0;0;0;0;0;0;0;3;16;39;8;5;5;14;38;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 07:00:00;20;22;3;1;0;0;0;0;0;0;0;7;20;9;1;1;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 07:15:00;27;26;5;4;0;0;0;0;0;0;1;9;21;15;7;6;7;20;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 07:30:00;28;28;9;1;0;0;0;0;0;0;3;5;17;11;5;5;7;15;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 07:45:00;21;23;5;1;0;0;0;1;0;1;4;11;22;13;8;8;10;21;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 08:00:00;22;20;10;1;0;0;1;0;1;0;3;3;18;11;5;5;6;17;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 08:15:00;16;17;10;1;0;0;0;2;0;2;1;7;11;10;2;2;6;8;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 08:30:00;22;22;7;2;0;0;3;3;3;3;4;6;13;18;7;7;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 08:45:00;21;21;6;5;0;0;1;0;1;0;2;12;20;13;8;7;8;21;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 09:00:00;10;10;5;3;0;0;3;1;3;1;3;7;15;10;4;3;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 09:15:00;28;28;12;4;0;0;1;1;1;1;4;8;14;20;7;7;10;12;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 09:30:00;27;26;15;3;1;1;5;2;6;1;5;6;15;17;7;6;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 09:45:00;28;30;12;4;1;1;2;2;2;1;5;8;28;19;6;6;11;26;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 10:00:00;23;24;5;7;0;0;3;1;3;1;1;4;17;18;8;8;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 10:15:00;20;21;17;5;0;0;0;2;0;2;1;12;19;17;14;15;9;18;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 10:30:00;20;20;20;9;0;0;1;1;1;1;3;10;19;23;9;8;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 10:45:00;28;31;9;5;0;0;2;3;2;3;3;9;21;23;8;8;9;16;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 11:00:00;29;30;13;2;1;1;3;1;3;2;2;3;18;27;11;12;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 11:15:00;27;28;14;8;1;1;2;4;2;4;2;11;21;27;13;13;13;18;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 11:30:00;37;36;18;7;0;0;2;2;2;2;2;4;17;36;8;8;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 11:45:00;30;31;12;8;0;0;4;0;4;0;3;8;22;23;10;11;8;21;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 12:00:00;33;34;8;3;0;0;11;6;11;5;4;4;17;29;19;20;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 12:15:00;38;38;10;6;0;0;4;5;4;4;2;8;18;33;15;15;7;16;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 12:30:00;32;32;11;4;0;0;3;3;3;3;0;3;13;26;17;15;4;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
