DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-03-31 00:00:00;7;3;0;0;2;2;0;1;0;0;0;0;0;0
2020-03-31 00:15:00;5;1;3;1;2;4;2;3;0;0;0;0;0;0
2020-03-31 00:30:00;5;1;2;0;1;2;3;0;0;0;0;0;0;0
2020-03-31 00:45:00;3;0;1;0;2;3;2;1;0;0;0;0;0;0
2020-03-31 01:00:00;5;3;3;0;3;3;1;1;0;0;0;0;0;0
2020-03-31 01:15:00;4;5;0;0;2;4;0;0;0;0;0;0;0;0
2020-03-31 01:30:00;4;0;1;0;2;5;1;0;0;0;0;0;0;0
2020-03-31 01:45:00;3;3;1;0;2;2;2;0;0;0;0;0;0;0
2020-03-31 02:00:00;0;1;1;1;2;3;3;1;0;0;0;0;0;0
2020-03-31 02:15:00;3;5;0;0;2;2;0;1;0;0;0;0;0;0
2020-03-31 02:30:00;5;0;1;0;2;3;2;1;0;0;0;0;0;0
2020-03-31 02:45:00;4;1;2;0;4;1;0;1;0;0;0;0;0;0
2020-03-31 03:00:00;5;2;2;2;2;4;2;1;0;0;0;0;0;0
2020-03-31 03:15:00;3;1;0;0;3;2;1;1;0;0;0;0;0;0
2020-03-31 03:30:00;7;3;4;2;0;0;2;2;0;0;0;0;0;0
2020-03-31 03:45:00;4;2;4;0;4;6;3;2;0;0;0;0;0;0
2020-03-31 04:00:00;7;0;3;2;1;3;6;0;0;0;0;0;0;0
2020-03-31 04:15:00;2;0;1;0;4;1;2;2;0;0;53;0;0;0
2020-03-31 04:30:00;7;2;2;1;11;13;2;0;0;0;0;0;0;0
2020-03-31 04:45:00;7;4;2;1;4;12;2;2;0;0;0;0;0;0
2020-03-31 05:00:00;14;6;6;0;14;17;7;7;0;0;0;0;0;0
2020-03-31 05:15:00;11;10;11;2;15;19;10;7;0;0;0;0;0;0
2020-03-31 05:30:00;30;23;9;13;22;34;10;17;0;0;0;0;0;0
2020-03-31 05:45:00;34;36;19;6;22;34;10;9;0;0;0;0;0;0
2020-03-31 06:00:00;34;30;11;6;26;44;14;12;0;0;0;0;0;0
2020-03-31 06:15:00;48;44;15;4;36;59;13;13;0;0;0;0;0;0
2020-03-31 06:30:00;45;53;31;17;42;75;20;23;0;0;0;0;0;0
2020-03-31 06:45:00;62;47;23;15;40;58;18;16;0;0;0;0;0;0
2020-03-31 07:00:00;55;57;41;14;43;65;17;14;0;0;0;0;0;0
2020-03-31 07:15:00;63;56;39;25;40;59;19;18;0;0;0;0;0;0
