DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-04-10 00:00:00;5;0;2;1;0;1;7;1;0;1;0
2020-04-10 00:15:00;5;1;2;2;0;2;3;1;1;2;0
2020-04-10 00:30:00;2;3;0;0;0;0;6;3;0;0;0
2020-04-10 00:45:00;3;1;0;0;0;0;7;1;0;1;0
2020-04-10 01:00:00;1;1;0;1;0;1;7;1;0;0;0
2020-04-10 01:15:00;4;4;0;0;0;0;3;1;0;1;0
2020-04-10 01:30:00;2;2;0;1;0;1;6;0;0;1;0
2020-04-10 01:45:00;0;1;0;0;0;0;1;0;0;0;0
2020-04-10 02:00:00;3;0;0;0;0;0;0;0;0;1;0
2020-04-10 02:15:00;0;0;0;0;0;0;2;1;0;0;0
2020-04-10 02:30:00;1;3;0;1;0;1;2;0;0;0;0
2020-04-10 02:45:00;0;2;2;0;0;0;1;1;0;0;0
2020-04-10 03:00:00;1;1;0;0;0;0;3;1;0;0;0
2020-04-10 03:15:00;0;0;0;0;0;0;1;0;0;0;0
2020-04-10 03:30:00;1;1;0;0;0;0;1;1;0;0;0
2020-04-10 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;6;3;0;0;0;0;3;0;0;2;0
2020-04-10 04:15:00;0;1;0;0;0;0;2;1;0;0;0
2020-04-10 04:30:00;0;1;0;0;0;0;2;1;0;1;0
2020-04-10 04:45:00;1;0;1;0;0;0;1;2;1;1;0
2020-04-10 05:00:00;3;3;2;2;0;2;4;2;0;0;0
2020-04-10 05:15:00;4;2;0;1;0;1;8;1;0;1;0
2020-04-10 05:30:00;11;2;0;8;0;8;13;5;0;0;0
2020-04-10 05:45:00;16;6;3;3;1;5;10;2;0;2;0
2020-04-10 06:00:00;20;4;3;0;0;1;5;1;0;1;0
2020-04-10 06:15:00;2;3;0;2;0;2;7;1;0;1;0
2020-04-10 06:30:00;9;0;0;1;0;1;12;3;0;1;0
2020-04-10 06:45:00;6;4;0;1;0;1;6;0;0;0;0
2020-04-10 07:00:00;9;4;1;0;0;0;3;1;0;0;0
2020-04-10 07:15:00;7;3;0;0;0;1;3;2;0;0;0
2020-04-10 07:30:00;7;2;0;1;0;2;7;0;0;0;0
2020-04-10 07:45:00;11;5;2;0;0;1;7;1;0;0;0
2020-04-10 08:00:00;9;5;1;1;0;1;3;3;1;1;0
2020-04-10 08:15:00;5;4;1;0;0;2;13;0;0;0;0
2020-04-10 08:30:00;6;3;0;0;0;0;5;5;0;1;0
2020-04-10 08:45:00;8;3;0;0;0;1;10;3;0;0;0
2020-04-10 09:00:00;14;4;1;4;0;4;11;2;0;1;0
2020-04-10 09:15:00;15;5;0;3;2;5;14;5;0;0;0
2020-04-10 09:30:00;16;8;5;3;0;3;16;8;0;0;0
2020-04-10 09:45:00;18;7;4;3;0;5;24;5;0;5;0
2020-04-10 10:00:00;25;7;0;2;0;1;9;0;0;5;0
2020-04-10 10:15:00;18;6;2;1;1;3;22;5;0;0;0
