DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-09-12 00:00:00;10;16;0;0;0;0;0
2019-09-12 00:15:00;22;18;1;1;0;0;0
2019-09-12 00:30:00;20;8;0;0;0;0;0
2019-09-12 00:45:00;17;9;2;2;0;0;0
2019-09-12 01:00:00;8;7;1;1;0;0;0
2019-09-12 01:15:00;6;8;0;0;0;0;0
2019-09-12 01:30:00;12;10;0;0;0;0;0
2019-09-12 01:45:00;8;6;0;0;0;0;0
2019-09-12 02:00:00;6;8;0;0;0;0;0
2019-09-12 02:15:00;2;10;0;0;0;0;0
2019-09-12 02:30:00;4;4;0;0;0;0;0
2019-09-12 02:45:00;4;10;0;0;0;0;0
2019-09-12 03:00:00;4;5;0;0;0;0;0
2019-09-12 03:15:00;8;4;0;0;0;0;0
2019-09-12 03:30:00;4;7;0;0;0;0;0
2019-09-12 03:45:00;6;7;1;1;0;0;0
2019-09-12 04:00:00;9;9;0;0;0;0;0
2019-09-12 04:15:00;7;12;0;0;0;0;0
2019-09-12 04:30:00;16;11;0;0;0;0;0
2019-09-12 04:45:00;17;21;1;1;0;0;0
2019-09-12 05:00:00;37;27;0;0;0;0;0
2019-09-12 05:15:00;50;41;0;0;0;0;0
2019-09-12 05:30:00;78;60;2;2;0;0;0
2019-09-12 05:45:00;112;101;3;3;0;0;0
2019-09-12 06:00:00;84;81;1;1;0;0;0
2019-09-12 06:15:00;120;109;3;3;0;0;0
2019-09-12 06:30:00;169;129;6;6;7;0;0
2019-09-12 06:45:00;196;128;8;8;1;0;0
2019-09-12 07:00:00;205;145;4;4;8;0;0
2019-09-12 07:15:00;205;190;14;14;6;0;0
2019-09-12 07:30:00;218;231;22;22;20;0;0
2019-09-12 07:45:00;239;196;17;17;2;0;0
2019-09-12 08:00:00;207;160;8;8;4;0;0
2019-09-12 08:15:00;196;149;10;10;0;0;0
2019-09-12 08:30:00;178;164;12;12;3;0;0
2019-09-12 08:45:00;205;176;8;8;3;0;0
2019-09-12 09:00:00;175;127;14;14;2;0;0
2019-09-12 09:15:00;184;115;8;8;17;0;0
2019-09-12 09:30:00;199;149;7;7;0;0;0
2019-09-12 09:45:00;189;164;10;10;11;0;0
2019-09-12 10:00:00;172;134;7;7;2;0;0
2019-09-12 10:15:00;200;153;11;11;4;0;0
2019-09-12 10:30:00;181;175;8;8;41;0;0
2019-09-12 10:45:00;175;166;9;9;4;0;0
2019-09-12 11:00:00;181;173;7;7;8;0;0
2019-09-12 11:15:00;163;193;9;9;16;0;0
2019-09-12 11:30:00;224;171;5;5;1;0;0
2019-09-12 11:45:00;175;178;8;8;0;0;0
2019-09-12 12:00:00;176;143;12;12;8;0;0
2019-09-12 12:15:00;190;181;5;5;7;0;0
2019-09-12 12:30:00;194;176;4;4;16;0;0
2019-09-12 12:45:00;174;155;7;7;4;0;0
2019-09-12 13:00:00;191;177;13;13;12;0;0
2019-09-12 13:15:00;185;166;10;10;19;0;0
2019-09-12 13:30:00;176;169;9;9;2;0;0
2019-09-12 13:45:00;194;166;5;5;4;0;0
2019-09-12 14:00:00;176;159;9;9;18;0;0
2019-09-12 14:15:00;205;176;7;7;38;0;0
2019-09-12 14:30:00;184;197;7;7;28;0;0
2019-09-12 14:45:00;185;207;10;10;13;0;0
2019-09-12 15:00:00;203;192;10;10;10;0;0
2019-09-12 15:15:00;192;213;5;5;10;0;0
2019-09-12 15:30:00;217;204;6;6;7;0;0
2019-09-12 15:45:00;252;220;11;11;9;0;0
2019-09-12 16:00:00;216;211;8;8;7;0;0
2019-09-12 16:15:00;207;206;15;15;9;0;0
2019-09-12 16:30:00;225;253;7;7;19;0;0
2019-09-12 16:45:00;260;215;7;7;34;0;0
2019-09-12 17:00:00;217;211;15;15;18;0;0
2019-09-12 17:15:00;272;220;8;8;15;0;0
2019-09-12 17:30:00;243;182;4;4;24;0;0
2019-09-12 17:45:00;209;199;11;11;14;0;0
2019-09-12 18:00:00;197;184;5;5;3;0;0
2019-09-12 18:15:00;215;207;14;14;15;0;0
2019-09-12 18:30:00;222;193;15;15;11;0;0
2019-09-12 18:45:00;209;195;7;7;0;0;0
2019-09-12 19:00:00;164;163;10;10;5;0;0
2019-09-12 19:15:00;163;171;6;6;2;0;0
2019-09-12 19:30:00;143;130;5;5;5;0;0
2019-09-12 19:45:00;137;133;5;5;0;0;0
2019-09-12 20:00:00;121;158;7;7;8;0;0
2019-09-12 20:15:00;111;165;6;6;1;0;0
2019-09-12 20:30:00;104;112;2;2;22;0;0
2019-09-12 20:45:00;92;76;10;10;0;0;0
2019-09-12 21:00:00;93;82;7;7;0;0;0
2019-09-12 21:15:00;71;76;4;4;0;0;0
2019-09-12 21:30:00;103;66;4;4;0;0;0
2019-09-12 21:45:00;63;87;4;4;0;0;0
2019-09-12 22:00:00;74;113;6;6;0;0;0
2019-09-12 22:15:00;66;61;0;0;0;0;0
2019-09-12 22:30:00;58;62;0;0;0;0;0
2019-09-12 22:45:00;49;25;3;3;0;0;0
2019-09-12 23:00:00;47;35;2;2;0;0;0
2019-09-12 23:15:00;40;26;1;1;0;0;0
2019-09-12 23:30:00;36;41;1;1;0;0;0
2019-09-12 23:45:00;28;33;0;0;0;0;0
