DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-01-04 00:00:00;1;5;10;6;5;4;20;0;5;0;0;0
2020-01-04 00:15:00;5;12;13;4;4;8;22;1;4;0;0;0
2020-01-04 00:30:00;2;11;13;7;5;7;13;2;7;0;0;0
2020-01-04 00:45:00;2;4;7;1;4;4;13;2;4;0;0;0
2020-01-04 01:00:00;1;4;5;3;5;6;18;0;1;0;0;0
2020-01-04 01:15:00;1;4;5;1;2;3;14;0;1;0;0;0
2020-01-04 01:30:00;3;5;6;5;4;2;12;2;3;0;0;0
2020-01-04 01:45:00;0;3;3;0;4;0;8;0;4;0;0;0
2020-01-04 02:00:00;2;1;2;2;9;2;7;2;8;0;0;0
2020-01-04 02:15:00;1;7;7;1;3;0;2;0;0;0;0;0
2020-01-04 02:30:00;2;1;3;2;3;2;3;0;0;0;0;0
2020-01-04 02:45:00;0;0;1;0;3;0;4;0;0;0;0;0
2020-01-04 03:00:00;0;2;3;3;2;0;3;1;1;0;0;0
2020-01-04 03:15:00;2;5;4;0;0;0;1;255;1;0;0;0
2020-01-04 03:30:00;0;0;1;0;1;1;1;0;0;0;0;0
2020-01-04 03:45:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-01-04 04:00:00;1;1;1;0;0;1;3;0;0;0;0;0
2020-01-04 04:15:00;0;3;2;4;3;0;3;0;0;0;0;0
2020-01-04 04:30:00;1;1;1;0;0;1;1;0;2;0;0;0
2020-01-04 04:45:00;3;1;1;0;0;0;1;0;0;0;0;0
2020-01-04 05:00:00;0;1;1;0;1;0;4;0;0;0;0;0
2020-01-04 05:15:00;1;3;3;0;0;1;5;0;0;0;0;0
2020-01-04 05:30:00;5;4;5;0;1;1;4;0;0;0;0;0
2020-01-04 05:45:00;2;4;5;1;1;2;4;1;1;0;0;0
2020-01-04 06:00:00;4;2;2;0;2;0;5;257;0;0;0;0
2020-01-04 06:15:00;5;6;7;0;1;4;3;0;0;0;0;0
2020-01-04 06:30:00;7;7;9;0;0;2;5;0;0;0;0;0
2020-01-04 06:45:00;5;6;5;1;0;2;7;0;0;0;0;0
2020-01-04 07:00:00;4;3;8;2;1;0;9;1;1;0;0;0
2020-01-04 07:15:00;3;8;7;0;0;1;3;257;0;0;0;0
2020-01-04 07:30:00;9;9;13;0;1;2;11;0;1;0;254;0
2020-01-04 07:45:00;7;14;18;1;5;2;11;0;0;0;0;0
2020-01-04 08:00:00;14;15;20;3;4;4;14;1;2;0;0;0
2020-01-04 08:15:00;16;18;22;2;2;2;9;254;2;0;0;0
2020-01-04 08:30:00;19;28;33;2;2;8;16;4;4;0;0;0
2020-01-04 08:45:00;24;29;48;2;3;4;17;7;8;0;0;0
2020-01-04 09:00:00;30;61;61;4;9;10;28;261;11;0;0;1
2020-01-04 09:15:00;43;78;73;4;17;9;27;262;16;0;0;0
