DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-01-18 00:00:00;5;5;6;0;8;8;9;1;1;0;0;0
2020-01-18 00:15:00;6;7;9;5;4;4;16;254;0;0;0;0
2020-01-18 00:30:00;4;8;8;2;7;6;10;2;2;0;0;0
2020-01-18 00:45:00;2;7;6;3;4;3;5;0;0;0;0;0
2020-01-18 01:00:00;3;4;4;0;1;2;11;0;0;0;0;0
2020-01-18 01:15:00;0;3;3;1;6;3;15;0;1;0;0;0
2020-01-18 01:30:00;1;5;8;1;5;10;21;0;0;0;0;0
2020-01-18 01:45:00;0;7;5;3;1;1;11;0;0;0;0;0
2020-01-18 02:00:00;4;7;9;0;2;4;8;0;1;0;0;0
2020-01-18 02:15:00;1;2;6;0;2;0;3;256;2;0;0;0
2020-01-18 02:30:00;0;1;1;2;0;0;1;3;0;0;0;0
2020-01-18 02:45:00;0;5;5;0;1;2;6;0;0;0;0;0
2020-01-18 03:00:00;1;1;3;2;2;2;9;0;0;0;0;0
2020-01-18 03:15:00;0;1;1;0;1;0;3;0;0;0;0;0
2020-01-18 03:30:00;2;4;3;0;0;1;2;0;0;0;0;0
2020-01-18 03:45:00;0;2;2;0;0;0;0;1;1;0;0;0
2020-01-18 04:00:00;0;0;0;0;0;0;3;0;0;0;0;0
2020-01-18 04:15:00;1;2;3;1;1;0;1;0;1;0;0;0
2020-01-18 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-18 04:45:00;0;0;0;0;0;2;5;0;0;0;0;0
2020-01-18 05:00:00;1;3;2;0;1;4;5;0;0;0;0;0
2020-01-18 05:15:00;0;1;1;0;0;2;3;1;1;0;0;0
2020-01-18 05:30:00;12;11;15;0;2;0;6;0;0;0;0;0
2020-01-18 05:45:00;23;24;27;2;1;2;5;0;1;1;0;0
2020-01-18 06:00:00;23;22;29;0;1;3;6;0;0;0;0;0
2020-01-18 06:15:00;10;5;6;0;1;2;3;0;0;0;0;0
2020-01-18 06:30:00;7;7;9;1;0;0;4;0;0;0;0;0
2020-01-18 06:45:00;9;8;15;0;2;1;10;1;1;0;0;0
2020-01-18 07:00:00;1;1;2;1;1;2;7;0;0;0;0;0
2020-01-18 07:15:00;7;8;14;0;1;0;12;0;0;0;0;0
2020-01-18 07:30:00;13;10;18;1;1;1;8;0;0;0;254;0
2020-01-18 07:45:00;10;6;12;2;3;1;5;1;3;0;0;0
2020-01-18 08:00:00;16;17;22;4;3;2;13;257;2;0;0;0
2020-01-18 08:15:00;28;14;23;1;1;2;13;5;8;0;0;1
2020-01-18 08:30:00;27;27;36;2;6;6;18;256;7;0;0;0
2020-01-18 08:45:00;33;51;53;3;4;7;18;257;9;0;0;0
2020-01-18 09:00:00;41;63;65;2;6;8;18;258;5;1;0;2
2020-01-18 09:15:00;55;68;77;6;11;9;30;7;11;1;0;0
2020-01-18 09:30:00;65;79;81;2;11;12;29;13;18;0;0;4
2020-01-18 09:45:00;76;79;80;7;18;25;48;22;18;1;0;0
2020-01-18 10:00:00;57;72;71;14;24;23;39;14;20;1;0;0
2020-01-18 10:15:00;81;89;87;16;26;32;50;19;25;0;0;5
2020-01-18 10:30:00;70;85;84;17;24;26;61;265;21;0;0;3
2020-01-18 10:45:00;82;86;87;19;21;32;74;17;25;1;0;0
2020-01-18 11:00:00;78;78;76;20;25;32;62;9;26;0;0;1
