DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-04-28 00:00:00;9;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-04-28 00:15:00;23;0;0;3;3;11;0;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;4;0;0;1;1;12;0;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;2;0;0;0;0;18;0;0;0;0;0;0;0;0;0
2020-04-28 01:00:00;1;0;0;1;1;35;0;0;0;0;0;0;0;0;0
2020-04-28 01:15:00;3;0;0;0;0;26;0;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;1;0;0;0;0;37;0;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;1;0;0;0;0;25;0;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;4;0;0;0;0;7;0;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;31;0;0;1;1;9;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;69;0;0;0;0;8;0;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;119;0;0;0;0;26;0;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;102;0;0;0;0;16;0;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;129;0;0;0;0;15;0;0;0;0;0;0;0;0;0
2020-04-28 04:45:00;108;0;0;2;0;25;0;0;0;0;0;0;0;0;0
2020-04-28 05:00:00;120;0;0;2;2;52;0;0;0;0;0;0;0;0;0
2020-04-28 05:15:00;74;0;0;2;2;48;0;0;0;0;0;0;0;0;0
2020-04-28 05:30:00;53;0;0;13;12;37;0;0;0;0;0;0;0;0;0
2020-04-28 05:45:00;33;0;0;11;13;38;0;0;0;0;0;0;0;0;0
2020-04-28 06:00:00;27;0;0;17;16;38;0;0;3;0;0;0;0;0;0
2020-04-28 06:15:00;38;0;0;12;14;29;0;0;0;0;0;0;0;0;0
2020-04-28 06:30:00;45;0;0;26;26;28;0;0;3;0;0;0;0;0;0
2020-04-28 06:45:00;44;0;0;19;19;24;0;0;1;0;0;0;0;0;0
2020-04-28 07:00:00;54;0;0;21;18;26;0;0;1;0;0;0;0;0;0
2020-04-28 07:15:00;51;0;1;23;23;19;0;0;6;1;0;0;0;0;0
2020-04-28 07:30:00;73;0;0;37;31;33;0;0;16;0;0;0;0;0;0
2020-04-28 07:45:00;67;0;0;22;23;30;0;0;41;0;0;0;4;0;0
2020-04-28 08:00:00;57;0;2;17;20;19;0;0;5;0;0;0;0;0;0
2020-04-28 08:15:00;39;0;0;17;18;35;0;0;0;0;0;0;0;0;0
2020-04-28 08:30:00;39;0;3;19;20;36;0;0;2;0;0;0;0;0;0
2020-04-28 08:45:00;61;0;0;33;29;49;0;0;5;0;0;0;0;0;0
2020-04-28 09:00:00;76;0;1;22;22;51;0;0;1;0;0;0;0;0;0
2020-04-28 09:15:00;44;0;1;24;25;66;0;0;3;0;0;0;0;0;0
2020-04-28 09:30:00;45;0;1;29;27;68;0;0;0;1;0;0;0;0;0
2020-04-28 09:45:00;62;0;0;27;27;78;0;0;3;1;0;0;0;0;0
2020-04-28 10:00:00;50;0;6;11;27;76;0;0;0;0;2;0;0;0;0
