DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-12-19 00:00:00;11;4;14;11;4;2;2
2019-12-19 00:15:00;20;11;13;6;1;8;2
2019-12-19 00:30:00;26;10;15;6;4;1;1
2019-12-19 00:45:00;19;8;11;4;1;4;4
2019-12-19 01:00:00;11;3;10;5;2;0;4
2019-12-19 01:15:00;15;3;14;2;3;0;5
2019-12-19 01:30:00;8;6;10;4;3;4;2
2019-12-19 01:45:00;5;1;12;3;5;4;1
2019-12-19 02:00:00;7;3;12;1;2;6;2
2019-12-19 02:15:00;8;4;8;1;2;2;4
2019-12-19 02:30:00;7;1;11;3;2;5;2
2019-12-19 02:45:00;10;4;11;4;3;5;5
2019-12-19 03:00:00;8;2;5;0;4;8;3
2019-12-19 03:15:00;8;3;8;0;4;8;2
2019-12-19 03:30:00;3;2;12;2;3;4;4
2019-12-19 03:45:00;6;1;7;0;1;2;0
2019-12-19 04:00:00;14;6;15;1;8;5;6
2019-12-19 04:15:00;7;7;16;3;0;4;4
2019-12-19 04:30:00;11;6;21;6;2;2;3
2019-12-19 04:45:00;16;4;31;6;3;6;0
2019-12-19 05:00:00;21;19;30;18;0;1;1
2019-12-19 05:15:00;30;21;87;32;2;1;0
2019-12-19 05:30:00;43;22;91;41;2;1;0
2019-12-19 05:45:00;63;40;128;54;4;0;2
2019-12-19 06:00:00;52;28;112;48;2;0;1
2019-12-19 06:15:00;72;44;135;88;3;3;0
2019-12-19 06:30:00;89;57;155;82;5;0;0
2019-12-19 06:45:00;111;81;163;101;12;1;0
2019-12-19 07:00:00;158;86;170;91;10;1;1
2019-12-19 07:15:00;188;117;163;89;19;1;1
2019-12-19 07:30:00;223;147;183;99;12;2;3
2019-12-19 07:45:00;196;123;218;127;12;1;3
2019-12-19 08:00:00;150;90;181;102;10;0;1
2019-12-19 08:15:00;160;119;156;108;13;3;0
2019-12-19 08:30:00;144;100;176;127;9;3;0
2019-12-19 08:45:00;161;114;164;93;18;3;1
2019-12-19 09:00:00;137;109;151;79;11;3;3
2019-12-19 09:15:00;144;102;180;102;9;2;1
2019-12-19 09:30:00;137;110;159;100;5;1;2
2019-12-19 09:45:00;176;118;165;96;11;3;1
2019-12-19 10:00:00;135;108;151;97;12;0;2
2019-12-19 10:15:00;162;115;170;104;8;1;0
2019-12-19 10:30:00;146;117;194;114;7;2;0
2019-12-19 10:45:00;165;122;161;96;9;4;0
2019-12-19 11:00:00;153;120;193;112;9;2;1
2019-12-19 11:15:00;161;123;181;89;6;0;4
2019-12-19 11:30:00;152;119;178;97;10;2;1
2019-12-19 11:45:00;179;127;182;87;19;2;5
2019-12-19 12:00:00;179;120;203;115;5;3;7
2019-12-19 12:15:00;173;116;173;81;13;4;5
2019-12-19 12:30:00;167;124;174;107;9;1;3
2019-12-19 12:45:00;173;137;190;116;11;2;3
2019-12-19 13:00:00;179;117;191;120;8;2;4
2019-12-19 13:15:00;175;132;185;124;11;4;3
2019-12-19 13:30:00;183;122;183;120;12;2;2
2019-12-19 13:45:00;185;136;213;110;11;2;1
2019-12-19 14:00:00;173;134;183;112;8;4;1
2019-12-19 14:15:00;183;141;185;126;9;1;3
2019-12-19 14:30:00;193;162;175;115;12;3;3
2019-12-19 14:45:00;191;154;198;115;15;2;3
2019-12-19 15:00:00;188;133;197;131;12;5;7
2019-12-19 15:15:00;219;153;189;101;20;2;3
2019-12-19 15:30:00;215;161;199;111;9;0;2
2019-12-19 15:45:00;217;184;222;114;14;4;1
2019-12-19 16:00:00;220;181;205;127;13;6;3
2019-12-19 16:15:00;211;150;191;110;21;1;4
2019-12-19 16:30:00;219;153;194;102;10;9;4
2019-12-19 16:45:00;235;190;193;120;12;6;5
2019-12-19 17:00:00;223;156;192;121;12;4;3
2019-12-19 17:15:00;226;156;189;92;8;0;10
2019-12-19 17:30:00;220;152;200;91;11;2;2
2019-12-19 17:45:00;210;165;205;92;6;7;4
2019-12-19 18:00:00;177;139;203;124;9;6;4
2019-12-19 18:15:00;186;141;190;104;14;5;5
2019-12-19 18:30:00;200;129;159;95;4;4;1
2019-12-19 18:45:00;178;103;152;84;4;1;2
2019-12-19 19:00:00;166;105;152;78;6;2;1
2019-12-19 19:15:00;133;95;143;86;4;4;3
2019-12-19 19:30:00;118;75;112;72;4;4;1
2019-12-19 19:45:00;96;85;116;66;2;2;0
2019-12-19 20:00:00;93;62;111;48;1;1;0
2019-12-19 20:15:00;94;51;92;47;3;2;0
2019-12-19 20:30:00;76;56;107;35;2;2;0
2019-12-19 20:45:00;82;47;97;42;1;0;2
2019-12-19 21:00:00;68;49;84;50;1;1;1
2019-12-19 21:15:00;61;47;91;43;3;0;0
2019-12-19 21:30:00;79;40;81;49;7;0;2
2019-12-19 21:45:00;76;47;94;38;0;0;2
2019-12-19 22:00:00;58;48;75;30;4;3;1
2019-12-19 22:15:00;59;36;72;33;3;4;0
2019-12-19 22:30:00;54;34;65;27;1;2;0
2019-12-19 22:45:00;60;36;52;29;2;0;1
2019-12-19 23:00:00;39;18;43;26;1;0;10
2019-12-19 23:15:00;46;20;44;15;4;1;0
2019-12-19 23:30:00;31;16;45;16;4;3;1
2019-12-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
