DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-07-04 00:00:00;15;0;0;5;13;27;33;0;0;0;0;0;0;0
2020-07-04 00:15:00;26;3;2;7;8;30;40;0;0;0;0;0;0;0
2020-07-04 00:30:00;16;4;3;2;10;26;38;0;0;0;0;0;0;0
2020-07-04 00:45:00;15;4;4;4;7;24;23;0;0;0;0;0;0;0
2020-07-04 01:00:00;16;0;4;4;14;34;16;0;0;0;0;0;0;0
2020-07-04 01:15:00;9;2;1;2;13;20;16;0;0;0;0;0;0;0
2020-07-04 01:30:00;12;3;0;1;8;21;18;0;0;0;0;0;0;0
2020-07-04 01:45:00;10;2;1;3;9;14;15;0;0;0;0;0;0;0
2020-07-04 02:00:00;8;1;1;2;3;25;10;0;0;0;0;0;0;0
2020-07-04 02:15:00;9;0;4;1;5;12;12;0;0;0;0;0;0;0
2020-07-04 02:30:00;6;0;3;2;7;16;4;0;0;0;0;0;0;0
2020-07-04 02:45:00;6;0;1;0;5;12;12;0;0;0;0;0;0;0
2020-07-04 03:00:00;3;3;1;3;1;8;10;0;0;0;0;0;0;0
2020-07-04 03:15:00;4;0;3;2;4;11;7;0;0;0;0;0;0;0
2020-07-04 03:30:00;5;0;0;0;5;5;6;0;0;0;0;0;0;0
2020-07-04 03:45:00;4;0;2;2;6;8;5;0;0;0;0;0;0;0
2020-07-04 04:00:00;2;1;0;1;5;10;5;0;0;0;0;0;0;0
2020-07-04 04:15:00;5;0;0;1;9;12;4;0;0;0;0;0;0;0
2020-07-04 04:30:00;3;0;0;0;2;6;6;0;0;0;0;0;0;0
2020-07-04 04:45:00;9;2;0;0;4;15;9;0;0;0;0;0;0;0
2020-07-04 05:00:00;4;3;2;1;9;19;6;0;0;0;0;0;0;0
2020-07-04 05:15:00;7;0;4;1;8;25;14;0;0;0;0;0;0;0
2020-07-04 05:30:00;15;3;3;2;8;18;27;0;0;0;0;0;0;0
2020-07-04 05:45:00;12;3;4;2;11;53;26;0;0;0;0;0;0;0
2020-07-04 06:00:00;11;1;1;1;26;80;25;0;0;0;0;0;0;0
2020-07-04 06:15:00;17;3;3;6;17;50;26;0;0;0;0;0;0;0
2020-07-04 06:30:00;16;4;9;5;18;40;18;0;0;0;0;0;0;0
2020-07-04 06:45:00;23;5;10;4;15;36;34;0;0;0;0;0;0;0
2020-07-04 07:00:00;17;5;7;7;15;34;35;0;0;0;0;0;0;0
2020-07-04 07:15:00;24;4;11;6;12;35;35;0;0;0;0;0;0;0
2020-07-04 07:30:00;34;11;10;6;29;50;50;0;0;0;0;0;0;0
2020-07-04 07:45:00;31;10;11;8;32;50;39;0;0;0;0;0;0;0
2020-07-04 08:00:00;31;10;4;8;33;55;51;0;3;0;0;0;0;0
2020-07-04 08:15:00;28;13;13;10;26;62;53;15;0;0;0;0;0;0
2020-07-04 08:30:00;43;18;17;16;33;79;85;2;0;1;0;0;0;0
2020-07-04 08:45:00;72;21;20;17;41;84;99;0;0;0;0;0;0;0
2020-07-04 09:00:00;63;16;14;21;42;85;90;0;3;0;0;0;0;0
2020-07-04 09:15:00;75;23;17;15;48;99;108;1;0;0;0;0;0;0
2020-07-04 09:30:00;80;17;21;16;44;89;127;1;0;0;0;0;0;0
2020-07-04 09:45:00;82;22;33;31;55;113;122;0;0;1;0;0;0;0
2020-07-04 10:00:00;92;34;24;21;55;110;118;0;0;5;0;0;0;0
2020-07-04 10:15:00;97;21;27;25;79;124;120;1;0;8;0;0;0;0
2020-07-04 10:30:00;75;35;25;10;77;111;124;2;0;0;0;0;0;0
2020-07-04 10:45:00;96;37;29;20;82;140;120;5;0;0;0;0;0;0
2020-07-04 11:00:00;89;31;45;28;72;123;127;11;0;4;0;0;0;0
2020-07-04 11:15:00;85;34;32;23;77;122;154;3;0;3;2;2;2;0
2020-07-04 11:30:00;72;35;27;20;84;117;115;0;0;0;0;0;0;0
2020-07-04 11:45:00;89;44;34;18;75;111;129;1;0;3;0;0;0;0
2020-07-04 12:00:00;78;26;37;22;84;131;137;0;0;0;0;0;0;0
2020-07-04 12:15:00;82;33;26;16;73;109;130;8;0;2;0;0;0;0
2020-07-04 12:30:00;85;31;30;18;78;126;127;2;0;2;0;0;0;0
2020-07-04 12:45:00;100;35;47;24;76;131;130;0;0;3;0;0;0;0
2020-07-04 13:00:00;86;33;26;21;73;116;151;3;0;0;0;0;0;0
2020-07-04 13:15:00;96;49;32;24;77;122;140;0;0;7;0;0;0;0
2020-07-04 13:30:00;117;38;31;28;86;118;154;3;0;2;0;0;0;0
2020-07-04 13:45:00;107;42;39;23;86;122;140;7;0;3;2;2;2;0
2020-07-04 14:00:00;74;35;39;24;78;140;126;0;0;0;0;0;0;0
2020-07-04 14:15:00;100;33;28;16;74;118;131;0;0;10;0;0;0;0
2020-07-04 14:30:00;92;33;23;20;77;108;145;38;0;2;0;0;0;0
2020-07-04 14:45:00;94;34;29;20;73;116;130;0;0;10;0;0;0;0
2020-07-04 15:00:00;79;37;24;10;76;132;139;5;0;1;0;0;0;0
2020-07-04 15:15:00;84;30;37;20;68;107;137;5;0;3;0;0;0;0
2020-07-04 15:30:00;94;38;24;17;78;125;120;0;0;4;0;0;0;0
2020-07-04 15:45:00;93;32;25;17;79;120;120;6;0;1;0;0;0;0
2020-07-04 16:00:00;83;27;30;18;74;111;115;21;0;3;0;0;0;0
2020-07-04 16:15:00;81;20;25;18;72;109;130;12;0;0;0;0;0;0
2020-07-04 16:30:00;89;32;34;24;87;115;129;2;0;4;0;0;0;0
2020-07-04 16:45:00;86;29;42;24;82;116;114;12;0;0;0;0;0;0
2020-07-04 17:00:00;76;33;44;17;80;114;113;2;0;8;0;0;0;0
2020-07-04 17:15:00;86;22;46;27;77;110;107;2;0;6;0;0;0;0
2020-07-04 17:30:00;89;29;29;29;60;112;128;13;0;13;0;0;0;0
2020-07-04 17:45:00;76;22;39;22;69;120;112;0;0;1;0;0;0;0
2020-07-04 18:00:00;73;35;36;27;71;123;118;2;0;8;0;0;0;0
2020-07-04 18:15:00;89;27;40;34;66;97;110;5;0;6;0;0;0;0
2020-07-04 18:30:00;77;22;34;27;63;99;110;6;0;3;0;0;0;0
2020-07-04 18:45:00;80;19;42;39;62;96;107;4;0;5;0;0;0;0
2020-07-04 19:00:00;81;26;30;16;68;97;114;6;0;1;5;5;5;1
2020-07-04 19:15:00;66;25;21;17;44;90;94;5;0;5;4;4;4;3
2020-07-04 19:30:00;53;14;28;20;54;89;86;0;0;2;0;0;0;0
2020-07-04 19:45:00;67;18;35;24;56;85;89;2;0;3;7;7;7;0
2020-07-04 20:00:00;49;16;22;19;69;98;80;0;0;1;0;0;0;0
2020-07-04 20:15:00;48;18;25;27;53;91;71;0;0;3;0;0;0;0
2020-07-04 20:30:00;63;12;19;18;34;64;83;4;0;1;0;0;0;0
2020-07-04 20:45:00;55;14;36;17;44;67;72;5;0;0;0;0;0;1
2020-07-04 21:00:00;51;12;16;16;28;65;72;1;0;4;0;0;0;1
2020-07-04 21:15:00;46;11;15;14;38;84;53;7;0;4;1;1;1;0
2020-07-04 21:30:00;44;6;12;12;25;57;59;0;0;0;0;0;0;0
2020-07-04 21:45:00;45;11;18;18;26;49;54;3;0;0;0;0;0;0
2020-07-04 22:00:00;39;11;15;13;36;64;72;1;0;3;0;0;0;0
2020-07-04 22:15:00;35;6;24;13;32;51;57;3;0;0;0;0;0;0
2020-07-04 22:30:00;48;5;15;6;34;63;62;0;0;0;0;0;0;0
2020-07-04 22:45:00;47;4;12;9;22;52;64;0;0;0;0;0;0;0
2020-07-04 23:00:00;32;1;9;6;23;45;53;0;0;0;0;0;0;0
2020-07-04 23:15:00;29;2;10;7;11;46;51;0;0;0;0;0;0;0
2020-07-04 23:30:00;35;7;8;7;18;40;47;0;0;0;0;0;0;0
2020-07-04 23:45:00;30;4;8;8;20;55;33;0;0;1;0;0;0;0
