DATUM;
2020-07-30 00:00:00;
2020-07-30 00:15:00;0;4;2;2;5;0;0;0;0;0;0;0
2020-07-30 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 00:45:00;0;1;0;2;1;1;0;0;0;0;0;0
2020-07-30 01:00:00;2;0;5;0;1;0;0;0;0;0;0;0
2020-07-30 01:15:00;0;2;1;0;1;1;0;0;0;0;0;0
2020-07-30 01:30:00;3;3;0;2;1;0;0;0;0;0;0;0
2020-07-30 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:15:00;2;2;0;0;1;0;0;0;0;0;0;0
2020-07-30 02:30:00;1;1;0;2;0;0;0;0;0;0;0;0
2020-07-30 02:45:00;1;2;0;0;0;0;0;0;0;0;0;0
2020-07-30 03:00:00;2;2;0;2;1;0;0;0;0;0;0;0
2020-07-30 03:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-30 03:30:00;0;1;0;1;1;0;0;0;0;0;0;0
2020-07-30 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:00:00;0;1;1;1;0;0;0;0;0;0;0;0
2020-07-30 04:15:00;0;2;0;1;1;0;0;0;0;0;0;0
2020-07-30 04:30:00;0;1;0;1;1;0;0;0;0;0;0;0
2020-07-30 04:45:00;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-30 05:00:00;0;0;0;1;4;1;0;0;0;0;0;0
2020-07-30 05:15:00;1;0;0;3;6;0;0;0;0;0;0;0
2020-07-30 05:30:00;3;2;0;14;8;0;0;0;0;0;0;0
2020-07-30 05:45:00;2;4;0;11;8;1;0;0;0;0;0;0
2020-07-30 06:00:00;3;3;0;12;11;0;0;0;0;0;0;0
2020-07-30 06:15:00;3;5;0;27;21;8;0;0;0;0;0;0
2020-07-30 06:30:00;5;10;0;40;23;5;0;0;0;0;0;0
2020-07-30 06:45:00;9;10;3;74;47;2;0;0;0;0;0;0
2020-07-30 07:00:00;6;14;1;59;40;4;0;0;0;0;0;0
2020-07-30 07:15:00;17;11;1;51;22;3;0;0;0;0;0;0
2020-07-30 07:30:00;13;15;2;54;29;7;1;0;0;0;0;0
2020-07-30 07:45:00;15;19;2;79;48;6;2;0;0;0;0;0
2020-07-30 08:00:00;19;16;2;76;26;6;0;0;0;1;0;0
2020-07-30 08:15:00;15;19;2;83;27;8;0;0;0;3;0;0
2020-07-30 08:30:00;17;20;3;67;26;4;4;4;0;1;0;0
2020-07-30 08:45:00;29;28;5;93;38;8;3;0;0;2;0;0
2020-07-30 09:00:00;19;27;1;94;37;4;3;2;0;3;0;0
2020-07-30 09:15:00;35;35;2;69;22;7;3;11;0;1;0;0
2020-07-30 09:30:00;31;29;3;64;33;7;0;0;2;7;1;0
2020-07-30 09:45:00;44;36;4;82;47;15;4;0;0;5;7;0
2020-07-30 10:00:00;46;35;4;99;48;14;3;9;0;9;0;0
2020-07-30 10:15:00;39;51;3;89;21;12;3;0;0;3;0;0
2020-07-30 10:30:00;57;47;3;90;35;18;0;0;0;7;0;0
2020-07-30 10:45:00;73;56;2;81;26;24;0;0;0;10;0;0
2020-07-30 11:00:00;61;48;6;90;41;13;3;0;0;4;0;0
2020-07-30 11:15:00;73;50;7;86;30;14;2;0;0;8;0;0
2020-07-30 11:30:00;48;66;9;99;9;19;5;0;0;8;0;0
2020-07-30 11:45:00;60;61;4;103;38;16;2;0;0;7;0;0
2020-07-30 12:00:00;81;76;10;86;91;23;4;2;0;12;0;0
2020-07-30 12:15:00;44;54;7;82;33;15;5;0;1;3;0;0
2020-07-30 12:30:00;73;64;11;84;34;13;3;0;0;6;0;0
2020-07-30 12:45:00;41;66;9;88;26;13;4;0;0;13;0;0
2020-07-30 13:00:00;21;47;5;76;25;16;2;0;0;7;1;0
2020-07-30 13:15:00;46;38;2;72;16;13;5;0;0;4;1;0
2020-07-30 13:30:00;47;52;6;75;96;13;3;0;0;3;1;0
2020-07-30 13:45:00;63;47;10;64;88;13;2;0;0;2;0;0
2020-07-30 14:00:00;50;59;10;60;29;10;4;0;1;4;0;0
2020-07-30 14:15:00;
2020-07-30 14:30:00;
2020-07-30 14:45:00;
2020-07-30 15:00:00;
2020-07-30 15:15:00;
2020-07-30 15:30:00;
2020-07-30 15:45:00;
2020-07-30 16:00:00;
2020-07-30 16:15:00;
2020-07-30 16:30:00;
2020-07-30 16:45:00;
2020-07-30 17:00:00;
2020-07-30 17:15:00;
2020-07-30 17:30:00;
2020-07-30 17:45:00;
2020-07-30 18:00:00;
2020-07-30 18:15:00;
2020-07-30 18:30:00;
2020-07-30 18:45:00;
2020-07-30 19:00:00;
2020-07-30 19:15:00;
2020-07-30 19:30:00;
2020-07-30 19:45:00;
2020-07-30 20:00:00;
2020-07-30 20:15:00;
2020-07-30 20:30:00;
2020-07-30 20:45:00;
2020-07-30 21:00:00;
2020-07-30 21:15:00;
2020-07-30 21:30:00;
2020-07-30 21:45:00;
2020-07-30 22:00:00;
2020-07-30 22:15:00;
2020-07-30 22:30:00;
2020-07-30 22:45:00;
2020-07-30 23:00:00;
2020-07-30 23:15:00;
2020-07-30 23:30:00;
2020-07-30 23:45:00;
